,국가,대학교명,내용,번역,영한_재번역,추출요약,분류,5분류
200,캐나다,York University,"Carla Lipsig-Mummé, Department of Social Science, Faculty of Liberal Arts &
Professional Studies, is a professor of work and labour studies. She is currently
principal investigator of the “Adapting Canadian Work and Workplaces to Respond
to Climate Change” project, which brings together 56 individual researchers and 25
partner organizations and unions in seven countries. Its ground-breaking work has been
recognized by the Secretariat of the United Nations Framework Convention on Climate
Change (UNFCCC). https://yfile.news.yorku.ca/2018/10/03/york-u-professor-carla-lipsigmumme-
recognized-with-prestigious-sshrc-impact-award/
• Dayna Nadine Scott, Osgoode Hall Law School, Tier 2 York Research Chair in
Environmental Law and Justice in the Green Economy, is cross-appointed to
York’s Faculty of Environmental Studies and Urban Change. She has a teaching focus
on environmental law and justice, risk regulation and international environmental
governance. She is a co-director of Osgoode’s Environmental Justice and
Sustainability Clinic, with research interests that focus on contestation over extraction,
the distribution of pollution burdens affecting marginalized communities and vulnerable
populations, and the justice dimensions of the transition to a greener economy. Impact:
https://yfile.news.yorku.ca/2020/02/12/feds-seek-osgoode-environmental-justicesustainability-
clinics-help-in-ring-of-fire/
• Brenda Longfellow, Cinema and Media Arts, School of the Arts, Media,
Performance & Design, is an acclaimed filmmaker and environmental activist with an
award-winning interactive documentary, “Offshore”, on oil exploration, potential
hazards and profit, and the catastrophic consequences when something goes wrong. .
https://yfile.news.yorku.ca/2018/02/12/ampd-honours-offshore-documentary-creatorat-
inaugural-research-celebration-feb-14/
• The Centre for Research in Earth & Space Science facilitates collaborative,
interdisciplinary research activity within the areas of planetary exploration, climate
and environment, and space technology. Research areas include the ozone, asteroids,
and atmospheres and surfaces of other planets. https://cress.info.yorku.ca/
• The Lassonde School of Engineering presented a Climate and Severe Weather
Symposium in 2019 with the Canadian Meteorological and Oceanographic Society,
which featured researchers from York University and discussions around the human
impact on climate change. https://yfile.news.yorku.ca/2019/11/22/lassonde-hoststhree-
climate-experts-at-a-climate-severe-weather-symposium/
• Idil Boran, Department of Philosophy, Faculty of Liberal Arts & Professional
Studies, co-hosted an official side event of the Bonn Climate Change Conference in
2019, titled “Taking Global Climate Action Beyond 2020 – Accelerating the
Sustainable Future We Want.” The event sought to bring together researchers and
practitioners to discuss priorities for strengthening climate action, and to take stock
in what has been achieved thus far and recommendations for moving forward.
https://yfile.news.yorku.ca/2019/06/16/professor-idil-boran-holds-official-eventat-
bonn-climate-change-conference-as-primary-delegate-from-york-u/
• Huaiping Zhu, Department of Mathematics and Statistics, Tier 1 Research
Chair in Applied Mathematics, and director of Lanoratory of Mathematical
Parallel System, led the development of the Ontario Climate Data Portal, an open
source of climate change information. It includes more than 10 terabytes of data
available for researchers and open to the public, as well as a set of probabilistic
projections for climate indices for various regions.
https://yfile.news.yorku.ca/2018/12/19/new-online-portal-details-how-climatechange-
will-impact-ontario/
• Ian Garrett of the School of the Arts, Media, Performance and Design has
created a thoroughly original way to approach the subject and raise awareness: Climate
Change Theatre Action (CCTA), funded by Canada 150, the Arctic Cycle and the Center
for Sustainable Practice in the Arts. CCTA is an ambitious, multi-year project. In 2016-17,
it commissioned 50 playwrights to produce short pieces about climate change. This
resulted in a series of worldwide readings and performances that ran from Oct. 1 to
Nov. 17, 2017, to support the 23rd Conference of the Parties to the United Nations
Framework Convention on Climate Change (COP23).
https://yfile.news.yorku.ca/2018/09/06/visionary-project-leverages-theatre-to-raiseclimate-
change-awareness/","""Carla Lipsig-Mummé, 사회과학부, 문과대학 및
전문 연구원으로 일 및 노동 연구 교수이다. 그녀는 현재
""캐나다 직장과 직장의 적응""의 수석 조사관
56명의 개별 연구원과 25명의 연구원이 모이는 ""기후변화 프로젝트""
7개 국가의 파트너 조직과 노조. 그것의 획기적인 작업은
유엔기후협약 사무국이 인정한
변경(UNFCCC). https://yfile.news.yorku.ca/2018/10/03/york-u-professor-carla-lipsigmumme-
accertivous-rc-impact-possible/로 인식됨
• Dayna Nadine Scott, Osgood Hall Law School, Tier 2 York Research Chair in
녹색 경제에서 환경법과 정의는 다음과 같이 교차 임명된다.
요크 대학교 환경학과 도시 변화학과 그녀는 가르치는 것에 집중한다.
환경법 및 정의, 위험 규제 및 국제 환경
통치권 그녀는 Osgood의 환경 정의의 공동 책임자이다.
지속가능성 클리닉, 추출보다 공모에 초점을 맞춘 연구 관심사와 함께,
소외된 지역사회와 취약계층에 영향을 미치는 오염 부담의 분포
인구, 그리고 녹색 경제로의 전환의 정의의 차원. 영향:
https://yfile.news.yorku.ca/2020/02/12/feds-seek-osgoode-environmental-justicesustainability-
진료소-불의환자를 돕는 병원/
• 브렌다 롱펠로, 시네마 앤 미디어 아트, 예술대학, 미디어,
Performance & Design은 영화 제작자이자 환경 운동가로 인정받고 있습니다.
수상 경력에 빛나는 대화형 다큐멘터리 ""해외"", 석유 탐사, 잠재력
위험과 이익, 그리고 어떤 것이 잘못되었을 때의 재앙적 결과.
https://yfile.news.yorku.ca/2018/02/12/ampd-honours-offshore-documentary-creatorat-
취임식-14주년-2월14일/
• 지구 및 우주 과학 연구 센터는 협력을 촉진한다.
행성 탐사, 기후 분야에서의 학제간 연구 활동
환경, 그리고 우주 기술. 연구 분야에는 오존, 소행성,
그리고 다른 행성의 대기와 표면. https://cress.info.yorku.ca/
• 라손드 공과대학은 기후와 혹독한 날씨를 보였다.
캐나다 기상해양학회와 함께 2019년 심포지엄,
그것은 요크 대학의 연구원들과 인간에 대한 토론들을 특징으로 했다.
기후 변화에 대한 영향 https://yfile.news.yorku.ca/2019/11/22/lassonde-hoststhree-
기후에 따라 기후/기후/
• 이딜 보란, 철학과, 문과대학 및 전문대학원
Studies, Bonn Climate Change Conference의 공식 사이드 이벤트를 공동 주최한 Studies
2019년, ""2020년 이후 글로벌 기후 조치 취하기 – 가속하기""
""우리가 원하는 지속 가능한 미래"" 그 행사는 연구원들과
기후 활동 강화의 우선 순위를 논의하고 재고하기 위한 실무자
지금까지 달성한 성과와 앞으로 나아가기 위한 권고 사항.
https://yfile.news.yorku.ca/2019/06/16/professor-idil-boran-holds-official-eventat-
bonn-the-change-conference-as-primary-the-from-time-u/
• 제1계층 연구 수학 및 통계학과 화이핑 주
응용수학 석좌, 수학 라노라토리 이사
Parallel System, 개방형 온타리오 기후 데이터 포털의 개발을 주도했습니다.
기후 변화 정보의 출처. 10테라바이트 이상의 데이터를 포함합니다.
연구자가 이용할 수 있고 대중에게 개방된 일련의 확률적
다양한 지역의 기후 지수에 대한 예측
https://yfile.news.yorku.ca/2018/12/19/new-online-portal-details-how-climatechange-
의지-충격-충격-충격-충격-충격/
• 예술, 미디어, 공연, 디자인 학교의 Ian Garrett은
주제에 접근하고 인식을 높일 수 있는 완전히 독창적인 방법을 만들었습니다. 기후.
Canada 150, Arctic Cycle and Center의 자금 지원을 받는 변경 극장 행동(CCTVA)
'지속가능한 예술실천'을 위해서요 CCTA는 야심찬 다년간의 프로젝트입니다. 2016-17년에
그것은 50명의 극작가들에게 기후 변화에 관한 단편들을 제작하도록 의뢰했다. 이것.
그 결과 10월 1일부터 10월 1일까지 이어진 일련의 세계적인 독서와 공연이 있었다.
2017년 11월 17일 제23차 유엔 당사국 총회 지원
기후 변화에 관한 기본 협약(COP23).
https://yfile.news.yorku.ca/2018/09/06/visionary-project-leverages-theatre-to-raiseclimate-
거스름돈/""","교양 및 전문 연구 학부 사회 과학과의 Carla Lipsig-Mummé는 업무 및 노동 연구 교수입니다. 그녀는 현재“기후 변화에 대응하기 위해 캐나다의 일과 직장 적응”프로젝트의 주요 수사관이며, 7 개국에서 56 명의 개별 연구원과 25 개의 파트너 조직 및 노조를 모았습니다. UNFCC (United Nations Framework Convention of Climate Change)의 사무국에 의해 획기적인 작업이 인정되었습니다. 인정받은 SSHRC-Impact-Award/ • Dayna Nadine Scott, Osgoode Hall Law School, Tier 2 York Green Economy의 Tier 2 York 연구 위원장은 요크의 환경 연구 및 도시 변화에 교차 적으로 임명되었습니다. . 그녀는 환경법과 정의, 위험 규제 및 국제 환경 거버넌스에 중점을 둡니다. 그녀는 Osgoode의 환경 정의 및 지속 가능성 클리닉의 공동 책임자이며, 추출에 대한 경쟁, 소외된 지역 사회 및 취약한 인구에 영향을 미치는 오염 부담의 분포, 그린 경제로의 전환의 정의 차원에 중점을 둔 연구 관심사. 영향 : Clinics-Help-in-ring-of-ring/ • Brenda Longfellow, 영화 및 미디어 아트, 예술 학교, 미디어, 공연 및 디자인은 수상 경력에 빛나는 대화식 다큐멘터리를 가진 호평을받는 영화 제작자이자 환경 운동가입니다. 해상”, 석유 탐사, 잠재적 위험 및 이익, 무언가 잘못 될 때 치명적인 결과. . 취임식 검색 검색 FEB-14/ • 지구 및 우주 과학 연구 센터는 행성 탐사, 기후 및 환경 및 우주 기술 분야에서 협업, 학제 간 연구 활동을 촉진합니다. 연구 분야에는 오존, 소행성 및 다른 행성의 대기 및 표면이 포함됩니다. • Lassonde School of Engineering은 2019 년 Canadian 기상 및 해양 학회에서 기후 및 심한 날씨 심포지엄을 발표했으며, 이는 요크 대학교의 연구원들과 기후 변화에 대한 인간의 영향에 대한 토론을 소개했습니다. 기후 출구-기후-세대-웨더-시피 피파움/ • 교양 및 전문 연구 학부 철학과 Idil Boran은 2019 년 Bonn Climate Change Conference의 공식적인 측면 이벤트를 공동 주최했습니다. 2020 년을 넘어 세계 기후 행동을 취 함 - 우리가 원하는 지속 가능한 미래를 가속화합니다.” 이 행사는 연구원과 실무자들을 모아 기후 행동을 강화하기위한 우선 순위에 대해 논의하고 지금까지 달성 된 것과 앞으로 나아가는 것에 대한 권장 사항을 재고를 취하려고했습니다. Bonn 기후-체인지-컨퍼런스-프롬-이크 -U-U/ • Huaiping Zhu, 수학 및 통계학과, 응용 수학의 1 단계 연구 의장, 수학 병렬 시스템의 이사가 개발을 이끌었습니다. 온타리오 기후 데이터 포털의 기후 변화 정보의 오픈 소스. 여기에는 연구원이 이용할 수있는 10 개 이상의 데이터 및 일반 대중에게 공개 된 데이터와 다양한 지역의 기후 지수에 대한 확률 적 예측 세트가 포함됩니다. Will-Impact-Ontario/ • Ian Garrett of the Arts, Media, Performance and Design School of the School, Media, Performance and Design은 주제에 접근하고 인식을 높이는 철저한 독창적 인 방법을 만들었습니다. CCTA (Canadian Change Theatre Action)는 캐나다 150, The Arctic이 자금을 지원합니다. 사이클과 예술의 지속 가능한 실습 센터. CCTA는 야심 찬 다년간의 프로젝트입니다. 2016-17 년에 기후 변화에 대한 짧은 조각을 제작하기 위해 50 명의 극작가를 의뢰했습니다. 이로 인해 2017 년 10 월 1 일부터 11 월 17 일까지 유엔 기후 변화에 관한 유엔 프레임 워크 협약 (COP23)의 23 차 회의를 지원하기 위해 일련의 전 세계 독서와 공연이 진행되었습니다. 변화 인식/","이 행사는 연구원과 실무자들을 모아 기후 행동을 강화하기위한 우선 순위에 대해 논의하고 지금까지 달성 된 것과 앞으로 나아가는 것에 대한 권장 사항을 재고를 취하려고했습니다. Bonn 기후-체인지-컨퍼런스-프롬-이크 -U-U/ • Huaiping Zhu, 수학 및 통계학과, 응용 수학의 1 단계 연구 의장, 수학 병렬 시스템의 이사가 개발을 이끌었습니다. 온타리오 기후 데이터 포털의 기후 변화 정보의 오픈 소스. 여기에는 연구원이 이용할 수있는 10 개 이상의 데이터 및 일반 대중에게 공개 된 데이터와 다양한 지역의 기후 지수에 대한 확률 적 예측 세트가 포함됩니다. Will-Impact-Ontario/ • Ian Garrett of the Arts, Media, Performance and Design School of the School, Media, Performance and Design은 주제에 접근하고 인식을 높이는 철저한 독창적 인 방법을 만들었습니다. CCTA (Canadian Change Theatre Action)는 캐나다 150, The Arctic이 자금을 지원합니다. 사이클과 예술의 지속 가능한 실습 센터. CCTA는 야심 찬 다년간의 프로젝트입니다. 2016-17 년에 기후 변화에 대한 짧은 조각을 제작하기 위해 50 명의 극작가를 의뢰했습니다. 이로 인해 2017 년 10 월 1 일부터 11 월 17 일까지 유엔 기후 변화에 관한 유엔 프레임 워크 협약 (COP23)의 23 차 회의를 지원하기 위해 일련의 전 세계 독서와 공연이 진행되었습니다. 변화 인식/",13,2
1196,영국,University of Northampton,"The ecological needs of our site are at the
forefront of all our land management practices;
our sustainable methods of management aim
to increase and sustain biodiversity and create
suitable habitats for an array of flora, fauna
and wildlife.","우리 사이트의 생태학적 요구는
우리의 모든 토지 관리 관행의 최전선
우리의 지속가능한 경영목표.
생물 다양성을 증가시키고 유지하며 창조하다
다양한 식물, 동물에 적합한 서식지
그리고 야생 동물들.","우리 사이트의 생태적 요구는 모든 토지 관리 관행의 최전선에 있습니다.우리의 지속 가능한 관리 방법은 생물 다양성을 높이고 유지하며 다양한 동식물, 동물 군 및 야생 동물에 적합한 서식지를 만드는 것을 목표로합니다."," 지속 가능한 관리 방법은 생물 다양성을 높이고 유지하며 다양한 동식물, 동물 군 및 야생 동물에 적합한 서식지를 만드는 것을 목표로합니다.",15,2
1236,호주,Victoria University,"Moondani Balluk worked with
landscape architects to install a native
landscape using Indigenous plants
from the region at the Wunggurrwil
Dhurrung Centre in Wyndham. The
facility provides a dedicated space
for the Aboriginal community that is
culturally safe and to host community
services and events. The native
landscape uses roof run off to water
the plants. The location of the native
landscape at the Aboriginal
community centre showcases
the value of Indigenous flora for
Aboriginal traditions, biodiversity
and for water conservation.","Moondani Balluk은 함께 일했습니다.
네이티브를 설치하기 위한 조경사들
토종 식물을 이용한 경관
웡구르길의 지역 출신.
윈덤에 있는 더룽 센터입니다. 그
전용 공간을 제공합니다.
원주민 공동체를 위해
문화적으로 안전하고 공동체를 유치하기 위해
서비스 및 이벤트 원주민
경치는 지붕을 물로 달린다.
식물들 네이티브 위치
원주민의 풍경.
커뮤니티 센터 쇼케이스
에 대한 토착 식물군의 가치.
원주민의 전통, 생물 다양성
그리고 물 보존을 위해.","Moondani Balluk은 조경사와 협력하여 Wyndham의 Wunggurwil Dhurrung Center에있는이 지역의 토착 식물을 사용하여 토착 풍경을 설치했습니다.이 시설은 문화적으로 안전하고 지역 사회 서비스 및 행사를 주최하는 원주민 공동체를위한 전용 공간을 제공합니다.고유의 풍경은 지붕을 사용하여 식물에 물을 뿌립니다.원주민 커뮤니티 센터의 원주민 환경의 위치는 원주민 전통, 생물 다양성 및 수자원 보존을위한 토착 식물 군의 가치를 보여줍니다."," 커뮤니티 센터의 원주민 환경의 위치는 원주민 전통, 생물 다양성 및 수자원 보존을위한 토착 식물 군의 가치를 보여줍니다.",15,2
700,영국,Oxford University,Develop and implement a program to divert organics from landfill where feasible.,가능한 경우 매립지에서 유기물을 우회시키는 프로그램을 개발하고 시행한다.,유기물을 실현 가능한 곳에서 매립지에서 전환시키는 프로그램을 개발하고 구현하십시오.,유기물을 실현 가능한 곳에서 매립지에서 전환시키는 프로그램을 개발하고 구현하십시오.,12,2
719,영국,Oxford University,Develop and implement a program to divert organics from landfill where feasible. ,가능한 경우 매립지에서 유기물을 우회시키는 프로그램을 개발하고 시행한다.,유기물을 실현 가능한 곳에서 매립지에서 전환시키는 프로그램을 개발하고 구현하십시오.,유기물을 실현 가능한 곳에서 매립지에서 전환시키는 프로그램을 개발하고 구현하십시오.,12,2
1134,미국,Lynn University,"Eliminating single-use plastics
Lynn University announced that it would no longer purchase plastic water bottles in an effort to reduce single-use plastics on campus. The initiative ended water bottle distribution to offices and encouraged employees and visitors to use reusable water bottles.","일회용 플라스틱 제거
린 대학은 교내에서 일회용 플라스틱을 줄이기 위한 노력으로 플라스틱 물병을 더 이상 구매하지 않을 것이라고 발표했다. 이 계획은 사무실에 물병을 배포하는 것을 중단시키고 직원과 방문객들이 재사용 가능한 물병을 사용하도록 장려했다.",린 대학교 (Lynn University)는 캠퍼스에서 단일 사용 플라스틱을 줄이기 위해 더 이상 플라스틱 물병을 구매하지 않을 것이라고 발표했다.이 이니셔티브는 물병 분배를 사무실로 끝내고 직원과 방문객들이 재사용 가능한 물병을 사용하도록 장려했습니다., 이니셔티브는 물병 분배를 사무실로 끝내고 직원과 방문객들이 재사용 가능한 물병을 사용하도록 장려했습니다.,15,2
218,캐나다,York University,"SCHULICH PARTNERS WITH THE UN TO STUDY HOW CLIMATE CHANGE IMPACTS REAL ESTATE VALUES
The impact of climate change on real estate
values was the key focus of new research by
York University’s Schulich School of Business in
partnership with the United Nations and the Henley
Business School in the U.K. The research was
commissioned to support real estate investors in
correlating recent extreme weather events to real
estate values and prices, and how risk should factor
into future projections. Their report shows that
physical climate risk is fundamental and
critical to all real estate investors, but
there is a lack of information on how
these risks could affect property values
in the long term. Learn more here.","SCHULICH는 기후 변화가 부동산 가치에 어떤 영향을 미치는지 연구하기 위해 UN과 협력합니다._x000D_
기후변화가 부동산에 미치는 영향_x000D_
가치들은 새로운 연구의 핵심 초점이었다._x000D_
요크 대학교 슐리히 경영대학원_x000D_
국제 연합 및 헨리와의 제휴_x000D_
영국의 경영대학원 그 연구는_x000D_
부동산 투자자들을 지원하기 위해 위탁되었다._x000D_
최근의 극단적인 날씨 사건들을 실제와 연관시키기_x000D_
부동산 가치와 가격, 그리고 위험이 어떻게 요인화되어야 하는가_x000D_
장래의 예측으로 그들의 보고에 의하면_x000D_
신체적 기후 위험은 기본이고_x000D_
모든 부동산 투자자들에게는 중요하지만,_x000D_
에 대한 정보가 부족하다_x000D_
이러한 위험은 재산 가치에 영향을 미칠 수 있다._x000D_
장기간에 걸쳐서 자세한 내용은 여기를 참조하십시오.",Schulich는 UN과 파트너 파트너 관계를 연구하여 기후 변화가 부동산 가치 부동산 가치에 미치는 영향은 유엔 및 헨리 비즈니스 스쿨과 협력하여 요크 대학교의 슐리치 비즈니스 스쿨의 새로운 연구의 주요 초점이었습니다.영국은 최근 극도의 날씨 사건을 부동산 가치와 가격과 상관시키는 데있어 부동산 투자자들을 지원하기 위해 의뢰되었습니다.그들의 보고서에 따르면 물리적 기후 위험은 모든 부동산 투자자에게 근본적이고 중요하지만 이러한 위험이 장기적으로 부동산 가치에 어떻게 영향을 미칠 수 있는지에 대한 정보가 부족하다는 것을 보여줍니다.여기에서 자세히 알아보십시오., 보고서에 따르면 물리적 기후 위험은 모든 부동산 투자자에게 근본적이고 중요하지만 이러한 위험이 장기적으로 부동산 가치에 어떻게 영향을 미칠 수 있는지에 대한 정보가 부족하다는 것을 보여줍니다,13,2
298,오스트레일리아,RMIT University,"The Pesticide Detectives
The Pesticide Detectives is an extensive national Citizen Science
project investigating the occurrence and concentrations of pesticides
used in homes and gardens as well as agricultural and urban settings
in Australia’s waterways. Funded by the Department of Industry,
Innovation and Science, Pesticide Detectives is a collaborative
project combining the scientific expertise of RMIT University’s
Aquatic Environmental Stress Research Group (AQUEST) scientists
and Citizen Science volunteers in the collection of sediment samples
from waterways across Australia.
Australia’s waterways have intrinsic ecological, economic and social
value. Information on the quality of Australia’s water resources
is of critical interest to local, state and federal agencies as water
quality is integrally linked to the long-term availability of clean water.
Of primary concern is the ever-increasing use of chemicals in our
everyday life, and the risks they pose to the health and beneficial
uses of waterways.","살충제 탐정단
살충제 탐정은 광범위한 국민 과학이다.
살충제의 발생과 농도를 조사하는 프로젝트
농업 및 도시 환경뿐만 아니라 가정과 정원에 사용된다.
호주 수로에서 산업부의 자금 지원을 받아
혁신과 과학, 살충제 탐정은 공동 작업입니다.
RMIT 대학의 과학적 전문지식을 결합한 프로젝트
아쿠아틱 환경 스트레스 연구 그룹(AQUEST) 과학자
그리고 시민 과학 봉사자들은 퇴적물 샘플을 수집한다.
호주를 가로지르는 수로로부터.
호주의 수로는 고유한 생태학적, 경제적, 사회적 특성을 가지고 있다.
호주의 수자원의 질에 관한 정보
물로서 지역, 주 및 연방 기관에 중요한 관심사이다.
품질은 청정수의 장기적인 가용성과 통합되어 있다.
주된 관심사는 우리의 화학물질의 계속 증가하는 사용이다.
일상생활, 그리고 그것들이 건강과 이로운 것에 주는 위험들
수로의 용도""라고 말했다.","살충제 형사 살충제 형사는 호주 수로의 농업 및 도시 환경뿐만 아니라 가정과 정원에서 사용되는 살충제의 발생과 농도를 조사하는 광범위한 국민 시민 과학 프로젝트입니다. 산업, 혁신 및 과학부가 자금을 지원하는 살충제 형사는 호주 전역의 수로에서 퇴적물 샘플 수집에서 RMIT University의 수생 환경 스트레스 연구 그룹 (Aquest) 과학자 및 시민 과학 자원 봉사자의 과학적 전문 지식을 결합한 협업 프로젝트입니다. 호주의 수로에는 본질적인 생태 학적, 경제적, 사회적 가치가 있습니다. 호주 수자원의 품질에 대한 정보는 수질이 깨끗한 물의 장기 가용성과 필수적으로 연결되어 있기 때문에 지역, 주 및 연방 기관에 중요한 관심을 끌고 있습니다. 주요 관심사는 일상 생활에서 화학 물질을 계속 증가시키는 것과 수로의 건강과 유익한 용도에 대한 위험이 있습니다.","살충제 형사 살충제 형사는 호주 수로의 농업 및 도시 환경뿐만 아니라 가정과 정원에서 사용되는 살충제의 발생과 농도를 조사하는 광범위한 국민 시민 과학 프로젝트입니다. 산업, 혁신 및 과학부가 자금을 지원하는 살충제 형사는 호주 전역의 수로에서 퇴적물 샘플 수집에서 RMIT University의 수생 환경 스트레스 연구 그룹 (Aquest) 과학자 및 시민 과학 자원 봉사자의 과학적 전문 지식을 결합한 협업 프로젝트입니다. 호주의 수로에는 본질적인 생태 학적, 경제적, 사회적 가치가 있습니다. 호주 수자원의 품질에 대한 정보는 수질이 깨끗한 물의 장기 가용성과 필수적으로 연결되어 있기 때문에 지역, 주 및 연방 기관에 중요한 관심을 끌고 있습니다. 주요 관심사는 일상 생활에서 화학 물질을 계속 증가시키는 것과 수로의 건강과 유익한 용도에 대한 위험이 있습니다.",14,2
753,영국,Oxford University,"We’ll continue to implement the Waste Strategy We’ll continue to roll out the University Waste Management Strategy across departments, through the Waste Implementation Group",우리는 폐기물 전략을 계속 이행할 것입니다. 우리는 폐기물 이행 그룹을 통해 여러 학과에 걸쳐 대학 폐기물 관리 전략을 지속적으로 전개할 것입니다.,폐기물 구현 그룹을 통해 부서 전체에서 대학 폐기물 관리 전략을 계속 출시 할 폐기물 전략을 계속 구현할 것입니다.,폐기물 구현 그룹을 통해 부서 전체에서 대학 폐기물 관리 전략을 계속 출시 할 폐기물 전략을 계속 구현할 것입니다.,12,2
1335,인도네시아,IPB University,"we maintain water supply and waste
management facilities on a regular basis.
In 2020, 3 units of WTP sand filter were
replaced, water pumps were procured,
clean water piping was repaired, and
routine drains were drained. In addition,
IPB also always takes care of the lake
ecosystem in the campus area, namely
Lake Leutik by cleaning and monitoring
water quality. Through LPPM and aquatic
r e s o u r c e m a n a g e m e n t s t u d e n t
association (Himasper), monitoring and
cleaning of the lake is carried out regularly.
IPB university cooperates with PT
Prasadha Pamunah Limbah Industri (PPLI)
in handling B3 waste and ensures that
waste is processed, physically, biologically,
or chemically so that it becomes harmless
or reduces its toxicity.","우리는 물 공급과 낭비를 유지한다.
상시 관리 시설
2020년 WTP 샌드필터 3대는
교체, 양수기 조달,
깨끗한 물 배관이 수리되었다.
일상적인 배수관이 배수되었습니다. 게다가.
IPB는 또한 항상 호수를 돌본다.
캠퍼스 지역의 생태계, 즉
청소 및 모니터링을 통한 레이크 레이크
수질 LPPM 및 아쿠아틱을 통해
resources management 학생
연결(Himasper), 모니터링 및
호수의 청소는 정기적으로 수행된다.
IPB 대학교는 PT와 협력합니다.
프라사다 파문아 림바 인더스트리(PPLI)
B3 폐기물을 처리할 때 그리고 다음을 보장합니다.
폐기물은 물리적, 생물학적으로 처리된다.
또는 화학적으로 무해해지도록
또는 독성을 감소시킨다.","우리는 정기적으로 급수 및 폐기물 관리 시설을 유지합니다.2020 년에 3 단위의 WTP 모래 필터를 교체하고, 워터 펌프를 조달하고, 깨끗한 물 배관을 수리하고, 일상적인 배수구를 배출했습니다.또한 IPB는 항상 수질을 청소하고 모니터링하여 캠퍼스 지역의 호수 생태계를 관리합니다.LPPM 및 수생 R E S O U R C E M A N A G E M E N T S T U D E N T ASSOCIAC (HIMASPER)를 통해 호수의 모니터링 및 청소가 정기적으로 수행됩니다.IPB University는 B3 폐기물을 처리하는 데 PT Prasadha Pamunah Limbah Industri (PPLI)와 협력하여 폐기물이 가공, 물리적, 생물학적 또는 화학적으로 가공되어 무해하거나 독성을 줄이도록합니다.",우리는 정기적으로 급수 및 폐기물 관리 시설을 유지합니다,6,2
1225,호주,Victoria University,"Education
The Green-Living Lab rooftop
garden of native plants and wetland
area was installed at Footscray Park
campus, for research, teaching and
community education. The Green-
Living Lab will be used for research
and teaching on the value of green
infrastructure for building thermal
properties, to counter the urban heat
island effect, for the quality of water
run-off capture and to boost
biodiversity across university sites.","교육
녹색생활실험실 옥상
토종 식물과 습지의 정원
그 지역은 풋스크레이 공원에 설치되었다.
캠퍼스, 연구, 교육 그리고
지역 교육 더 그린
리빙랩은 연구를 위해 사용될 것이다.
그리고 녹색의 가치에 대해 가르친다.
건축용 열 기반 시설
도시 열기에 대처하기 위해
물의 질에 대한 섬 효과
즉시 캡처 및 활성화
대학 사이트에 걸친 생물 다양성","교육 Green Living Lab 옥상 원주민 식물 및 습지 지역은 연구, 교육 및 지역 사회 교육을 위해 Footscray Park 캠퍼스에 설치되었습니다.그린 리빙 실험실은 열 속성을 구축하기위한 녹색 인프라의 가치, 도시 열 섬 효과에 대응하고, 물 유출 캡처의 품질을 높이고, 대학 부지에서 생물 다양성을 높이기 위해 연구 및 교육에 사용될 것입니다."," 리빙 실험실은 열 속성을 구축하기위한 녹색 인프라의 가치, 도시 열 섬 효과에 대응하고, 물 유출 캡처의 품질을 높이고, 대학 부지에서 생물 다양성을 높이기 위해 연구 및 교육에 사용될 것입니다.",13,2
1526,영국,London School of Economics and Political Science,"We continue to implement water efficiency measures, for example: “smart” metres on key buildings.","우리는 주요 건물에 대한 ""스마트"" 미터와 같은 물 효율 조치를 계속 시행하고 있습니다.","우리는 예를 들어 주요 건물의 ""스마트""미터와 같은 물 효율성 측정을 계속 구현합니다.","우리는 예를 들어 주요 건물의 ""스마트""미터와 같은 물 효율성 측정을 계속 구현합니다.",6,2
174,영국,University of Glasgow,"A key example of the influence of our research
on climate change is the Dynamic Coast project,
a pioneering Scottish Government-funded
coastal assessment project, which has had a
major impact on informing Scottish Government
policy around coastal flood and erosion
management and climate change risk.","우리 연구의 영향력에 대한 주요 예_x000D_
기후 변화에 관한 것은 다이내믹 코스트 프로젝트이다._x000D_
스코틀랜드 정부로부터 자금을 지원받은 선구자._x000D_
해안 평가 프로젝트, 그것은 다음을 가지고 있다._x000D_
스코틀랜드 정부에게 알리는 데 큰 영향_x000D_
해안의 홍수와 침식에 대한 정책_x000D_
관리 및 기후 변화 위험이라고 말했습니다.",기후 변화에 대한 우리의 연구의 영향의 주요 예는 해안 홍수 및 침식 관리 및 기후 변화 위험에 관한 스코틀랜드 정부 정책에 정보를 제공하는 데 큰 영향을 미쳤던 스코틀랜드 정부가 지원하는 해안 평가 프로젝트 인 Dynamic Coast Project입니다.,기후 변화에 대한 우리의 연구의 영향의 주요 예는 해안 홍수 및 침식 관리 및 기후 변화 위험에 관한 스코틀랜드 정부 정책에 정보를 제공하는 데 큰 영향을 미쳤던 스코틀랜드 정부가 지원하는 해안 평가 프로젝트 인 Dynamic Coast Project입니다.,13,2
