,국가,대학교명,내용,번역,영한_재번역,추출요약,분류,5분류
463,오스트레일리아,WESTERN SYDNEY UNIVERSITY,"The Badanami Centre for Indigenous Education provides a supportive and culturally appropriate learning environment that caters to the needs of our Aboriginal and Torres Strait Islander students. Western has seen a steady increase in the enrolments of Indigenous Australian students, many of whom are the first in their family to attend higher education and actively promotes immersion and mentorship opportunities","원주민 교육을 위한 바다나미 센터는 원주민과 토레스 해협 섬 주민들의 필요를 충족시키는 지원적이고 문화적으로 적절한 학습 환경을 제공합니다. Western은 호주 원주민 학생들의 등록이 꾸준히 증가하고 있으며, 이들 중 다수는 가족 중 최초로 고등 교육을 받고 몰입 및 멘토링 기회를 적극적으로 장려합니다.","바다나미 원주민 교육 센터는 원주민과 토레스 해협 섬 주민 학생들의 요구를 충족시키는 지원적이고 문화적으로 적절한 학습 환경을 제공합니다.웨스턴은 호주 원주민 학생들의 등록이 꾸준히 증가했으며, 그 중 다수는 고등 교육에 참석하고 침수 및 멘토십 기회를 적극적으로 홍보하는 가족 중 첫 번째입니다."," 호주 원주민 학생들의 등록이 꾸준히 증가했으며, 그 중 다수는 고등 교육에 참석하고 침수 및 멘토십 기회를 적극적으로 홍보하는 가족 중 첫 번째입니다.",4,1
765,Australia,WESTERN SYDNEY UNIVERSITY,"The Badanami Centre for Indigenous Education provides a supportive and culturally appropriate learning environment that caters to the needs of our Aboriginal and Torres Strait Islander students. Western has seen a steady increase in the enrolments of Indigenous Australian students, many of whom are the first in their family to attend higher education and actively promotes immersion and mentorship opportunities","원주민 교육을 위한 바다나미 센터는 원주민과 토레스 해협 섬 주민들의 필요를 충족시키는 지원적이고 문화적으로 적절한 학습 환경을 제공합니다. Western은 호주 원주민 학생들의 등록이 꾸준히 증가하고 있으며, 이들 중 다수는 가족 중 최초로 고등 교육을 받고 몰입 및 멘토링 기회를 적극적으로 장려합니다.","바다나미 원주민 교육 센터는 원주민과 토레스 해협 섬 주민 학생들의 요구를 충족시키는 지원적이고 문화적으로 적절한 학습 환경을 제공합니다.웨스턴은 호주 원주민 학생들의 등록이 꾸준히 증가했으며, 그 중 다수는 고등 교육에 참석하고 침수 및 멘토십 기회를 적극적으로 홍보하는 가족 중 첫 번째입니다."," 호주 원주민 학생들의 등록이 꾸준히 증가했으며, 그 중 다수는 고등 교육에 참석하고 침수 및 멘토십 기회를 적극적으로 홍보하는 가족 중 첫 번째입니다.",4,1
1778,덴마크,Aalborg University,"BIOTECHNOLOGY (BSC, AAL)
During the interdisciplinary Bachelor’s programme in Biotechnology,
students are introduced to biology, chemistry,
process technology, and engineering science. Combining
biology and technology, this study programme enables students
to develop new solutions to some of society’s greatest
challenges, including bio-energy, health, and food. This approach
includes developing new technology that can improve
food production, nutrition and other food-related aspects.","생명공학(BSC, AAL)
생명공학 학사 과정 중에
학생들은 생물학, 화학에 대해 소개받는다.
공정 기술, 그리고 공학 과학. 결합
생물학과 기술, 이 연구 프로그램은 학생들을 가능하게 한다.
사회의 가장 위대한 몇몇에 대한 새로운 해결책을 개발하다
바이오 에너지, 건강, 그리고 음식을 포함한 도전 이 접근법
개선할 수 있는 새로운 기술 개발을 포함한다.
식품 생산, 영양 및 기타 식품 관련 측면","생명 공학 (BSC, AAL) 학제 간 학사 학위의 생명 공학 프로그램에서 학생들은 생물학, 화학, 공정 기술 및 공학 과학에 소개됩니다.생물학과 기술을 결합한이 연구 프로그램을 통해 학생들은 바이오 에너지, 건강 및 식품을 포함한 사회의 가장 큰 도전에 새로운 솔루션을 개발할 수 있습니다.이 접근법에는 식품 생산, 영양 및 기타 식품 관련 측면을 개선 할 수있는 새로운 기술 개발이 포함됩니다."," 접근법에는 식품 생산, 영양 및 기타 식품 관련 측면을 개선 할 수있는 새로운 기술 개발이 포함됩니다.",2,1
2029,영국,The University of Sheffield,"As a result of the agreement with the University, Our Cow Molly has been able to borrow and invest in a new state-of-the-art dairy and secure a sustainable supply of milk to the University and to Sheffield as a whole. By purchasing locally, every penny from the milk remains in Sheffield, benefitting the local economy and community. Also, by using a local supplier the University’s carbon footprint and environmental impact is minimised. Our partnership has been recognized nationally, supporting the industry and the campaign for sustainable dairy farming, from being featured on BBC Countryfile to winning the BBC Food & Farming Future Food Award in April 2016.","아워카우 몰리는 대학과의 협약으로 새로운 최첨단 유제품에 차입해 투자할 수 있었고 대학과 셰필드 전체에 지속적인 우유 공급을 확보할 수 있었다. 현지에서 구매함으로써, 우유에서 나오는 모든 페니는 셰필드에 남아 지역 경제와 지역사회에 이익이 된다. 또한, 지역 공급업체를 사용함으로써 대학의 탄소 발자국과 환경 영향이 최소화됩니다. 우리의 파트너십은 BBC 컨트리파일에 특집된 것부터 2016년 4월 BBC 푸드 & 파밍 퓨처 푸드 어워드 수상까지 업계와 지속 가능한 낙농 캠페인을 지원하면서 전국적으로 인정받고 있다.","대학과의 계약의 결과로, 우리 소 몰리는 새로운 최첨단 유제품을 빌리고 투자 할 수 있었고 대학과 셰필드 전체에 지속 가능한 우유 공급을 확보 할 수있었습니다.현지에서 구매함으로써 우유의 모든 페니는 셰필드에 남아 지역 경제와 지역 사회에 도움이됩니다.또한 현지 공급 업체를 사용하면 대학의 탄소 발자국과 환경 영향이 최소화됩니다.우리의 파트너십은 BBC CountryFile에 실린 것에서부터 2016 년 4 월 BBC Food & Food and Future Food Award를 수상한 것에 이르기까지 지속 가능한 유제품 농업 캠페인을 지원하여 전국적으로 인정되었습니다.","대학과의 계약의 결과로, 우리 소 몰리는 새로운 최첨단 유제품을 빌리고 투자 할 수 있었고 대학과 셰필드 전체에 지속 가능한 우유 공급을 확보 할 수있었습니다",2,1
1644,핀란드,University of Eastern Finland,"Together with Karelia University
of Applied Sciences, we offer high
school students the opportunity to
complete various working life skills
certificates, such as a hygiene pass.
The certificates can help young people
find summer jobs, for example.","카렐리야 대학교와 함께
응용 과학에서, 우리는 높은 것을 제공한다.
학생들에게 ...할 기회를 주다
다양한 직장 생활 기술을 이수하다
위생 출입증과 같은 증명서
그 자격증은 젊은이들에게 도움이 될 수 있다.
예를 들어 여름 일자리를 구하라.","Karelia University of Applied Sciences와 함께, 우리는 고등학생들에게 위생 패스와 같은 다양한 작업 생활 기술 증명서를 완료 할 수있는 기회를 제공합니다.이 증명서는 예를 들어 젊은이들이 여름 일자리를 찾는 데 도움이 될 수 있습니다.", 증명서는 예를 들어 젊은이들이 여름 일자리를 찾는 데 도움이 될 수 있습니다.,1,1
1784,덴마크,Aalborg University,"THE FACULTY OF MEDICINE
The Faculty of Medicine is committed to ensuring good health
and well-being, and with the 2030 Vision, the faculty aims to
be a leader in digital health, and for doctors and engineers
to find solutions together. The faculty has several research
centres dedicated to different aspects of good health and
well-being in conjunction with local, national and international
healthcare providers. This includes, but is not limited
to, the Danish Centre for Clinical Health Services Research
(DACS), the Danish Centre for Healthcare Improvements
(DCHI), the Sport and Social Issues group (SSI), and the Research
Centre for Sexology (SeFo).","의학부
의학부는 건강을 보장하기 위해 최선을 다하고 있다.
그리고 웰빙, 그리고 2030 비전을 가지고, 교수진은
디지털 보건 및 의사 및 엔지니어 분야의 선두주자이다.
함께 해결책을 찾기 위해. 그 교수진은 몇 가지 연구를 한다.
건강의 다양한 측면에 전념하는 센터들
지역, 국가 및 국제와 연계한 복지.
의료 제공자 여기에는 다음이 포함되지만 이에 국한되지는 않습니다.
덴마크 임상 보건 서비스 연구 센터로
덴마크 의료 개선 센터(DACS),
(DCI), 스포츠 및 사회 문제 그룹(SSI), 그리고 연구.
성학 센터(SeFo).","의학 학부 의학 학부는 건강과 복지를 보장하기 위해 노력하고 있으며, 2030 비전으로 교수진은 디지털 건강의 리더가되고 의사와 엔지니어가 함께 솔루션을 찾을 수 있습니다.교수진에는 지역, 국내 및 국제 의료 서비스 제공 업체와 함께 건강과 복지의 다양한 측면에 전념하는 여러 연구 센터가 있습니다.여기에는 DACS (Danish Clinical Health Services Research), 덴마크의 건강 관리 개선 센터 (DCHI), 스포츠 및 사회 이슈 그룹 (SSI) 및 SEFO (Seption for Sexology)가 포함되지만 이에 국한되지는 않습니다.."," 지역, 국내 및 국제 의료 서비스 제공 업체와 함께 건강과 복지의 다양한 측면에 전념하는 여러 연구 센터가 있습니다",3,1
391,오스트레일리아,Charles Sturt University,"Good governance transforming lives of
weaker stakeholders
In a 2020 commissioned report, authored by
Charles Sturt academic Professor Muhammad
Qureshi, an action plan was prepared to consider
the interests of weaker stakeholders across the
livestock value chain of the war-hit region of
Khyber Pakhtunkhwa. These dairy, mutton, poultry,
and fish farmers are usually landless people, living
with little access to quality foods and education.
Their income is usually very little despite having
a huge resource base and they are subjected to
penalties by district administration when selling
their produce. This has led to these farmers facing
an unbearable financial burden and total collapse.
This report outlines a governance framework to
protect the interests of stakeholders, generate
decent employment, promote career development,
and transform ideas into action to serve
the community.","좋은 거버넌스 구축으로 인해
약한 이해관계자
2020년 위탁 보고서에서
찰스 스터트 교수 무함마드
쿠레시, 행동계획이 준비되었다
전국적으로 더 약한 이해당사자들의 이익
전쟁의 피해를 입은 지역의 가축 가치사슬
카이버 파크툰크화. 이 낙농가, 양고기, 가금류,
그리고 양식업자들은 보통 땅 없는 사람들이다.
질 좋은 음식과 교육에 거의 접근할 수 없다.
그들의 수입은 보통 매우 적다.
거대한 자원 기반 그리고 그들은 영향을 받는다.
판매 시 지역 행정에 의한 벌칙
그들의 생산물 이것은 이 농부들로 하여금
견딜 수 없는 재정적 부담과 완전한 붕괴
이 보고서는 다음과 같은 거버넌스 프레임워크를 개략적으로 설명합니다.
이해관계자의 이익 보호, 생성
괜찮은 고용, 경력 개발 촉진,
그리고 아이디어를 실천으로 전환하여 봉사합니다.
지역 사회","찰스 스터 트 학계 교수 무하마드 쿠 레시 (Muhammad Qureshi)가 저술 한 2020 년의 위임 보고서에서 약한 이해 관계자들의 삶을 변화시키는 좋은 거버넌스는 Khyber Pakhtunkhwa의 전쟁 대중 지역의 가축 가치 사슬에 대한 약한 이해 관계자의 관심사를 고려하기위한 행동 계획이 준비되었다.이 유제품, 양고기, 가금류 및 어류 농민들은 대개 양질의 음식과 교육에 거의 접근 할 수없는 거주지가없는 사람들입니다.그들의 소득은 일반적으로 거대한 자원 기반을 가지고 있음에도 불구하고 거의 거의 거의 없으며 농산물을 판매 할 때 지구 관리에 의해 처벌을받습니다.이로 인해이 농민들은 참을 수없는 재정적 부담과 총 붕괴에 직면하게되었습니다.이 보고서는 이해 관계자의 이익을 보호하고, 괜찮은 고용을 창출하고, 경력 개발을 촉진하며, 아이디어를 지역 사회에 봉사하기 위해 행동으로 바꾸는 거버넌스 프레임 워크를 간략하게 설명합니다."," 유제품, 양고기, 가금류 및 어류 농민들은 대개 양질의 음식과 교육에 거의 접근 할 수없는 거주지가없는 사람들입니다",1,1
1353,미국,The University of Texas at Dallas,"Zero Hunger Locally
In Texas, the household food insecurity rate is 18.4%, about 4% higher than the national average. In Dallas, 27% of children live in households that have struggled with food insecurity in the last year. Green Dallas has identified several local issues that contribute to food insecurity, including food deserts, food waste, and food supply disruption.

When a college student (PDF) suffers from food insecurity, they are more likely to experience mental health and academic performance issues. No student should have to make the decision between buying a textbook or groceries for the week.

The University of Texas at Dallas strives to ensure that students have sufficient access to healthy food through programs such as the Comet Cupboard. We also work to reduce food insecurity in our local area through outreach programs such as the Food Recovery Network and fundraising campaigns.

Read more about the work we do here at UT Dallas for Sustainable Development Goal 2 below.","배고픔을 없애기
텍사스의 경우, 가정용 식량 불안률은 18.4%로 전국 평균보다 약 4% 높다. 댈러스에서는 27%의 아이들이 작년에 식량 불안으로 어려움을 겪은 가정에서 살고 있다. 그린 댈러스는 음식 사막, 음식 폐기물, 그리고 음식 공급 차질을 포함한 식량 불안의 원인이 되는 여러 지역적 문제들을 확인했다.

대학생(PDF)이 식량불안을 겪을 때 정신건강과 학업성취도 문제를 겪을 가능성이 높다. 어떤 학생도 일주일 동안 교과서를 살 것인지 식료품을 살 것인지 결정을 내려야 한다.

댈러스에 있는 텍사스 대학교는 학생들이 Comet Counter와 같은 프로그램을 통해 건강에 좋은 음식에 충분히 접근할 수 있도록 하기 위해 노력하고 있습니다. 우리는 또한 식량 회수 네트워크 및 모금 운동과 같은 봉사 프로그램을 통해 지역 내 식량 불안을 줄이기 위해 노력하고 있습니다.

아래 UT Dallas의 지속가능개발목표 2에서 수행하는 작업에 대해 자세히 알아보십시오.","텍사스에서는 굶주림이 제로 굶주림으로, 가계 식량 불안은 18.4%로 전국 평균보다 약 4% 높습니다.달라스에서는 27%의 어린이들이 작년에 식량 불안으로 어려움을 겪고있는 가정에 살고 있습니다.Green Dallas는 식품 사막, 음식물 쓰레기 및 식품 공급 중단을 포함한 식량 불안에 기여하는 몇 가지 지역 문제를 확인했습니다.대학생 (PDF)이 식량 불안으로 고통 받으면 정신 건강 및 학업 성과 문제를 경험할 가능성이 높습니다.어떤 학생도 일주일 동안 교과서 나 식료품을 구매하는 사이에 결정을 내릴 필요가 없습니다.달라스의 텍사스 대학교 (University of Texas)는 학생들이 혜성 찬장과 같은 프로그램을 통해 건강 식품에 충분히 접근 할 수 있도록 노력합니다.또한 식품 회복 네트워크 및 기금 모금 캠페인과 같은 봉사 활동 프로그램을 통해 지역의 식량 불안을 줄이기 위해 노력합니다.UT Dallas에서 Sustainable Development Goal 2를 위해 여기에서 수행하는 작업에 대해 자세히 알아보십시오.", 식품 회복 네트워크 및 기금 모금 캠페인과 같은 봉사 활동 프로그램을 통해 지역의 식량 불안을 줄이기 위해 노력합니다,2,1
783,영국,Oxford University,"2018 was the year of the downward dog across our global office and retail portfolio. Our customers told us they were interested in yoga classes and our teams delivered in spectacular fashion. Sony Center in Berlin introduced outdoor yoga classes on the terrace which quickly became a weekly ritual for our customers. Dix30 Shopping Centre in Quebec held an outdoor yoga event in June with more than 400 yogis of all ages participating, raising funds to support lung cancer patients at a local hospital. These, and other yoga programs across our portfolio, allow customers to connect, get healthy, and relax during their work day.","2018년은 글로벌 사무실과 소매 포트폴리오 전반에 걸쳐 하향곡선을 그리고 있는 해였습니다. 우리의 고객들은 그들이 요가 수업에 관심이 있다고 말했고 우리 팀은 멋진 방식으로 전달했습니다. 베를린에 있는 소니 센터는 테라스에 야외 요가 수업을 도입했고, 그것은 우리 고객들에게 빠르게 매주 의례가 되었다. 퀘벡주 딕스30 쇼핑센터는 지난 6월 전 연령대의 400여 명의 요기인들이 참여한 가운데 야외 요가 행사를 개최해 지역 병원에서 폐암 환자 지원 기금을 마련했다. 이러한 요가와 다른 요가 프로그램을 통해 고객은 업무 시간 동안 서로 연결하고, 건강해지고, 휴식을 취할 수 있습니다.",2018 년은 글로벌 사무실 및 소매 포트폴리오에서 하향 개의 해였습니다.우리 고객은 요가 수업에 관심이 있다고 말했고 우리 팀은 멋진 방식으로 제공한다고 말했습니다.베를린의 소니 센터 (Sony Center)는 테라스에서 야외 요가 수업을 소개하여 고객에게 매주 의식이되었습니다.퀘벡의 DIX30 쇼핑 센터는 6 월에 모든 연령대의 400 명 이상의 요기가 참여하여 현지 병원에서 폐암 환자를 지원하기위한 기금을 모금했습니다.이러한 포트폴리오의 기타 요가 프로그램을 통해 고객은 근무일에 연결하고 건강을 유지하고 휴식을 취할 수 있습니다., 고객은 요가 수업에 관심이 있다고 말했고 우리 팀은 멋진 방식으로 제공한다고 말했습니다,3,1
770,영국,Oxford University,"The Vancouver, Canada industrial asset achieved Green Shores for Coastal Development® Gold, by the Stewardship Centre for British Columbia. In 2011, Oxford acquired this land adjacent to the Fraser River. The land previously had a non-operational landfill and had been the site of former heavy industrial uses that extended along most of the shoreline. This new development completely restored 1,000 metres along the shoreline by removing all contaminated landfill materials and performing extensive site remediation, including innovative flood protection and stormwater management. This project also improved the local habitat and restored native shrub and tree vegetation. Educational signs detailing the development’s work to preserve, restore, and enhance the natural habitat, are shared along the newly established shoreline, which is now home to a community trail.","캐나다 밴쿠버의 산업 자산은 British Columbia의 Stewardship Center에서 Coastal Development® Gold를 달성했습니다. 2011년, 옥스퍼드는 프레이저 강에 인접한 이 땅을 인수했다. 이 땅은 이전에 운영되지 않는 매립지를 가지고 있었고 해안선의 대부분을 따라 확장되었던 이전의 중공업 용도의 장소였다. 이 새로운 개발은 모든 오염된 매립지를 제거하고 혁신적인 홍수 방지와 폭풍수 관리를 포함한 광범위한 현장 교정 작업을 수행함으로써 해안선을 따라 1,000m를 완전히 복구했다. 이 프로젝트는 또한 지역 서식지를 개선하고 토착 관목과 나무 식생을 복원했다. 자연 서식지를 보존, 복원, 개선하기 위한 개발 작업을 상세히 기술한 교육 표지판이 현재 커뮤니티 트레일의 본거지인 해안선을 따라 공유된다.","캐나다 밴쿠버 산업 자산은 브리티시 컬럼비아 주 청지기 센터에서 Coastal Development® Gold 용 녹색 해안을 달성했습니다.2011 년 옥스포드는 프레이저 강 (Fraser River)에 인접한이 땅을 인수했습니다.이 토지는 이전에 비 수술 매립지를 가졌으며 대부분의 해안선을 따라 확장 된 이전 중공업 용도였습니다.이 새로운 개발은 모든 오염 된 매립재 재료를 제거하고 혁신적인 홍수 보호 및 우수 관리를 포함한 광범위한 현장 치료를 수행함으로써 해안선을 따라 1,000 미터를 완전히 복원했습니다.이 프로젝트는 또한 지역 서식지를 개선하고 원주민 관목과 나무 식물을 복원했습니다.자연 서식지를 보존, 복원 및 향상시키기위한 개발의 작업을 자세히 설명하는 교육 징후는 새로 설립 된 해안선을 따라 공유됩니다."," 서식지를 보존, 복원 및 향상시키기위한 개발의 작업을 자세히 설명하는 교육 징후는 새로 설립 된 해안선을 따라 공유됩니다.",3,1
76,캐나다,Waterloo,"Global Food Politics Group
 The Global Food Politics Group is a diverse group of researchers based at the University of Waterloo working on projects that focus on the political, social, economic, and ecological dimensions of various global food and environmental issues. The Group’s research aims to contribute to the development of more sustainable and equitable food systems that enhance global food security.","""글로벌 푸드 정치 그룹""
세계 식량 정치 그룹(Global Food Politics Group)은 워털루 대학교에 기반을 둔 다양한 연구자들의 모임으로, 다양한 세계 식량과 환경 문제의 정치적, 사회적, 경제적, 생태학적 차원에 초점을 맞추고 있다. 이 그룹의 연구는 세계 식량 안보를 강화하는 보다 지속 가능하고 공정한 식량 시스템의 개발에 기여하는 것을 목표로 한다.""","Global Food Politics Group Global Food Politics Group은 다양한 글로벌 식품 및 환경 문제의 정치적, 사회적, 경제적, 생태 학적 차원에 중점을 둔 프로젝트를 수행하는 워털루 대학교 (University of Waterloo)에 본사를 둔 다양한 연구원 그룹입니다.이 그룹의 연구는 글로벌 식량 안보를 향상시키는보다 지속 가능하고 공평한 식품 시스템의 개발에 기여하는 것을 목표로합니다.", 그룹의 연구는 글로벌 식량 안보를 향상시키는보다 지속 가능하고 공평한 식품 시스템의 개발에 기여하는 것을 목표로합니다.,2,1
2087,영국,University of East Anglia,"Addressing food insecurity in India
Part of our Global Research Translation Award, the Sustainable Food Systems project is working to address food and nutrition insecurity in India. Despite economic growth, India has some of the highest levels of food and nutrition insecurity in the world - with close to 40 % of children under 5 stunted, and over 50 % of women anaemic. This problem is especially apparent in rural, indigenous populations. UEA researchers are working with local partners and communities to share knowledge on sustainable food systems, in particular production choices and diets practices, and how these relate to health and nutrition outcomes. Using a range of tools and strategies, the project is generating digital content – that can be shared at scale to provide 24-hour real-time response to community needs.","인도의 식량 불안 해소
우리의 글로벌 연구 번역상의 일부인 지속 가능한 식품 시스템 프로젝트는 인도의 식량과 영양 불안을 해결하기 위해 노력하고 있습니다. 경제 성장에도 불구하고, 인도는 세계에서 가장 높은 수준의 식량과 영양 불안을 가지고 있다 - 5세 미만 어린이의 거의 40%가 발기부전이고, 여성의 50% 이상이 빈혈이다. 이 문제는 특히 시골의 토착민들에게서 두드러진다. UEA 연구원들은 지역 파트너 및 지역사회와 협력하여 지속 가능한 식품 시스템, 특히 생산 선택과 다이어트 관행, 그리고 이것이 건강과 영양 결과와 어떻게 관련이 있는지에 대한 지식을 공유하고 있습니다. 이 프로젝트는 다양한 도구와 전략을 사용하여 디지털 컨텐츠를 생성하고 있습니다. 이 컨텐츠는 규모에 맞게 공유되어 커뮤니티 요구에 24시간 실시간으로 응답할 수 있습니다.","인도의 식량 불안에 대해 글로벌 연구 번역상의 일부인 지속 가능한 식품 시스템 프로젝트는 인도의 식품 및 영양 불안을 해결하기 위해 노력하고 있습니다.경제 성장에도 불구하고 인도는 세계에서 가장 높은 수준의 식량 및 영양 불안을 보유하고 있습니다.이 문제는 특히 시골 원주민 인구에서 분명합니다.UEA 연구원들은 지역 파트너 및 지역 사회와 협력하여 지속 가능한 식품 시스템, 특히 생산 선택 및식이 요법 관행에 대한 지식, 그리고 이것이 건강 및 영양 결과와 어떻게 관련되는지를 공유하고 있습니다.다양한 도구와 전략을 사용 하여이 프로젝트는 디지털 컨텐츠를 생성하고 있습니다.이 컨텐츠는 커뮤니티 요구에 대한 24 시간 실시간 대응을 제공하기 위해 규모로 공유 할 수 있습니다."," 연구원들은 지역 파트너 및 지역 사회와 협력하여 지속 가능한 식품 시스템, 특히 생산 선택 및식이 요법 관행에 대한 지식, 그리고 이것이 건강 및 영양 결과와 어떻게 관련되는지를 공유하고 있습니다",2,1
2041,홍콩,The Chinese University of Hong Kong,"Offering financial aid to students in need
Several financial aid schemes, including ‘University Bursaries and Loans’, ‘Emergency Bursaries and Loans’ and ‘Student Residence Bursary Scheme’, are offered to students with financial difficulties to support their studies or settle hostel residence fees.  In addition, a subsidy is offered to non-local students affected by the self-monitoring policy under the pandemic.","도움이 필요한 학생들에게 재정적 지원을 제공함
경제적으로 어려운 학생들에게 학업을 지원하거나 호스텔 숙박비를 정산하기 위해 '대학장학금 및 대출', '긴급장학금 및 대출', '학생주거장학금 제도' 등 여러 가지 재정 지원 제도가 제공된다.  또한, 팬데믹 하에서 자체 모니터링 정책의 영향을 받는 비현지 학생들에게 보조금이 제공된다.","필요한 학생들에게 필요한 학생들에게 '대학교 매장 및 대출', '응급 벌레 및 대출'및 '학생 거주 장학금 제도'를 포함한 여러 재정 지원 제도를 제공합니다..또한, 보조금은 전염병에 따라 자체 모니터링 정책의 영향을받는 비 국소 학생들에게 제공됩니다.", 보조금은 전염병에 따라 자체 모니터링 정책의 영향을받는 비 국소 학생들에게 제공됩니다.,1,1
1266,호주,Victoria University,"Victoria University research into
sustainable agriculture on the water
footprint of food exports found
Australia loses about 35,000 gigalitres
of freshwater a year embedded in
agricultural exports. That is roughly
equivalent to all Australia’s stored
reservoir water. As Australia has
volatile water resources, measuring
the water footprint of products is
critical for national policy. The study
found 65% of the nation’s agricultural
products are exported for relatively
low benefit, when water is factored
into the cost. The report was coauthored
by Dr Muhammad Tariq and
Dr Nitin Muttil and two Bachelor of
Civil Engineering students Riley
Damnics and Zohreh Rajabi, along
with Muhammad Laiq Ur Rahman
Shahid from the University of
Engineering and Technology Taxila.
Dr Tariq and Dr Muttil mentored the
students in after-class sessions
toward a goal of publication.","빅토리아 대학교 연구
수상에서의 지속 가능한 농업
식품 수출 발자국 발견
호주는 약 35,000 기가리터를 잃는다.
에 내장된 1년에 담수의.
농산물 수출 그것은 대강이다
호주의 모든 저장고에 상당하는
저수하다 호주가 그랬던 것처럼
휘발성 수자원, 측정
제품의 물 발자국은
국가 정책에 비판적인 서재
전국 농업의 65%를 설립하다
제품은 비교적 많이 수출된다.
물이 고려될 때 낮은 이익
원가에 그 보고서는 공저되었다.
무함마드 타리크 박사에 의해
니틴 머틸 박사와 두 명의 학사
토목공학과 학생 라일리
데믹스와 조레 라자비, 함께
무함마드 라이크 우르 라만과 함께
샤히드 대학교
엔지니어링 및 기술 택실라입니다.
닥터 타릭과 닥터 머틸은 이 일에 대해
방과후 수업의 학생들
출판의 목표를 향하여","빅토리아 대학교 식품 수출의 물 발자국에 대한 지속 가능한 농업에 대한 빅토리아 대학교 연구는 호주가 농업 수출에 매년 약 35,000 개의 기가 달리트의 담수를 잃는다는 것을 발견했습니다.이는 호주의 모든 저장 저수지 물과 거의 같습니다.호주에는 변동이 많은 수자원이 있기 때문에 제품의 물 발자국을 측정하는 것은 국가 정책에 중요합니다.이 연구에 따르면 물이 비용으로 고려 될 때 국가 농산물의 65%가 상대적으로 낮은 혜택을 위해 수출 된 것으로 나타났습니다.이 보고서는 Muhammad Tariq 박사와 Nitin Muttil 박사와 토목 공학 학생 Riley Damnics와 Zohreh Rajabi의 2 학사와 공학 및 기술 공과 대학의 Muhammad Laiq Ur Rahman Shahid가 공동 저술했습니다.Tariq 박사와 Muttil 박사는 학생들을 출판 목표를 향해 수업 후 세션으로 멘토링했습니다.", 변동이 많은 수자원이 있기 때문에 제품의 물 발자국을 측정하는 것은 국가 정책에 중요합니다,2,1
1951,인도,Ashoka University,"What Does Work-From-Home Mean
for Women?
Ashwini Deshpande, Professor of Economics, wrote
an article on “What does Work-From-Home Mean for
Women?” There has been near-universal adoption of
work-from-home in light of the COVID-19 pandemic.
Does this shift have similar implications for men and
women? She talks about what work-from-home
means for different categories of women, and what
are the implications of this shift in terms of class,
nature of work, location of work, and degrees of
informality.","무엇 Work-From-Home 평균나
여성을 위해?
Ashwini Deshpande, 교수, 경제학을 썼다.
""무엇 Work-From-Home 평균에 기사야.
여자?""에 대해 거의 보편화 채택이다.
Work-from-home은 COVID-19 유행병의 빛에.
이 같은 이동과 남성들에게 비슷한 의미를 가지고 있나.
여자?그녀는 무슨 work-from-home에 대해 이야기한다.
수단 여성들의 다양한 범주들의, 또 뭐야.
이러한 변화의 수업의 측면에서 의미 있나.
일의 본질, 일의 위치, 정도.
간략","재택 근무는 여성에게 무엇을 의미합니까?경제학 교수 인 Ashwini Deshpande는“가정에서 일하는 여성에게 무엇을 의미 하는가?”라는 기사를 썼습니다.Covid-19 Pandemic에 비추어 집에서 일하면서 직장을 거의 보편적으로 채택했습니다.이 변화는 남성과 여성에게도 비슷한 영향을 미칩니 까?그녀는 재택 근무가 다른 범주의 여성들에게 무엇을 의미하는지, 그리고 계급, 일의 본질, 일의 위치 및 비공식적 인 측면에서 이러한 변화의 의미에 대해 이야기합니다.",재택 근무는 여성에게 무엇을 의미합니까,5,1
1669,핀란드,University of Eastern Finland,"The Musculoskeletal Disorders
(TULES) research community carries
out cutting-edge research on musculoskeletal
disorders from basic research
to applied studies, epidemiology
and patient studies and enables
the use of research results in patient
care. TULES is the world’s leading
research community in osteoarthritis
and osteoporosis.","근골격계 질환
(TULES) 연구 커뮤니티는 다음을 수행합니다.
근골격계에 관한 최첨단 연구를 끝내다.
기초연구로 인한 장애
응용 연구, 역학
및 환자 스터디 및 활성화
환자들에게 연구 결과의 활용
케어. TULES는 세계 최고입니다.
골관절염 연구 공동체
골다공증도요","근골격계 장애 (TULES) 연구 커뮤니티는 기본 연구에서 응용 연구, 역학 및 환자 연구에 이르기까지 근골격계 장애에 대한 최첨단 연구를 수행하고 환자 치료에서 연구 결과를 사용할 수 있습니다.Tules는 골관절염 및 골다공증에서 세계 최고의 연구 커뮤니티입니다.", 골관절염 및 골다공증에서 세계 최고의 연구 커뮤니티입니다.,3,1
