,국가,대학교명,내용,번역,영한_재번역,추출요약,분류,5분류
56,오스트레일리아,RMIT University,"Supporting Justice Project
Supporting Justice is a system change project working with people
with lived experience and key stakeholders from the criminal justice
and disability service systems to address the over-representation
of people with disability in the criminal justice system. Supporting
Justice aims to drive system change by bringing people with
disability to the centre of the process and ensuring their voices are
heard in relation to justice system reform. The report ‘Recognition
Respect and Support: Enabling Justice for people with an Acquired
Brain Injury’, found that fragmented and inconsistent responses
throughout the criminal justice and disability service systems meant
that the needs of people with a disability were rarely recognised and
responded to appropriately.
4.4%","""저스티스 프로젝트 지원""
정의를 지원하는 것은 사람들과 함께 일하는 시스템 변화 프로젝트이다.
실제 경험과 형사 재판의 주요 이해당사자들과 함께
과표현을 해결하기 위한 장애 서비스 시스템
형사사법제도에 장애가 있는 사람들의 서포트
정의는 사람들을 데려옴으로써 시스템 변화를 촉진하는 것을 목표로 한다.
프로세스의 중심에 대한 장애와 그들의 목소리를 보장
사법 제도 개혁과 관련하여 청취되었습니다. 보고서 '인식'
존경과 지원: 후천적인 사람들을 위한 정의의 실현
'뇌손상'은 단편적이고 일관성 없는 반응을 발견했다.
범죄 정의와 장애 서비스 시스템 전반에 걸쳐
장애를 가진 사람들의 요구가 거의 인정되지 않았고
적절히 대응했다.
4.4%""",정의 프로젝트 지원 정의 지원 정의는 형사 사법 및 장애 서비스 시스템의 생생한 경험을 가진 사람들과 주요 이해 관계자와 협력하여 형사 사법 시스템의 장애가있는 사람들의 과도한 대표를 해결합니다.정의를 지원하는 것은 장애가있는 사람들을 프로세스의 중심에 데려와 사법 시스템 개혁과 관련하여 그들의 목소리를 들으면서 시스템 변화를 이끌어내는 것을 목표로합니다.‘인식 존중과 지원 : 획득 한 뇌 손상을 입은 사람들을위한 정의 가능성’보고서는 형사 사법 및 장애 서비스 시스템 전체에 걸쳐 단편적이고 일관되지 않은 반응이 장애가있는 사람들의 요구가 거의 인식되지 않고 적절하게 대응한다는 것을 발견했습니다.4.4%, 존중과 지원 : 획득 한 뇌 손상을 입은 사람들을위한 정의 가능성’보고서는 형사 사법 및 장애 서비스 시스템 전체에 걸쳐 단편적이고 일관되지 않은 반응이 장애가있는 사람들의 요구가 거의 인식되지 않고 적절하게 대응한다는 것을 발견했습니다,16,4
331,홍콩,The Chinese University of Hong Kong,"CUHK is committed to building a fair, diverse and inclusive university community for all, where the perspectives of each and every member are respected and can be robustly debated.  In order to achieve this goal, the University has established a set of policies and initiatives.  We also provide educational outreach activities to policymakers and lawmakers so as to promote peace, justice, and strong institutions in Hong Kong and beyond.","CUHK는 모든 구성원의 관점이 존중되고 강력하게 논의될 수 있는 모두를 위한 공정하고 다양하며 포괄적인 대학 커뮤니티를 구축하기 위해 노력하고 있습니다.  이 목표를 달성하기 위해 대학은 일련의 정책과 이니셔티브를 수립했습니다.  우리는 또한 홍콩과 그 너머의 평화, 정의, 그리고 강력한 제도를 촉진하기 위해 정책 입안자들과 국회의원들에게 교육적인 봉사 활동을 제공한다.","Cuhk는 모든 회원의 관점이 존중되고 강력하게 토론 될 수있는 모든 사람들을 위해 공정하고 다양하며 포괄적 인 대학 공동체를 구축하기 위해 노력하고 있습니다.이 목표를 달성하기 위해 대학은 일련의 정책과 이니셔티브를 설립했습니다.우리는 또한 홍콩과 그 너머의 평화, 정의 및 강력한 기관을 장려하기 위해 정책 입안자와 의원들에게 교육 봉사 활동 활동을 제공합니다.", 목표를 달성하기 위해 대학은 일련의 정책과 이니셔티브를 설립했습니다,16,4
256,홍콩,University of Hong Kong,"To promote the rule of law and facilitate equal access to justice, the University maintains a public website called Community Legal Information Centre (CLIC). It provides foundational knowledge and information on the laws that might likely affect the public. The website is designed to be easy to navigate and to serve as a reference point on common legal issues or a precursor to seeking professional legal advice. It outlines information like definitions, matters of consideration, and legal processes on topics such as commerce, bankruptcy, traffic offences, defamation and more.","법의 지배를 촉진하고 정의에 대한 평등한 접근을 용이하게 하기 위해 대학은 지역사회 법률 정보 센터(CLIC)라는 공공 웹사이트를 운영하고 있습니다. 그것은 대중에게 영향을 미칠 수 있는 법에 대한 기본적인 지식과 정보를 제공합니다. 이 웹 사이트는 탐색이 용이하고 일반적인 법률 문제에 대한 참조 지점 또는 전문적인 법률 자문을 구하는 데 도움이 되도록 설계되었습니다. 그것은 상업, 파산, 교통 위반, 명예 훼손 등과 같은 주제에 대한 정의, 고려 사항 및 법적 절차와 같은 정보를 요약합니다.","법의 규칙을 홍보하고 정의에 대한 동등한 접근을 촉진하기 위해 대학은 CLIC (Community Legal Information Center)라는 공개 웹 사이트를 유지합니다.그것은 대중에게 영향을 줄 수있는 법률에 대한 기본 지식과 정보를 제공합니다.이 웹 사이트는 탐색하기 쉽고 일반적인 법적 문제에 대한 참조 지점 또는 전문적인 법적 조언을 구하는 선구자 역할을하도록 설계되었습니다.상업, 파산, 교통 범죄, 명예 훼손 등과 같은 주제에 대한 정의, 고려 사항 및 법적 프로세스와 같은 정보를 간략하게 설명합니다."," 파산, 교통 범죄, 명예 훼손 등과 같은 주제에 대한 정의, 고려 사항 및 법적 프로세스와 같은 정보를 간략하게 설명합니다.",16,4
219,미국,The University of Texas at Dallas,"Police Oversight Committee
SDG 10: Reduced Inequalities
SDG 17: Partnerships for the Goals
Dr. Richard C. Benson
Dr. Richard C. Benson

Photo Source: UTD Office of the President

The Police Oversight Committee at UT Dallas was established in the Summer of 2021 to provide accountability and oversight to the police force at UT Dallas. The committee receives quarterly reports from the UTD Police Department for review. Additionally, any member of the University committee can submit concerns to the Police Oversight Committee for review and possible action. The committee is comprised of faculty and staff members, students appointed by Student Government and the Graduate Student Assembly and is overseen by the Vice President for Diversity and Community Engagement and the Dean of Students.

More information about the Police Oversight Committee.","경찰 감독 위원회
SDG 10: 불평등 감소
SDG 17: 목표를 위한 파트너십
리처드 C. 박사 벤슨
리처드 C. 박사 벤슨

사진 출처: UTD 대통령 집무실

UT 댈러스의 경찰 감독 위원회는 2021년 여름 UT 댈러스의 경찰에게 책임과 감독을 제공하기 위해 설립되었다. 위원회는 검토를 위해 UTD 경찰로부터 분기별 보고서를 받는다. 또한, 대학 위원회의 모든 구성원은 검토 및 가능한 조치를 위해 경찰 감독 위원회에 불만 사항을 제출할 수 있습니다. 위원회는 교직원과 학생회 및 대학원생 총회에서 임명한 학생들로 구성되며, 다양성과 지역사회 참여를 위한 부회장과 학생 학장이 감독한다.

경찰 감독 위원회에 대한 더 많은 정보.","경찰 감독위원회 SDG 10 : 불평등 감소 SDG 17 : 목표에 대한 파트너십 Dr. Richard C. Benson Dr. Richard C. Benson Photo Source : UTD 대통령의 UTD UT Dallas의 경찰 감독위원회는 2021 년 여름에 설립되었습니다.UT Dallas의 경찰에 책임과 감독을 제공하십시오.위원회는 UTD 경찰국으로부터 검토를 위해 분기 별 보고서를받습니다.또한, 대학위원회의 모든 구성원은 검토 및 가능한 조치를 위해 경찰 감독위원회에 우려 사항을 제출할 수 있습니다.위원회는 교직원 및 교직원, 학생 정부 및 대학원 학생회가 임명 한 학생으로 구성되며 다양성 및 지역 사회 참여 부사장과 학생 학장이 감독합니다.경찰 감독위원회에 대한 자세한 내용.", 대학위원회의 모든 구성원은 검토 및 가능한 조치를 위해 경찰 감독위원회에 우려 사항을 제출할 수 있습니다,16,4
333,홍콩,The Chinese University of Hong Kong,"Policies
CUHK firmly upholds the principles of free speech and academic freedom.  Members of the University have complete freedom to engage in academic discussions on any topics.  They should express their views through peaceful, rational, respectful and legal means, and take responsibility for their words and deeds.","정책들
CUHK는 언론의 자유와 학문의 자유의 원칙을 확고히 지지한다.  그 대학의 구성원들은 어떤 주제에 대해서도 학문적 토론에 참여할 수 있는 완전한 자유를 가지고 있다.  그들은 평화적이고 이성적이며 존경스럽고 합법적인 수단을 통해 자신의 견해를 표현하고 그들의 언행에 책임을 져야 한다.",정책 Cuhk는 언론의 자유와 학문적 자유의 원칙을 확고하게지지합니다.대학 구성원은 모든 주제에 대한 학문적 토론에 참여할 수있는 완전한 자유가 있습니다.그들은 평화 롭고 합리적이며 존중하며 법적 수단을 통해 그들의 견해를 표현하고 그들의 말과 행동에 대한 책임을 져야합니다., 구성원은 모든 주제에 대한 학문적 토론에 참여할 수있는 완전한 자유가 있습니다,16,4
231,인도네시아,IPB University,"Center for Agrarian Studies (PSA), in
collaboration with Tani Center IPB
University, provides technical assistance
for forest land tenure problems in Kediri,
Indonesia. This program consists of several
s t a g e s . F i r s t , t h e d i s c u s s i o n a n d
identification of problems. Second, data
collection related to the livelihoods and
land of the Sempu community. Third, the
presentation of the results of research and
policy formulation to encourage the
resolution of agrarian conflicts, and the last
stage is advocacy to the government. The
field study produced output in a Policy
Recommendation on the Release of Forest
Areas for Land for Agrarian Reform
Objects (TORA).","농업 연구 센터 (PSA), 의
Tani Center IPB와의 협업
대학, 기술 지원 제공
케디리의 임야 문제 때문에
인도네시아. 이 프로그램은 여러 개로 구성되어 있다.
무대들. 첫번째로, 그들은 cussion과
문제의 파악 둘째, 데이터
생계와 관련된 수집품
셈푸 공동체의 땅 셋째,
연구결과 발표 및
을 장려하기 위한 정책 수립
농업 분쟁의 해결, 그리고 마지막
무대는 정부에 대한 옹호이다. 그
정책의 현장 연구 결과물
산림방제권고
토지개혁을 위한 토지구획
개체(TORA)입니다.","Tani Center IPB University와 공동으로 농업 연구 센터 (PSA)는 인도네시아 케디리의 산림 토지 임기 문제에 대한 기술 지원을 제공합니다.이 프로그램은 몇 가지 s t a g e s로 구성됩니다.f i r s t, t h e d i s c u s s i o n a n d 문제의 식별.둘째, SEMPU 커뮤니티의 생계 및 토지와 관련된 데이터 수집.셋째, 농업 분쟁의 해결을 장려하기위한 연구 및 정책 수립 결과의 발표는 정부에 대한 옹호이다.현장 연구는 농업 개혁 대상 (TORA)을위한 토지의 산림 지역 석방에 대한 정책 권고에서 생산량을 생성했다.", 농업 분쟁의 해결을 장려하기위한 연구 및 정책 수립 결과의 발표는 정부에 대한 옹호이다,16,4
134,호주,University of Wollongong,"The University’s Health and Wellbeing Strategy has led to the University partnering with local communities to tackle high youth suicide rates, expand nursing training for our ageing population, train GPs and specialists in regional and remote communities, and establish a preventative, and allied health and research facility. The strategy is equipping the University and its researchers to confront some of the world’s biggest health challenges with Molecular Horizons – UOW’s largest ever self-funded research infrastructure investment. Professor Alison Jones is the Deputy Vice-Chancellor (Health and Communities) and Executive Dean of the Faculty of Science, Medicine and Health at the University of Wollongong. Beyond her work on the clinical frontline as a toxicologist and general physician, one of her key roles is to oversee the Health and Wellbeing Strategy, and she serves on a wide variety of expert advisory groups providing advice to State and Commonwealth government departments.","University의 Health and Wellbing Strategy는 높은 청소년 자살률에 대처하고, 고령화 인구를 위한 간호 훈련을 확대하고, 지역 및 원격 지역 사회의 GP와 전문가를 양성하고, 예방 및 연합 보건 및 연구 시설을 설립하기 위해 지역 지역사회와 협력하도록 이끌었습니다. 이 전략은 UOW가 자체 자금을 지원하는 최대 규모의 연구 인프라 투자인 Molecular Horizons를 통해 University와 그 연구원들이 세계에서 가장 큰 건강 문제에 직면할 수 있도록 하는 것입니다. Alison Jones 교수는 Wolongong 대학의 부총리 겸 과학, 의학, 보건학부의 행정학장입니다. 독물학자이자 일반의사로서 임상 일선에서 일하는 것 외에도, 그녀의 주요 역할 중 하나는 건강과 웰빙 전략을 감독하는 것이며, 그녀는 주정부 및 영연방정부 부서에 조언을 제공하는 다양한 전문가 자문 그룹에서 일하고 있습니다.","대학의 건강 및 웰빙 전략으로 인해 대학은 지역 사회와 협력하여 청소년 자살률을 높이고 고령화 인구를위한 간호 훈련을 확대하고 지역 및 원격 지역 사회의 GPS 및 전문가, 예방 및 연합 건강 및 연구를 구축했습니다. 시설. 이 전략은 대학과 연구원들에게 세계 최대의 건강 문제에 직면하여 UOW의 가장 큰 자체 자금 지원 연구 인프라 투자 인 분자 지평과 직면하게됩니다. Alison Jones 교수는 Wollongong 대학교의 부총장 (보건 및 지역 사회) 및 과학, 의학 및 보건 학부장입니다. 그녀의 주요 역할 중 하나는 건강 및 복지 전략을 감독하는 것이며, 그녀는 주 및 연방 정부 부서에 조언을 제공하는 다양한 전문가 자문 그룹을 역임하는 것입니다.","대학의 건강 및 웰빙 전략으로 인해 대학은 지역 사회와 협력하여 청소년 자살률을 높이고 고령화 인구를위한 간호 훈련을 확대하고 지역 및 원격 지역 사회의 GPS 및 전문가, 예방 및 연합 건강 및 연구를 구축했습니다. 시설. 이 전략은 대학과 연구원들에게 세계 최대의 건강 문제에 직면하여 UOW의 가장 큰 자체 자금 지원 연구 인프라 투자 인 분자 지평과 직면하게됩니다. Alison Jones 교수는 Wollongong 대학교의 부총장 (보건 및 지역 사회) 및 과학, 의학 및 보건 학부장입니다. 그녀의 주요 역할 중 하나는 건강 및 복지 전략을 감독하는 것이며, 그녀는 주 및 연방 정부 부서에 조언을 제공하는 다양한 전문가 자문 그룹을 역임하는 것입니다.",16,4
180,파키스탄,National University of Sciences & Technology,"Round Table Conference on Dynamics of Forced
Migration in Pakistan Addressing Internal
Displacement and Refugee Movements
A roundtable titled, “Dynamics of Forced Migration in Pakistan: Addressing Internal Displacement and
Refugee Movements” was convened by the Centre for International Peace & Stability (CIPS)in co-operation
with Hanns Seidel Foundation (HSF), Pakistan Office. The gathering was graced with the presence of
Mr. Igor Ivancic, Assistant Representative (Protection) at the United Nations Higher Commissioner for
Refugees (UNHCR) as the keynote speaker.
The keynote speaker and other presenters gave pertinent remarks highlighting the plight of the forcibly
displaced populations and the need for systematized policy-making with contextual considerations.
Drawing from the roundtable conference, the broad consensus crystalized that Pakistan’s management of
the internally displaced and the refugees should be promulgated on more visible forums since Pakistan
has extensive lessons and experiences to offer for countering the challenges posed by forced migration.","강제동역학에 관한 원탁회의
파키스탄 국내 이주 문제 해결
난민 이동과 난민 운동
""파키스탄의 강제이주 역학: 내부 변위 및
""난민 운동""은 국제 평화 안정 센터(CIPS)가 협력하여 소집하였다.
한스 세이델 재단(HSF)과 함께 파키스탄 지부에서 근무했습니다. 그 모임은 의 참석으로 화려하게 치장되었다.
Igor Ivanic씨, 유엔 고등판무관보좌관(보호)
유엔난민기구(UNHCR)가 기조연설자로 나섰다.
기조연설자와 다른 발표자들은 강제동원자들의 곤경을 강조하는 관련 발언을 했다.
실향민들과 문맥을 고려한 체계적인 정책 결정의 필요성.
원탁회의로부터 이끌어낸 광범위한 합의는 파키스탄의 경영진이
국내 피난민들과 난민들은 파키스탄 이후 더 눈에 띄는 포럼에 공포되어야 한다.
강제 마이그레이션으로 인해 발생하는 문제에 대처하기 위한 광범위한 교훈과 경험이 있습니다.",파키스탄의 내부 변위 및 난민 운동을 다루는 강제 이주 역학에 관한 원탁 회의 회의는“파키스탄의 강제 이주의 역학 : 내부 변위 및 난민 운동 해결”이라는 원탁 회의를 공동의 국제 평화 및 안정성 (CIPS)에 의해 소집했다. -파키스탄 사무소 Hanns Seidel Foundation (HSF)과의 공개. 이 모임은 유엔 난민 위원 (UNHCR)의 기조 연설자로서의 보조 대표 (보호) Igor Ivancic 씨의 존재로 장식되었습니다. 기조 연설자와 다른 발표자들은 강제로 이재 된 인구의 곤경과 상황에 맞는 고려 사항을 갖춘 체계적인 정책 결정의 필요성을 강조하는 관련 발언을했다. 라운드 테이블 컨퍼런스 (Roundtable Conference)에서 나온 광범위한 합의는 파키스탄의 내부 실향민 및 난민 관리가 강제 이주로 제기 된 문제에 대응하기위한 광범위한 교훈과 경험을 가지고 있기 때문에 더 눈에 띄는 포럼에서 공표되어야한다고 광범위한 합의는 결정을 내렸다.,파키스탄의 내부 변위 및 난민 운동을 다루는 강제 이주 역학에 관한 원탁 회의 회의는“파키스탄의 강제 이주의 역학 : 내부 변위 및 난민 운동 해결”이라는 원탁 회의를 공동의 국제 평화 및 안정성 (CIPS)에 의해 소집했다. -파키스탄 사무소 Hanns Seidel Foundation (HSF)과의 공개. 이 모임은 유엔 난민 위원 (UNHCR)의 기조 연설자로서의 보조 대표 (보호) Igor Ivancic 씨의 존재로 장식되었습니다. 기조 연설자와 다른 발표자들은 강제로 이재 된 인구의 곤경과 상황에 맞는 고려 사항을 갖춘 체계적인 정책 결정의 필요성을 강조하는 관련 발언을했다. 라운드 테이블 컨퍼런스 (Roundtable Conference)에서 나온 광범위한 합의는 파키스탄의 내부 실향민 및 난민 관리가 강제 이주로 제기 된 문제에 대응하기위한 광범위한 교훈과 경험을 가지고 있기 때문에 더 눈에 띄는 포럼에서 공표되어야한다고 광범위한 합의는 결정을 내렸다.,16,4
80,영국,Manchester University,"Study programmesWe’re committed to promoting peacefuland just societies through a wide rangeof study programmes. For example,undergraduate Law students take unitsin human rights and counter-terrorismlegislation, whilst master’s students cango on to become international lawyersthrough our advanced course in PublicInternational Law.","학습 프로그램우리는 다양한 학습 프로그램을 통해 평화롭고 정의로운 사회를 만들기 위해 최선을 다하고 있습니다. 예를 들어, 로스쿨 학생들은 인권과 테러방지 입법에 참여하며, 석사 학생들은 우리의 고급 국제법 과정을 통해 국제 변호사가 될 수 있다.","Study Programmese는 광범위한 연구 프로그램을 통해 평화 롭고 단지 사회를 홍보하기 위해 노력하고 있습니다.예를 들어, 학부 법률 학생들은 단위 인권과 반대 테러를 취하는 반면, 석사 학생들은 국제 변호사가 될 수있는 반면, 국제 변호사가 될 수 있습니다."," 들어, 학부 법률 학생들은 단위 인권과 반대 테러를 취하는 반면, 석사 학생들은 국제 변호사가 될 수있는 반면, 국제 변호사가 될 수 있습니다.",16,4
33,영국,University of Glasgow,"We offer a number of law programmes that
support SDG 16, as well as programmes in
criminal justice, international relations, human
rights, global security, slavery and forced
migration. Our Erasmus Mundus Master
in International Law of Global Security,
Peace and Development offers a uniquely
comprehensive degree, bringing together
all international legal regimes relevant to
global security, peace and development, by
incorporating specialisms in human rights,
migration, peace and security, and sustainable
development.","우리는 다양한 법률 프로그램을 제공합니다._x000D_
SDG 16 및 프로그램 지원_x000D_
형사 사법, 국제 관계, 인간_x000D_
권리, 세계 안보, 노예제 그리고 강제._x000D_
이주 우리 에라스무스 문두스 마스터_x000D_
세계 안보의 국제법에서_x000D_
평화와 발전은 독특한 것을 제공한다._x000D_
종합 학위, 통합_x000D_
에 관련된 모든 국제법 제도_x000D_
세계 안보, 평화 그리고 발전 , by_x000D_
인권에 전문성을 도입하고_x000D_
이주, 평화와 안전, 그리고 지속 가능한_x000D_
개발이라고 말했다.","우리는 SDG 16을 지원하는 많은 법률 프로그램과 형사 사법, 국제 관계, 인권, 세계 안보, 노예 제도 및 강제 이주 프로그램을 제공합니다.세계 안보, 평화 및 개발 국제 에라스무스 문더스 마스터 마스터 인권, 이주, 평화 및 안보, 지속 가능한 전문성을 통합 함으로개발."," 안보, 평화 및 개발 국제 에라스무스 문더스 마스터 마스터 인권, 이주, 평화 및 안보, 지속 가능한 전문성을 통합 함으로개발.",16,4
291,덴마크,Aalborg University,"THE BORDERS OF DEMOCRACY
This project, anchored at the Department of Politics and
Society analyses the legitimacy of four different borders of
inclusion and exclusion of democratic interests. The project
asks how democracies might defend the exclusion of groups
such as children, future citizens, and immigrants that are affected
by democratic policies but excluded from democratic
procedures; and how democracies might defend norms and
policies that undermine the preconditions for popular sovereignty
of others such as future citizens and peoples in other
countries.","민주주의의 경계
이 프로젝트는 정치부에 닻을 내리고
사회는 4개의 다른 국경의 정당성을 분석한다.
민주적 이익의 포함과 배제 프로젝트
민주주의가 집단의 배제를 어떻게 방어할 수 있는지 묻는다.
영향을 받는 아이들, 미래 시민들, 이민자들과 같은 사람들.
민주적 정책으로는 그러나 민주적 정책에서는 제외되어.
절차; 그리고 민주주의가 규범을 어떻게 방어하고
국민 주권의 전제 조건을 훼손하는 정책들
미래의 시민과 다른 사람들의.
나라들.","민주주의 국경이 프로젝트는 정치 및 사회학과에 정박 한 4 가지 다른 국경의 민주적 이해 관계와 배제의 정당성을 분석합니다.이 프로젝트는 민주주의가 민주주의 정책의 영향을받지 만 민주적 절차에서 제외 된 어린이, 미래 시민 및 이민자와 같은 집단의 배제를 어떻게 방어 할 수 있는지 묻습니다.그리고 민주주의가 어떻게 다른 나라의 미래 시민과 사람들과 같은 다른 사람들의 대중 주권에 대한 전제 조건을 훼손하는 규범과 정책을 방어 할 수 있는지."," 프로젝트는 민주주의가 민주주의 정책의 영향을받지 만 민주적 절차에서 제외 된 어린이, 미래 시민 및 이민자와 같은 집단의 배제를 어떻게 방어 할 수 있는지 묻습니다",16,4
327,캐나다,Brock University,"BROCK’S 16 DAYS OF ACTIVISM AGAINST GENDER-BASED VIOLENCE
Brock’s 16 Days of Activism Against Gender-Based Violence is an annual event that encourages student’s active participation in gender-based violence and violence against women. Information was spread on numerous media platforms to educate, have voices heard, provide resources and tools to those that are fighting against discriminatory violence.","성별에 기반한 폭력에 대항한 브록의 16일간의 활동
브록의 '성별 기반 폭력에 반대하는 16일간의 행동주의'는 성별에 기반한 폭력과 여성에 대한 폭력에 대한 학생들의 적극적인 참여를 장려하는 연례 행사다. 정보는 차별적 폭력에 맞서 싸우는 사람들에게 교육하고, 목소리를 듣고, 자원과 도구를 제공하기 위해 수많은 미디어 플랫폼에 퍼졌다.","성폭력에 대한 Brock의 16 일의 행동주의는 성폭력에 대한 Brock의 16 일의 행동주의는 학생의 성폭력과 여성에 대한 폭력에 대한 적극적인 참여를 장려하는 연례 행사입니다.정보는 교육, 목소리를 듣고 차별적 폭력에 맞서 싸우는 사람들에게 자원과 도구를 제공하기 위해 수많은 미디어 플랫폼에 전파되었습니다."," 교육, 목소리를 듣고 차별적 폭력에 맞서 싸우는 사람들에게 자원과 도구를 제공하기 위해 수많은 미디어 플랫폼에 전파되었습니다.",16,4
224,영국,University of Exeter,"Exeter research, in collaboration with colleagues at the University on Bristol on the            prevention of torture and misuse of ‘ less lethal ’ weapons in places of detention has enhanced the work of the UN Subcommittee for the Prevention of Torture (SPT) and informed torture prevention practice and international norms and standards via the Organisation for Security and Cooperation in Europe.","구금 장소에서의 고문과 덜 치명적인 무기의 오남용 방지에 대한 브리스톨 대학의 동료들과 협력하여, UN 고문 방지 소위원회(SPT)의 작업을 강화하고 고문 방지 관행과 국제 규범 및 표준을 안내했다.유럽 안보 협력 기구","Exeter Research, Exeter Research, Bristol에있는 대학의 동료들과 협력하여 구금 장소에서 '치명적인 치명적인'무기의 고문 및 오용 예방에 대한 UN 소위원회의 작업을 강화하고 고문 예방 관행을위한 정보를 강화했습니다.유럽의 안보 및 협력기구를 통한 국제 규범 및 표준.", 안보 및 협력기구를 통한 국제 규범 및 표준.,16,4
269,핀란드,University of Eastern Finland,"The foundation and goal of equality
and equal opportunities work is to
identify and prevent expressions,
structures and functions that maintain
or increase inequality and to
promote equality and equal opportunities
at all levels of the university.
The University of Eastern Finland
does not tolerate harassment or
inappropriate treatment. The university
has a separate code of conduct
for appropriate behaviour at the
workplace and place of study.","평등의 기초와 목표
그리고 균등한 기회는 하는 것이다.
표현식 식별 및 방지,
유지하는 구조 및 기능
또는 불평등을 증가시키고
평등과 기회 균등을 도모하다
대학의 각급에서
동핀란드 대학교
괴롭힘을 용납하지 않는다.
부적절한 처사 대학
행동 강령이 따로 있다.
적절한 행동을 위해
직장과 공부장소.","평등과 평등 기회 작업의 기초와 목표는 불평등을 유지하거나 증가시키는 표현, 구조 및 기능을 식별하고 방지하며 대학의 모든 수준에서 평등과 동등한 기회를 촉진하는 것입니다.핀란드 동부 대학교는 괴롭힘이나 부적절한 치료를 용납하지 않습니다.대학은 직장과 연구 장소에서 적절한 행동에 대한 별도의 행동 강령을 가지고 있습니다.", 직장과 연구 장소에서 적절한 행동에 대한 별도의 행동 강령을 가지고 있습니다.,16,4
308,미국,UC Davis University,"Teaching
According to the responses provided by faculty to the SDG surveys, 36 faculty members incorporate SDG 16 into their teaching curriculum. These faculty are primarily based in the departments of Human Ecology and Psychology. A smaller but still significant share of faculty in the department of Design indicated that they taught coursework related to SDG 16. Human Rights Studies is the newest interdepartmental program at UC Davis and the first of its kind in the University of California system. The program addresses such topics as humanitarianism, environmental justice, genocide, mass sexual and gender-based violence, refugee studies, memory studies and post-conflict transitional justice.","티칭
SDG 설문 조사에 대한 교수진의 응답에 따르면, 36명의 교수진이 SDG 16을 교육 커리큘럼에 통합하고 있습니다. 이 교수진은 주로 인간 생태학과와 심리학에 기반을 두고 있다. 디자인학과의 교수진 중 작지만 여전히 중요한 비율은 SDG 16과 관련된 과정을 가르쳤다는 것을 나타냅니다. 인권 연구(Human Rights Studies)는 UC Davis의 최신 부서 간 프로그램이며 캘리포니아 대학교 시스템 중 첫 번째 프로그램입니다. 이 프로그램은 인도주의, 환경 정의, 대량 학살, 성 및 성 기반 폭력, 난민 연구, 기억 연구, 분쟁 후 과도기적 정의와 같은 주제를 다룬다.","교수진이 SDG 설문 조사에 제공 한 응답에 따라 36 명의 교수진이 SDG 16을 교수 커리큘럼에 통합했습니다.이 교수진은 주로 인간 생태학 및 심리학과에 기반을두고 있습니다.디자인 부서의 작지만 여전히 상당한 비중은 SDG 16과 관련된 교과 과정을 가르쳤다는 것을 나타 냈습니다. 인권 연구는 UC Davis의 최신 부진 프로그램이며 캘리포니아 대학교 시스템에서 최초의 프로그램입니다.이 프로그램은 인도주의, 환경 정의, 대량 학살, 대량 성적 및 성별 기반 폭력, 난민 연구, 기억 연구 및 분쟁 후 과도기 정의와 같은 주제를 다룹니다.", 교수진은 주로 인간 생태학 및 심리학과에 기반을두고 있습니다,16,4
206,호주,Victoria University,"The Ripple Effect project conducted by
Sir Zelman Cowan Centre (SZCC) with
funding from the Victorian Legal
Services Board, brought together ten
faith leaders from Victoria’s diverse
faith-based communities representing
six different faith groups, to upskill
and support these leaders to deliver
governance workshops to the boards
of their organisations. During the
pandemic, the program was delivered
online to support participants to
acquire technical skills in online
facilitation and use of online resources.","리플 이펙트 프로젝트 수행:
Sir Zelman Cowan Centre (SZCC) 와 함께
빅토리아 시대의 법률가로부터의 자금 지원
서비스 위원회, 10개 조직으로 구성
빅토리아주의 다양한 종교 지도자들
대표하는 신앙에 기반을 둔 공동체
여섯 개의 다른 신앙 집단, 기술을 향상시키도록
그리고 이 리더들이 성취할 수 있도록 지원합니다.
이사회에 대한 거버넌스 워크숍
다양한 정보를 얻을 수 있습니다. 하는 동안
팬데믹, 그 프로그램은 전달되었다.
온라인으로 참가자를 지원하여
온라인상에서 기술력을 습득하다
온라인 자원의 이용과 촉진.",빅토리아 법률 서비스위원회 (Victorian Legal Services Board)의 자금을 조달 한 Zelman Cowan Center (SZCC) 경이 실시한 파급 효과 프로젝트는 6 개의 다른 신앙 그룹을 대표하는 빅토리아의 다양한 신앙 기반 공동체의 10 명의 신앙 지도자를 모아서이 지도자들이 거버넌스 워크샵을 제공하도록 지원했습니다.조직의 이사회에.전염병 기간 동안이 프로그램은 온라인 촉진 및 온라인 리소스 사용에 대한 기술 능력을 습득 할 수 있도록 온라인으로 제공되었습니다., 기간 동안이 프로그램은 온라인 촉진 및 온라인 리소스 사용에 대한 기술 능력을 습득 할 수 있도록 온라인으로 제공되었습니다.,16,4
