,국가,대학교명,내용,번역,영한_재번역,추출요약,분류,5분류
56,캐나다,York University,"Ecological Footprint Initiative consists of a group of scholars, students,
researchers, and collaborating organizations who work together to advance
Ecological Footprint and Biocapacity accounting to inform sustainability. Beginning
in 2019, York became the site for the production of the National Footprint Accounts,
which the measurement of our “ecological footprints”, the amount of land and
natural resources we need to live our lives and deal with our wastes. Going back to
1961, the Accounts are updated annually using UN data and help us determine if
countries are on track to meeting the UN Sustainable Development Goals. The
Accounts are now being produced by York University teachers and students as part
of a graduate experiential education program, and York researchers are building an
international partnership to make the National Footprint Accounts even more
scientifically robust and widely used.
https://yfile.news.yorku.ca/2018/10/04/ecological-partnership-furtherestablishes-
york-university-as-global-leader/
• Las Nubes EcoCampus’s programs in Costa Rica offer research and experiential
education courses which contribute to the local economy by diversifying the income
of rural families who seek to improve their livelihoods in ways that are compatible
with and contribute to environmental conservation. They run a community resource
centre, an annual festival and our students stay in home-stays with local families,
and their research engages with numerous Costa Rican partners, including
businesses, universities and government, and offers experiential learning
opportunities for students. https://yfile.news.yorku.ca/2019/10/17/yorkuniversitys-
las-nubes-ecocampus-is-a-living-learning-lab/
• Designating Making the Shift Youth Homelessness Solution Impact Accelerator
as a United Nations Economic Commission for Europe (UNECE) as a Charter
Centre on Homelessness. Received the MOU with the UN in March 2020 will be
finalized shortly.
• Dahdaleh Institute, with the Global Strategy Lab, has signed an MOU for a World
Health Organization Collaborating Centre on Antimicrobial Resistance,
focusing on global governance strategies. WHO site:
https://apps.who.int/whocc/Detail.aspx?n4pXw5v7G6nYUM3hgO2FSA==","""생태발자국 이니셔티브는 학자들, 학생들,
연구자, 그리고 발전을 위해 함께 일하는 협력 기관들
지속가능성을 알리기 위한 생태발자국 및 생물용량 회계. 시작
2019년, 요크는 내셔널 풋프린트 어카운트의 생산지가 되었다.
우리의 ""생태 발자국""의 측정, 땅의 양과
천연자원은 우리가 우리의 삶을 살고 우리의 쓰레기를 처리하는 데 필요하다. 돌아가기
1961년, 회계는 UN 데이터를 사용하여 매년 갱신되며, 우리가 다음 사항을 결정하는데 도움을 준다.
국가들은 유엔 지속가능개발목표를 달성하기 위한 궤도에 올라 있다. 그
계좌는 현재 요크 대학의 선생님들과 학생들에 의해 부분적으로 생산되고 있다.
대학원 체험 교육 프로그램, 그리고 York의 연구원들은
National Footprint Accounts를 더 많이 만들기 위한 국제 파트너십
과학적으로 견고하고 널리 사용된다.
https://yfile.news.yorku.ca/2018/10/04/ecological-partnership-furtherestablishes-
세계적인 리더로서의 요크 대학교
• 코스타리카의 라스 누베스 에코캠퍼스 프로그램은 연구와 경험을 제공합니다.
소득을 다양화함으로써 지역 경제에 기여하는 교육 과정
양립할 수 있는 방식으로 그들의 생계를 개선하고자 하는 시골 가정의
환경보전에 기여하고 있다. 그들은 지역 사회 자원을 운영한다.
매년 열리는 축제인 센터와 우리 학생들은 지역 가족들과 함께 홈스테이에 머무릅니다.
그리고 그들의 연구는 다음을 포함한 수많은 코스타리카 파트너들과 함께 한다.
기업, 대학 및 정부, 그리고 경험적 학습을 제공합니다.
학생의 기회 https://yfile.news.yorku.ca/2019/10/17/yorkuniversitys-
las-nubes-ecocampus-is-a-living-learning-lab/
• 시프트 청년 노숙인 솔루션 임팩트 가속기 지정
유엔 유럽 경제 위원회(UNECE)의 헌장으로서.
노숙자 센터. 2020년 3월에 UN과 MOU를 받았습니다.
곧 완결되다
• Dahdaleh Institute는 Global Strategy Lab과 함께 세계를 위한 MOU를 체결했습니다.
보건 기구 항균성 협력 센터,
글로벌 거버넌스 전략에 초점을 맞춥니다. WHO 사이트:
https://goo.who.int/whocc/Detail.aspx?n4pXw5v7G6nYUM3hgO2FSA==""","생태 풋 프린트 이니셔티브는 생태 발자국과 생체 경력 회계를 발전시키기 위해 함께 일하는 학자, 학생, 연구원 및 협력 조직으로 구성되어 지속 가능성을 알립니다. 2019 년부터 York은 국가 발자국 계정 생산을위한 사이트가되었으며, 이는“생태 발자국”, 우리가 삶을 살고 폐기물을 다루는 데 필요한 토지 및 천연 자원의 양을 측정하는 사이트가되었습니다. 1961 년으로 거슬러 올라가면이 계정은 UN 데이터를 사용하여 매년 업데이트되며 국가가 UN 지속 가능한 개발 목표를 달성하기 위해 국가가 추적하고 있는지 확인하는 데 도움이됩니다. 이 계정은 현재 대학원 교사와 학생들이 대학원 경험 교육 프로그램의 일환으로 제작되고 있으며, York 연구원들은 국제 풋 프린트 계정을보다 과학적으로 강력하고 널리 사용하는 국제 파트너십을 구축하고 있습니다. 코스타리카의 요크 유니버시티-글로벌 리더/ • Las Nubes Ecocampus의 프로그램은 호환되는 방식으로 생계를 향상시키려는 농촌 가족의 소득을 다양 화함으로써 지역 경제에 기여하는 연구 및 경험 교육 과정을 제공합니다. 환경 보존에 기여합니다. 그들은 지역 사회 자원 센터, 연례 축제를 운영하며 우리 학생들은 지역 가족과 함께 홈 머시고 있으며, 그들의 연구는 비즈니스, 대학 및 정부를 포함한 수많은 코스타 리코 파트너와 관련이 있으며 학생들을위한 경험적 학습 기회를 제공합니다. LAS-NUBES-ACOCAMPUS-IS-A-LIVIERNING-LIVERNING-LAB/ • 교대 청소년 노숙자 솔루션을 유엔 경제위원회 (UNECE)로 노숙자에 관한 전세 센터로서 유엔 경제위원회 (UNECE)로 지정하는 지정. 2020 년 3 월에 UN과 함께 MOU를받은 것은 곧 마무리 될 것입니다. • Global Strategy Lab과 함께 Dahdaleh Institute는 전 세계 거버넌스 전략에 중점을 둔 항균 저항에 관한 세계 보건기구 협력 센터를위한 MOU에 서명했습니다. 누가 사이트 :","생태 풋 프린트 이니셔티브는 생태 발자국과 생체 경력 회계를 발전시키기 위해 함께 일하는 학자, 학생, 연구원 및 협력 조직으로 구성되어 지속 가능성을 알립니다. 2019 년부터 York은 국가 발자국 계정 생산을위한 사이트가되었으며, 이는“생태 발자국”, 우리가 삶을 살고 폐기물을 다루는 데 필요한 토지 및 천연 자원의 양을 측정하는 사이트가되었습니다. 1961 년으로 거슬러 올라가면이 계정은 UN 데이터를 사용하여 매년 업데이트되며 국가가 UN 지속 가능한 개발 목표를 달성하기 위해 국가가 추적하고 있는지 확인하는 데 도움이됩니다. 이 계정은 현재 대학원 교사와 학생들이 대학원 경험 교육 프로그램의 일환으로 제작되고 있으며, York 연구원들은 국제 풋 프린트 계정을보다 과학적으로 강력하고 널리 사용하는 국제 파트너십을 구축하고 있습니다. 코스타리카의 요크 유니버시티-글로벌 리더/ • Las Nubes Ecocampus의 프로그램은 호환되는 방식으로 생계를 향상시키려는 농촌 가족의 소득을 다양 화함으로써 지역 경제에 기여하는 연구 및 경험 교육 과정을 제공합니다. 환경 보존에 기여합니다. 그들은 지역 사회 자원 센터, 연례 축제를 운영하며 우리 학생들은 지역 가족과 함께 홈 머시고 있으며, 그들의 연구는 비즈니스, 대학 및 정부를 포함한 수많은 코스타 리코 파트너와 관련이 있으며 학생들을위한 경험적 학습 기회를 제공합니다. LAS-NUBES-ACOCAMPUS-IS-A-LIVIERNING-LIVERNING-LAB/ • 교대 청소년 노숙자 솔루션을 유엔 경제위원회 (UNECE)로 노숙자에 관한 전세 센터로서 유엔 경제위원회 (UNECE)로 지정하는 지정. 2020 년 3 월에 UN과 함께 MOU를받은 것은 곧 마무리 될 것입니다. • Global Strategy Lab과 함께 Dahdaleh Institute는 전 세계 거버넌스 전략에 중점을 둔 항균 저항에 관한 세계 보건기구 협력 센터를위한 MOU에 서명했습니다. 누가 사이트 :",17,5
476,홍콩,The Chinese University of Hong Kong,"In addition to research collaboration, a series of new conservation education initiatives will be launched.  For example, primary and secondary students will be encouraged to take part in a school-based, city-wide butterfly survey, which will raise their awareness and understanding of biodiversity conservation.  An inquiry-based learning programme, which features a series of participatory learning activities in the Park’s unique and immersive environment and on the CUHK campus, has been designed for SEN students, enabling them to enjoy outdoor learning and enhance their learning and social skills through different levels of sensory stimulation.","연구 협력과 더불어, 새로운 보존 교육 이니셔티브가 잇따라 출범할 것이다.  예를 들어, 초중등 학생들은 학교 기반의 도시 전체의 나비 조사에 참여하도록 장려될 것이며, 이것은 생물 다양성 보존에 대한 그들의 인식과 이해를 높일 것이다.  공원 특유의 몰입형 환경과 CUHK 캠퍼스에서 일련의 참여형 학습 활동을 특징으로 하는 탐구 기반 학습 프로그램은 SEN 학생들을 위해 설계되었으며, 다양한 수준의 감각 자극을 통해 야외 학습을 즐기고 학습 및 사회적 기술을 향상시킬 수 있다.","연구 협력 외에도 일련의 새로운 보존 교육 이니셔티브가 시작될 것입니다.예를 들어, 초등 및 중등 학생들은 학교 기반 도시 전역의 나비 조사에 참여하도록 권장되어 생물 다양성 보존에 대한 인식과 이해를 높일 것입니다.공원의 독특하고 몰입 형 환경과 CUHK 캠퍼스에서 일련의 참여 학습 활동을 특징으로하는 문의 기반 학습 프로그램은 SEN 학생들을 위해 설계되어 야외 학습을 즐기고 다양한 학습 및 사회적 기술을 향상시킬 수 있습니다.감각 자극 수준."," 들어, 초등 및 중등 학생들은 학교 기반 도시 전역의 나비 조사에 참여하도록 권장되어 생물 다양성 보존에 대한 인식과 이해를 높일 것입니다",17,5
346,영국,London School of Economics and Political Science,"Engage in dialogue with students, staff, and the wider community on sustainability issues, and provide opportunities to develop knowledge and skills for sustainability.","학생, 직원 및 더 광범위한 커뮤니티와 지속가능성 문제에 대한 대화에 참여하고 지속가능성을 위한 지식과 기술을 개발할 수 있는 기회를 제공합니다.","지속 가능성 문제에 대해 학생, 교직원 및 더 넓은 커뮤니티와 대화를 나누고 지속 가능성을위한 지식과 기술을 개발할 수있는 기회를 제공합니다.","지속 가능성 문제에 대해 학생, 교직원 및 더 넓은 커뮤니티와 대화를 나누고 지속 가능성을위한 지식과 기술을 개발할 수있는 기회를 제공합니다.",17,5
478,홍콩,The Chinese University of Hong Kong,"The Hong Kong Chapter of the SDSN (SDSN Hong Kong), launched in January 2018 and co-hosted by CUHK and The Hong Kong Jockey Club Charities Trust, aims to mobilize expertise, information and resources from the academic, philanthropic, government, business and non-profit sectors in Hong Kong to create transformative solutions to address the most pressing environmental, social and economic issues of the day and advance sustainable development.","2018년 1월에 출범하고 CUHK와 홍콩 경주마회 자선 신탁이 공동 주최하는 SDSN(SDSN 홍콩)의 홍콩 지부는 홍콩의 학술, 자선, 정부, 비즈니스 및 비영리 부문의 전문 지식, 정보 및 자원을 동원하여 가장 많은 언론을 다룰 수 있는 혁신적인 솔루션을 만드는 것을 목표로 한다.오늘날의 환경, 사회, 경제 문제를 노래하고 지속 가능한 발전을 촉진한다.","2018 년 1 월에 시작하여 CUHK와 Hong Kong Jockey Club 자선 단체가 공동 주최 한 SDSN (SDSN Hong Kong)의 홍콩 장은 학술, 자선 단체, 정부, 비즈니스 및 비즈니스 및 전문 지식, 정보 및 자원을 동원하는 것을 목표로합니다.홍콩의 비영리 부문은 오늘날 가장 시급한 환경, 사회 및 경제 문제를 해결하고 지속 가능한 개발을 발전시키는 혁신적인 솔루션을 만들기 위해 혁신적인 솔루션을 만들었습니다."," 비영리 부문은 오늘날 가장 시급한 환경, 사회 및 경제 문제를 해결하고 지속 가능한 개발을 발전시키는 혁신적인 솔루션을 만들기 위해 혁신적인 솔루션을 만들었습니다.",17,5
132,뉴질랜드,Auckland universitiy,"Data partnership with the insurance sector/The University has partnered with insurance provider Tower to leveragethe vast array of data that Tower has collected over its many years inthe industry. From this arrangement, the University gains real-worldmaterial for researchers and data science students, while Tower obtainsaccess to expertise that will help them improve customer service,streamline processes, and more equitably price insurance products.The nature of insurance as a product means that insurance-relateddata touches on nearly every aspect of society, from healthcareto property ownership, with associated demographic informationon almost any group imaginable. As a result, the data to which theUniversity gains access will support a range of economic, social, andhealth-related research.","보험 부문과의 데이터 파트너십
University는 보험 제공업체인 Tower와 제휴하여 Tower가 수년간 업계에서 수집한 방대한 데이터를 활용했습니다. 이 협정에서 대학은 연구원과 데이터 과학 학생들을 위한 실제 자료를 얻고, 타워는 그들이 고객 서비스를 개선하고, 프로세스를 간소화하고, 보험 상품의 가격을 공정하게 책정하는 데 도움을 줄 수 있는 전문 지식을 얻는다.상품으로서의 보험의 성격은 보험 관련 데이터가 의료에서 재산 소유에 이르기까지 사회의 거의 모든 측면을 상상할 수 있는 거의 모든 그룹에 대한 관련 인구 통계 정보와 접촉한다는 것을 의미한다. 결과적으로, 대학이 접근할 수 있는 데이터는 광범위한 경제, 사회 및 건강 관련 연구를 지원할 것이다.","보험 부문/대학과의 데이터 파트너십은 보험 공급자 타워와 파트너십을 맺어 타워가 수년간 업계에서 수집 한 방대한 데이터를 활용했습니다.이러한 배열에서 대학은 연구원 및 데이터 과학 학생들에게 실제 전 세계를 얻는 반면, 타워는 고객 서비스를 개선하고, 프로세스를 간소화하며, 보험의 보험에 대한 보험이 보험에 대한 보험에 대한 보험을 촉구하는 데 도움이되는 전문 지식을 얻을 수 있습니다.사회의 거의 모든 측면에서, HealthCareto 재산 소유권에서, 거의 모든 그룹이 상상할 수있는 인구 통계 학적 정보와 관련이 있습니다.결과적으로,이 대학이 접근을 얻는 데이터는 다양한 경제, 사회적, 안내서 관련 연구를 지원할 것입니다."," 배열에서 대학은 연구원 및 데이터 과학 학생들에게 실제 전 세계를 얻는 반면, 타워는 고객 서비스를 개선하고, 프로세스를 간소화하며, 보험의 보험에 대한 보험이 보험에 대한 보험에 대한 보험을 촉구하는 데 도움이되는 전문 지식을 얻을 수 있습니다",17,5
237,파키스탄,National University of Sciences & Technology,"NUST collaborates with TelcoNet
A four-member delegation of TelcoNet, led by Mr Khurram Jawaid, visited NUST on November 6, 2020to
hold a meeting which entailed introductory briefs on NUST and TelcoNet, followed by a thorough
discussion where future collaborative projects were deliberated. The visiting delegates expressed their
gratitude for facilitating their visit to the university.","NUST는 ""Building nation to through""를 개최합니다.
혁신적 고등교육"" 봉사활동 행사
파키스탄 전역의 협업 범위를 강화하고 현지와의 파트너십을 구축하기 위해
산업과 지역사회, 국립 과학 기술 대학 (NUST)은 아웃리치 행사를 열었다.
라호르에서 '변혁적인 고등교육을 통해 국가를 건설한다'는 주제에 기반하여 참여하기 위해
라호르 산업 및 기업 리더십의 대표자. 그 행사에는 저명한 사람들이 참석했다.
시멘트 산업, 전자 및 IT 조직, 제조, 화학, 그리고 기업의 리더와 사업주.
라호르의 은행 및 금융, 비료 및 엔지니어링 부문 등.
연예계, 연예계, 스포츠계의 유명인들도 이 행사를 지지하고 참석했습니다. 영화배우 산씨
샤히드, 가수 사히르 알리 바가, 크리켓 선수 아미르 소하일, 타우페크 우마르, 무함마드
Yousaf는 고등교육에 대한 그들의 지지를 보여주었고, 그것을 변화와 진보의 도구라고 불렀다.
시골",Nust는 Khurram Jawaid가 이끄는 Telconet의 4 인 Telconet 대표단과 협력하여 2020 년 11 월 6 일 Nust와 Telconet에 대한 소개 브리핑을 수반 한 회의를 개최 한 다음 미래의 협력 프로젝트가 의도 된 철저한 토론을 개최했습니다.방문 대의원들은 대학 방문을 촉진 한 것에 대해 감사를 표했습니다., 대의원들은 대학 방문을 촉진 한 것에 대해 감사를 표했습니다.,17,5
295,영국,University of Exeter,"In addition, the comprehensive nature of the team “ ’ s research activities in Gabon means that these data are also being used to address other key conservation challenges, with Wildlife Conservation Society Country Program Director Gaspard Abitsi writing The University fisheries management of Exeter ’ …. s research has also been instrumental in enhancing contributing to implementation of fisheries zones, revision of the fisheries licensing process and infractions ,….. a ban on discards , and the legal requirement to deploy turtle exclude devices (TEDs) on all shrimp trawlers ”.","또한 가봉에서의 연구 활동의 포괄적 성격은 이러한 데이터가 다른 주요 보존 과제를 해결하는 데에도 사용되고 있음을 의미하며, 야생 동물 보호 협회 컨트리 프로그램 디렉터 가스파드 아비치는 Exeter의 대학 어업 관리...를 저술했다.어업 구역의 구현, 어업 허가 절차 및 위반 개정에 기여하는 훈계, … 모든 새우 저인망 어선에 거북이를 배제하는 장치(TED)를 배치해야 한다는 법적 요건과 폐기 금지.","또한“Gabon에서 팀의 연구 활동 활동의 포괄적 인 특성은이 데이터가 다른 주요 보존 문제를 해결하는 데 사용되고 있으며, 야생 동물 보존 협회 국가 프로그램 디렉터 Gaspard Abitsi는 엑서 터 대학교 어업 관리를 쓰고 있습니다.S 연구는 또한 수산 구역의 구현, 어업 라이센스 프로세스 및 위반의 개정,…"," 연구는 또한 수산 구역의 구현, 어업 라이센스 프로세스 및 위반의 개정,…",17,5
121,뉴질랜드,Auckland universitiy,"Te Taumata Rangahau – celebrating researchexcellence 2021 /In September 2021, the University hosted a series of discussions withthe theme ‘Aotearoa Future Shapers – Post Pandemic Transformation’.The topics covered a range of areas relevant to the SustainableDevelopment Goals, including water consumption and quality, socialinequities exposed or exacerbated by the pandemic, and the potentiallong-term impact of ‘long Covid’ and lockdown mental health strugglesin New Zealand.","Te Taumata Rangahau – 2021년 뛰어난 연구 성과를 기념합니다.
2021년 9월, 대학은 '아오테아로아의 미래 형태-대유행 이후 변화'라는 주제로 일련의 토론을 개최했다.이 주제들은 물 소비와 질, 대유행으로 노출되거나 악화되는 사회 불평등, 뉴질랜드의 '긴 코로나'와 정신 건강 투쟁의 잠재적 장기적 영향 등 지속 가능한 개발 목표와 관련된 다양한 영역을 다루었다.","TE TAUMATA RANGAHAU - 2021 년 9 월에 ResearchExcellence를 축하하는 축하 행사는 'Aotearoa Future Shapers - Post Pandemic Transformation'과 함께 일련의 토론을 주최했습니다.사교계는 전염병에 의해 노출되거나 악화되며, 뉴질랜드의 '긴 코비드'및 잠금 정신 건강 투쟁의 잠재적 인 영향."," 전염병에 의해 노출되거나 악화되며, 뉴질랜드의 '긴 코비드'및 잠금 정신 건강 투쟁의 잠재적 인 영향.",17,5
205,말레이시아,Sunway University,"Community Service
At the Department of Psychology
in the School of Medical and Life
Sciences, Community Service
is a compulsory module for
psychology students. Organisations
involved included elderly homes,
orphanages, pet centres, and NGOs
focusing on mental health and the
environment. This activity provides
students a real demonstration
of impacting the community and
an illustration on how they can
contribute in the UN-Sustainable
Development Goals, which includes
quality education, reducing
inequalities, sustainable cities and
communities, and good health
and well-being","커뮤니티 서비스
심리학과에서
의과대학에서.
과학, 사회봉사
의 필수 모듈입니다.
심리학과 학생 조직
노인 주택도 포함됐고
고아원, 애완동물 센터, NGO
정신건강과 정신건강에 집중하기
환경. 이 활동은 다음을 제공합니다.
학생들 진짜 시범.
지역사회에 영향을 미칠 수 있도록
그들이 어떻게 할 수 있는지에 대한 예시
유엔의 지속가능성에 기여하다
다음을 포함하는 개발 목표
양질의 교육, 감소
불평등, 지속가능한 도시 그리고
공동체와 건강
그리고 웰빙","의료 및 생명 과학 학교의 심리학과의 지역 사회 봉사 지역 사회 봉사는 심리학 학생들을위한 강제 모듈입니다.조직에는 정신 건강과 환경에 중점을 둔 노인 가정, 고아원, 애완 동물 센터 및 NGO가 포함되었습니다.이 활동은 학생들에게 커뮤니티에 영향을 미치는 진정한 데모와 품질 교육, 불평등 감소, 지속 가능한 도시 및 지역 사회, 건강과 복지를 포함하여 지속 불가능한 개발 목표에 기여할 수있는 방법에 대한 예시를 제공합니다."," 활동은 학생들에게 커뮤니티에 영향을 미치는 진정한 데모와 품질 교육, 불평등 감소, 지속 가능한 도시 및 지역 사회, 건강과 복지를 포함하여 지속 불가능한 개발 목표에 기여할 수있는 방법에 대한 예시를 제공합니다.",17,5
272,호주,Victoria University,"This focus and commitments extended
to a wider university endeavour for
planetary health and sustainability in
all our functions, in the development
of the University Sustainability
Actions to ensure: campus
operations and investments are carbon neutral by 2025; and the
Campus Master Plan for campus
precincts connected with ethical
industry partners and meeting the
challenges of surrounding
communities.","이러한 집중과 의무는 확장되었습니다.
을 위한 보다 폭넓은 대학 노력에.
지구의 건강과 지속 가능성
개발에 있어서 우리의 모든 기능
대학 지속가능성의
다음을 보장하는 조치: 캠퍼스
운영 및 투자는 2025년까지 탄소 중립이다.
캠퍼스 기본계획
도덕과 관련된 구역
업계 파트너 및 미팅
주위의 난제
지역 사회",이러한 초점과 약속은 우리의 모든 기능에서 행성 건강과 지속 가능성을위한 더 넓은 대학 노력으로 확대되었습니다.윤리적 산업 파트너와 연결된 캠퍼스 구역을위한 캠퍼스 마스터 플랜은 주변 지역 사회의 도전을 충족시킵니다., 산업 파트너와 연결된 캠퍼스 구역을위한 캠퍼스 마스터 플랜은 주변 지역 사회의 도전을 충족시킵니다.,17,5
258,영국,University of Northampton,"The University is committed to partnership work
across its research, teaching and community
engagement work locally, nationally and
internationally. These partnerships are developed
through Memorandums of Understanding, shared
curricula, joint research projects and community
engagement collaborations. The University engages
in these partnerships at a local level, nationally,
and internationally, supporting partners to create
social value.","그 대학은 파트너십에 전념하고 있다.
그 연구, 교학 및 공동체에 걸쳐.
지역, 국가 및 지역에서의 약혼 작업
국제적으로 이러한 파트너십이 개발되었습니다.
양해각서를 통해, 공유된.
커리큘럼, 공동 연구 프로젝트 및 커뮤니티
계약 협력 그 대학은 참가한다.
지역 차원의 파트너십을 통해, 국가적으로
그리고 국제적으로, 파트너들이
사회적 가치","이 대학은 연구, 교육 및 지역 사회 참여 업무에서 지역, 국내 및 국제적으로 파트너십을 위해 노력하고 있습니다.이러한 파트너십은 이해, 공유 커리큘럼, 공동 연구 프로젝트 및 지역 사회 참여 협력을 통해 개발됩니다.대학은 이러한 파트너십에 지역 차원, 전국적, 국제적으로 사회적 가치를 창출 할 수 있도록 파트너를 지원합니다.","이 대학은 연구, 교육 및 지역 사회 참여 업무에서 지역, 국내 및 국제적으로 파트너십을 위해 노력하고 있습니다",17,5
214,영국,University of Essex,"Essex is now host to the new Global Academic
Interdisciplinary Network (GAIN) Secretariat.
This new partnership further confirms our
global reputation for teaching, research and
scholarship in the fields of human rights and
humanitarian law.","Essex는 이제 새로운 Global Academic의 주최자입니다._x000D_
학제간 네트워크(GAIN) 사무국._x000D_
이 새로운 파트너십은 우리의_x000D_
교육, 연구, 그리고 세계적인 평판_x000D_
인권 분야에서의 학식과_x000D_
인도주의 법이라고 말했다.","Essex는 이제 새로운 글로벌 아카데믹 학제 간 네트워크 (게인) 사무국을 주최합니다.이 새로운 파트너십은 인권 및 인도주의 법 분야에서 교육, 연구 및 장학금에 대한 우리의 세계적인 명성을 더욱 확인합니다."," 새로운 파트너십은 인권 및 인도주의 법 분야에서 교육, 연구 및 장학금에 대한 우리의 세계적인 명성을 더욱 확인합니다.",17,5
425,덴마크,Aalborg University,"MATCH
Voluntary social organisations that work to improve the
well-being and conditions of vulnerable groups in Danish society
are facing challenges in terms of recruitment and retention
of volunteers. The research project MATCH, anchored
at the Department of Sociology and Social Work, focuses on
mapping these challenges to improve the possibilities of civil
society organisations for supporting vulnerable groups in
Denmark, thus reducing inequalities, gender gaps and providing
the necessary support through volunteers","경기
개선을 위해 일하는 자발적인 사회 단체들
덴마크 사회의 취약계층의 복지와 조건
채용 및 유지 측면에서 어려움에 직면해 있습니다.
지원자의. 연구 프로젝트 일치, 닻을 내렸다.
사회학 및 사회사업학부에서, 에 초점을 맞춥니다.
시민적 가능성을 개선하기 위해 이러한 도전들을 계획하는 것.
에서 취약한 집단을 지원하기 위한 사회 조직들
덴마크, 따라서 불평등, 성별 격차를 줄이고 제공합니다.
자원봉사자를 통한 필요한 지원","덴마크 사회에서 취약한 그룹의 복지와 조건을 개선하기 위해 노력하는 자발적인 사회 단체는 자원 봉사자의 채용 및 유지 측면에서 도전에 직면하고 있습니다.사회학 및 사회 사업부에 고정 된 연구 프로젝트 경기는 덴마크에서 취약한 그룹을 지원할 수있는 시민 사회 단체의 가능성을 개선하기 위해 이러한 과제를 매핑하여 불평등, 성별 격차를 줄이며 자원 봉사자를 통한 필요한 지원을 제공하는 데 중점을 둡니다."," 및 사회 사업부에 고정 된 연구 프로젝트 경기는 덴마크에서 취약한 그룹을 지원할 수있는 시민 사회 단체의 가능성을 개선하기 위해 이러한 과제를 매핑하여 불평등, 성별 격차를 줄이며 자원 봉사자를 통한 필요한 지원을 제공하는 데 중점을 둡니다.",17,5
446,미국,UC Davis University,"Service
During the VUR process, 33 service activities were identified as related to SDG 17. These activities tend to take place internationally and focus on developing enduring partnerships or building capacity for future work that supports the SDGs. For example, the UC Davis Chile Life Sciences Innovation Center leverages the strengths of UC Davis’ research and technology to stimulate opportunities and economic growth within the agriculture industry in both Chile and California. Developed in partnership with the government of Chile and Chilean partner universities, the Center carries out applied research and executes innovative initiatives focused on the agri-food sector and on environmental challenges, with the purpose of transferring top-level technical knowledge and good practices to producers and businesses","서비스
VUR 프로세스 동안, 33개의 서비스 활동이 SDG 17과 관련된 것으로 확인되었다. 이러한 활동은 국제적으로 이루어지는 경향이 있으며 지속적 파트너십을 개발하거나 SDGs를 지원하는 미래 작업을 위한 역량을 구축하는 데 초점을 맞추고 있습니다. 예를 들어 UC Davis Chile Life Sciences Innovation Center는 UC Davis의 연구와 기술의 장점을 활용하여 칠레와 캘리포니아의 농업 산업 내에서 기회와 경제 성장을 촉진합니다. 칠레 및 칠레 파트너 대학 정부와 협력하여 개발된 이 센터는 최고 수준의 기술 지식과 우수 관행을 생산자와 기업에 이전하기 위한 목적으로 농식품 분야와 환경 문제에 초점을 맞춘 혁신적 이니셔티브를 수행하고 있습니다.",서비스 VUR 프로세스 동안 33 개의 서비스 활동이 SDG 17과 관련된 것으로 확인되었습니다. 이러한 활동은 국제적으로 진행되는 경향이 있으며 SDG를 지원하는 향후 작업을위한 지속적인 파트너십 또는 건축 능력 개발에 중점을 둡니다.예를 들어 UC Davis Chile Life Sciences Innovation Center는 UC Davis의 연구 및 기술의 강점을 활용하여 칠레와 캘리포니아의 농업 산업 내에서 기회와 경제 성장을 자극합니다.칠레 및 칠레 및 칠레 파트너 대학과 협력하여 개발 된이 센터는 적용된 연구를 수행하고 농업 식품 부문 및 환경 문제에 중점을 둔 혁신적인 이니셔티브를 수행하여 최상위 기술 지식과 모범 사례를 생산자에게 양도 할 목적으로 수행합니다.그리고 사업, 및 칠레 및 칠레 파트너 대학과 협력하여 개발 된이 센터는 적용된 연구를 수행하고 농업 식품 부문 및 환경 문제에 중점을 둔 혁신적인 이니셔티브를 수행하여 최상위 기술 지식과 모범 사례를 생산자에게 양도 할 목적으로 수행합니다,17,5
171,Australia,WESTERN SYDNEY UNIVERSITY,"Hosted by Western Sydney University, RCE Greater Western Sydney (RCEGWS) is endorsed by the United Nations University Institute for the Advanced Study of Sustainability, with a focus on Education for Sustainable Development and the SDGs. Our partners, who include the region’s educational institutions, community groups and local government work together on tackling our region’s sustainability challenges. We are 1 of 168 recognised RCEs globally and have strong links with the Asia-Pacific network.","Western Sydney University가 주최하는 RCE Greater Western Sydney(RCEGWS)는 지속 가능한 개발 및 SDGs를 위한 교육에 중점을 둔 UN 대학의 지속 가능성 고급 연구 연구소의 승인을 받았습니다. 지역의 교육 기관, 커뮤니티 그룹 및 지방 정부를 포함하는 파트너는 우리 지역의 지속 가능성 문제를 해결하기 위해 협력합니다. 우리는 전 세계적으로 인정받는 168개의 RCE 중 하나이며 아시아 태평양 네트워크와 강력한 연결고리를 가지고 있습니다.","Western Sydney University가 주최하는 RCE Greater Western Sydney (RCEGWS)는 지속 가능한 개발을위한 교육 및 SDGS 교육에 중점을 둔 유엔 대학교 지속 가능성 연구 연구소에서 승인했습니다.지역의 교육 기관, 지역 사회 단체 및 지방 정부를 포함하는 파트너는 지역의 지속 가능성 문제를 해결하기 위해 함께 노력합니다.우리는 전 세계적으로 인정 된 168 명 중 1 명이며 아시아 태평양 네트워크와 강력한 연관성이 있습니다."," 교육 기관, 지역 사회 단체 및 지방 정부를 포함하는 파트너는 지역의 지속 가능성 문제를 해결하기 위해 함께 노력합니다",17,5
