,국가,대학교명,내용,요약,요약번역,분류,5분류
281,호주,RMIT,"On the Road to Circular Economy
Researchers from the School of Engineering have shown how a
blend of old tyres and building rubble could be used as a sustainable
road-making material, in a zero-waste solution to boost recycling
and support the circular economy. Construction, renovation and
demolition account for about half the waste produced annually
worldwide, while around 1 billion scrap tyres are generated globally
each year. The new material is the first to combine recycled rubble and
rubber in a mix that is precisely optimised to meet road engineering
safety standards. Designed to be used for base layers, the recycled
blend is more flexible than standard materials, making roads less
prone to cracking. Traditional road bases are made of unsustainable
virgin materials – quarried rock and natural sand. This new blended
material is a 100% recycled alternative that offers a new way to reuse
tyre and building waste, while performing strongly on key criteria like
flexibility, strength and permanent deformation.",A new material made from scrap tyres has been developed by researchers at the University of Bristol., 스크랩 타이어로 만든 신소재가 브리스톨 대학의 연구원들에 의해 개발되었습니다.,12,2
317,호주,RMIT,"6. How to mix old tyres and building
rubble to make sustainable roads
RMIT’s new research project has shown how a blend of old
tyres and building rubble could be used as a sustainable
road-making material, in a zero-waste solution to boost
recycling and support the circular economy. Construction,
renovation and demolition account for about half the waste
produced annually worldwide, while around one billion scrap
tyres are generated globally each year. The new material,
developed by researchers at RMIT University, is the first to
combine recycled rubble and rubber in a mix that is precisely
optimised to meet road engineering safety standards.
Designed to be used for base layers, the recycled blend is
more flexible than standard materials, making roads less
prone to cracking. Lead researcher Dr Mohammad Boroujeni
said the rubble-rubber mix could deliver both environmental
and engineering benefits. Traditional road bases are made of
unsustainable virgin materials – quarried rock and natural sand.
However, the new blended material is a 100% recycled
alternative that offers a new way to reuse tyre and building
waste, while performing strongly on key criteria like flexibility,
strength and permanent deformation.
In Australia, only 16% of scrap tyres are domestically recycled.
About 3.15 million tonnes of processed building rubble – known
as recycled concrete aggregate (RCA) – is added to stockpiles
each year rather than being reused. In 2019, federal and
state governments agreed to ban the export of certain waste
materials, to build Australia’s capacity to generate high value
recycled commodities and associated demand. As part of the
agreement, whole used tyres will be banned from export by
December 2021.","Scrap tyres and building rubble could be used as a sustainable road-making material, in a zero-waste solution to boost recycling and support the circular economy.", 스크랩 타이어와 건물 잔해는 재활용을 촉진하고 순환 경제를 지원하는 폐기물 제로 솔루션에서 지속 가능한 도로 건설 재료로 사용될 수 있습니다.,12,2
938,캐나다,McMaster,"Geographers at the School of Earth, Environment and Society are
investigating how forest ecosystems in southeastern Canada function
and respond to climate change and extreme weather conditions.
Extensive land use changes, agricultural activities and forest
harvesting in the Great Lakes region are putting pressure on water
resources, as are more frequent extreme weather events and climate
change. Funded by a Global Water Futures grant that supports a
multidisciplinary team of researchers from multiple universities and
other collaborators, the project is intended to help guide municipalities
and conservation authorities in developing watershed management
strategies to account for shifts in land use and climate change. ",Researchers at the University of Waterloo are studying the role of forests in water supplies., 워털루 대학의 연구원들은 물 공급에서 숲의 역할을 연구하고 있습니다.,15,2
1609,핀란드,Eastern Finland,"The SOMPA research project develops
ecologically and economically
sound methods for managing peatland
forests and fields while mitigating
climate change.",The aim of the project is to develop new methods for managing peatland forests and fields and to mitigate the effects of climate change., 이 프로젝트의 목표는 이탄 지대 숲과 들판을 관리하고 기후 변화의 영향을 완화하기 위한 새로운 방법을 개발하는 것입니다.,15,2
542,뉴질랜드,Auckland,"WATER ACCOUNTING SYSTEMWater is imperative for the sustainability of life, the environment and theeconomy, and therefore it is critical that decisions on water accounting arebased on reliable and objective information. The Dean of the University’sFaculty of Business and Economics, Professor Jayne Godfrey, developedwith colleagues a general-purpose water accounting system, which hasbeen adopted in Australia. This system could help inform decision-makingto improve the quality of New Zealand’s waterways.",The purpose of this project is to develop a general-purpose water accounting system for New Zealand., 이 프로젝트의 목적은 뉴질랜드의 범용 물 회계 시스템을 개발하는 것입니다.,6,2
1641,캐나다,Carleton,"Recycle your cell phones, tablets, cameras, chargers, headphones, ink cartridges and other small electronic devices in the Electrobac bin. These bins DO NOT accept batteries, light bulbs, VHS and cassettes.",Electronic waste can be recycled in two separate bins., 전자 폐기물은 두 개의 별도 쓰레기통에 재활용할 수 있습니다.,14,2
949,말레이시아,Sunway,"Productivity Enhancement of
Solar Still with Thermoelectric
Modules from Groundwater to
Produce Potable Water: A Review
The School of Engineering and
Technology has been involved
in the review of productivity
enhancement of solar still with
thermoelectric modules from
groundwater to produce potable
water. Groundwater is recognised
as a principal source of water for
the drinking, irrigation and many
other purposes. Researchers
have also used groundwater in
the solar distillation to convert it
to drinkable water by use of solar
energy. Researchers even used
thermoelectric modules with solar
operated devices like flat plate
collector, evacuated tubes collector,
compound parabolic concentrator,
etc. The main aim of the review was
to examine different researchers
work on groundwater into the solar
still with thermoelectric modules.
The research concludes that the
thermoelectric modules with
solar still is a potential application
to produce potable water from
groundwater along with the
generation of electricity",The School of Engineering and Technology has been involved in the review of productivity enhancement of solar still with thermoelectric modules from groundwater to produce potable water., 공과 대학은 지하수에서 열전 모듈을 사용하여 식수를 생산하는 태양열 증류기의 생산성 향상 검토에 참여했습니다.,6,2
1003,영국,Essex,"We provide tap water where possible, which
also reduces the use of plastic bottles.
We’ve also decided to use tap water at all of
our conferences.","As part of our commitment to reducing our environmental impact, we’ve been looking at ways we can reduce the amount of water we use.", 환경에 미치는 영향을 줄이기 위한 노력의 일환으로 우리는 사용하는 물의 양을 줄일 수 있는 방법을 모색해 왔습니다.,6,2
587,뉴질랜드,Cantebury,"Campus Master Plan / Our Campus Master Plan (guiding our built infrastructure for the next 20-30 years) incorporates design principles that celebrate the campus’s natural landscape and open spaces. For example, endemic natives are to be planted both sides of all three tributary streams that flow through our campus, to improve biodiversity. Another design principle focusses on energy and activities on campus. Our dedicated, full-time, Energy Manager is responsible for actively implementing and managing a reduction in our consumption of energy, water and carbon emissions.",Our aim is to create a world-class teaching and learning environment that inspires our students to reach their full potential.,우리의 목표는 학생들이 잠재력을 최대한 발휘할 수 있도록 영감을 주는 세계적 수준의 교육 및 학습 환경을 만드는 것입니다.,12,2
1860,캐나다,Brock,Over 1/3 of the food produced globally is thrown away and is a large contributor to climate change.,Food waste is a huge problem., 음식물 쓰레기는 큰 문제입니다.,12,2
1985,아일랜드,NUI Galway,"Students and Learning
NUI Galway offers a number of modules and
programmes focused on water resources
engineering and water resources management.
For example, students are introduced to the
topic of Clean Water and Sanitation in the
Water Engineering Design and Practice module,
where the importance of water and wastewater
purification (both natural and engineered) are
portrayed. This module is taught alongside
Environmental Engineering, which has a focus
on the importance of ‘pollution swapping’ and
greenhouse gas emissions in the design of
wastewater treatment systems. Through our
module in Hydrology and Water Resources
Engineering, students learn about the natural
processes that control water resource
availability and quality and how to assess a
waterbody’s suitability for water extraction
or effluent discharge. Design of Sustainable
Environmental Systems I and II focusses on
the design of such systems with an emphasis
on energy efficiency and recovery. Our Master
of Engineering in Civil Engineering offers a
water stream where students can take modules
specifically focused on water engineering and
management; in the Water Quality module, for
example, students gain advanced understanding
of the stressors that can affect water quality in
rivers and lakes and learn how to build models
to simulate the effects of wastewater effluent
on water quality. With modules on the Water
Framework Directive, Freshwater Acidification
and Water Quality, our recently launched
Masters in Marine and Freshwater Resources:
Management is focused on understanding
management in marine and freshwater
environment in the context of global change.","Water is one of the world’s most important natural resources and, as such, its importance is growing.", 물은 세계에서 가장 중요한 천연 자원 중 하나이며 그 중요성이 커지고 있습니다.,6,2
740,영국,Oxford,"We’ll continue to develop our Biodiversity Toolkit. We’ll keep adding to our online Biodiversity Toolkit for departments, colleges, staff and students and publicise the toolkit in the University via EcoFinance, the University’s in-house newsletter on all things sustainable.","We’ll keep adding to our online Biodiversity Toolkit for departments, colleges, staff and students and publicise the toolkit in the University via EcoFinance, the University’s in-house newsletter on all things sustainable."," 우리는 부서, 대학, 교직원 및 학생을 위한 온라인 생물다양성 툴킷을 계속 추가하고 지속 가능한 모든 것에 대한 대학의 사내 뉴스레터인 EcoFinance를 통해 대학의 툴킷을 홍보할 것입니다.",15,2
301,호주,RMIT,"Unmanned Aerial Vehicle feasibility study
RMIT is partnering with Parks Victoria to improve the understanding
and assess the feasibility of using airborne thermal imagery for
monitoring large mammals in parks and reserves, where factors such
as terrain limit the application of traditional monitoring techniques.
This research project uses the population of eastern grey kangaroos
(Macropus giganteus) in the Plenty Gorge Parklands to test two
fundamental knowledge gaps that will inform a broader research
program on the use of high level vertical and low level oblique thermal
images captured by Unmanned Aerial Vehicles (UAVs) to monitor
large herbivores. Specifically, it will examine how kangaroo detection
by UAV thermal images is influenced by factors such as vertical
altitude, oblique range, time of day, terrain and foliage density.","This research project aims to improve the understanding and assess the feasibility of using airborne thermal imagery for monitoring large mammals in parks and reserves, where factors such as terrain limit the application of traditional monitoring techniques.", 이 연구 프로젝트는 지형과 같은 요인이 전통적인 모니터링 기술의 적용을 제한하는 공원 및 보호 구역에서 대형 포유류를 모니터링하기 위해 공중 열화상을 사용하는 것에 대한 이해를 높이고 타당성을 평가하는 것을 목표로 합니다.,15,2
1721,덴마크,Aalborg,"REDOCO2
The project Reducing and Documenting CO2 emissions from
Peatlands (ReDoCO2) is a collaboration between researchers
from AAU, Aarhus University and three companies, funded by
Innovation Fund Denmark. It develops an overall methodology
to map peatlands in detail and enable accurate estimates
of CO2 emissions and potential C stock through the combination
of state-of-the-art hardware, software, modelling
techniques and IT technologies. This methodology will provide
decision-makers with detailed information and cost-effective
tools to appropriately select which peatland areas to
take out of agricultural production and restore","The aim of the project is to develop a methodology to map peatlands in Denmark in detail and enable accurate estimates of CO2 emissions and potential C stock through the combination of state-of-the-art hardware, software, modelling techniques and IT technologies.","이 프로젝트의 목표는 덴마크의 이탄 지대를 자세히 매핑하는 방법론을 개발하고 최첨단 하드웨어, 소프트웨어, 모델링 기술 및 IT 기술의 조합을 통해 CO2 배출량 및 잠재적 탄소 축적량을 정확하게 추정할 수 있도록 하는 것입니다.",13,2
1382,캐나다,Manitoba,"Campus Biodiversity Study: In support of the
University’s dedication to sustainable operations,
the Office of Sustainability initiated a biodiversity
baseline study and assessment of the riverbank
forests (riparian zones) situated within University
lands. The study aims to enhance the University’s
capacity to conserve biodiversity by preventing,
managing, or remediating damage to natural
habitat and sensitive areas. The study enables the
University to activate and track a new sustainability
indicator, ecology and land management, within
the AASHE Sustainability Tracking Assessment and
Rating System (STARS). The study also positions
the University, to develop a conservation and
biodiversity plan as one of six strategies under
the Ecology and Environment theme within the
University’s Sustainability Strategy 2016-2018.","The purpose of this project was to develop a biodiversity baseline study and assessment of the riverbank forests (riparian zones) situated within University lands, to enhance the University’s capacity to conserve biodiversity by preventing, managing, or remediating damage to natural habitat and sensitive areas.","이 프로젝트의 목적은 자연 서식지와 민감한 지역에 대한 피해를 예방, 관리 또는 복구함으로써 생물다양성을 보존하는 대학의 능력을 향상시키기 위해 대학 부지 내에 위치한 강둑 숲(강변 지역)에 대한 생물다양성 기준 연구 및 평가를 개발하는 것이었습니다.",15,2
699,영국,Oxford,We will manage resources responsibly and critically evaluate the environmental and health aspects of the materials and resources we procure and use in our buildings.,"Our buildings will be designed, built and operated in a way that respects the environment."," 우리의 건물은 환경을 존중하는 방식으로 설계, 건설 및 운영될 것입니다.",12,2
179,영국,Glasgow,"We are part of several networks and initiatives,
including COP26 Universities Network, Climate
Ready Clyde and Sustainable Glasgow. Our
partnerships within the region are especially
important, given that the city of Glasgow was
host to the 26th United Nations Climate Change
Conference (COP26), and we are playing an
active role in helping the city achieve its aim of
making Glasgow one of the most sustainable
places in Europe. As part of COP26, we
hosted various events, lectures, exhibitions
and roundtables, to help raise awareness and
promote discussion of the conference’s aims
within the community. The University’s studentled
Green New Deal movement also organises
a number of events that are open to all staff and
students, including monthly drop-in sessions
with the Centre for Sustainable Solutions.",The Centre for Sustainable Solutions at the University of Glasgow is part of a network of universities across Scotland working together to tackle climate change., 글래스고 대학교의 지속 가능한 솔루션 센터는 기후 변화에 대처하기 위해 협력하는 스코틀랜드 전역의 대학교 네트워크의 일부입니다.,13,2
1408,타이완,NTU,"Green Spaces (GRESPA): The GRESPA research project seeks to understand how green public spaces are synergic towards societal wellbeing and towards sustainability goals in coastal megacities of southeast Asia. Four cities are taken for the detailed study viz., Singapore, Metro Manila, Shanghai and Chennai to study the effect of city expansion and other diverse issues on the sustainability goals and people needs. This project is a collaboration between NTU and University of Geneva.",This research project aims to understand how green public spaces are synergic towards societal wellbeing and towards sustainability goals in coastal megacities of southeast Asia., 이 연구 프로젝트는 녹색 공공 공간이 동남아시아의 거대 해안 도시에서 사회적 웰빙과 지속 가능성 목표에 어떻게 시너지 효과가 있는지 이해하는 것을 목표로 합니다.,15,2
1578,핀란드,Eastern Finland,"The Sustainable Food Education and
Food Waste project investigates the
impacts of sustainable food education
on the behaviour of comprehensive
school pupils and their parents
and households related to food
waste.",The aim of this project is to investigate the impact of sustainable food education on the behaviour of comprehensive school pupils and their parents and households related to food waste., 이 프로젝트의 목표는 지속 가능한 식품 교육이 음식물 쓰레기와 관련된 종합 학교 학생과 학부모 및 가정의 행동에 미치는 영향을 조사하는 것입니다.,12,2
1692,바레인,Bahrain,"RESEARCH EXCELLENCE IN WATER
SECURITY
The university researches seawater desalination which focuses on
improving current technologies by developing new strategies for
reducing energy consumption during pre- and post-treatment at
desalination plants. Researchers at the university investigate the
potential of new water extraction and treatment methods, and find
ways to improve membrane technologies to tolerate the distinctive
characteristics of water from the Arabian Gulf.",The university researches seawater desalination which focuses on improving current technologies by developing new strategies for reducing energy consumption during pre- and post-treatment at desalination plants.,대학은 담수화 플랜트의 전처리 및 후처리 과정에서 에너지 소비를 줄이기 위한 새로운 전략을 개발하여 현재 기술을 개선하는 데 중점을 둔 해수 담수화를 연구합니다.,6,2
1847,캐나다,Brock,"Individual Actions
Did you know the earth contains 3% freshwater, with 2.5% frozen in glaciers, leaving only 0.5% for humanity and ecosystems? Water scarcity affects over 40% of people around the world. 

Dispose of unused pills properly.  
Flushing them leads to contamination in groundwater and lakes.  
Watch what you wash and watch what you buy. 
One load of laundry can release more than 700,000 micro plastic fibres. 
By buying natural products over synthetic this can be prevented.    
Use eco-friendly cleaning supplies.  
Vinegar is a cheap effective solution compared to chemical products. You can naturally scent vinegar with pine, cedar, or citrus peels! Infuse for 1-2 weeks or 1 month then transfer into a spray bottle for eco-friendly and DIY multi-use cleaner!   
Support the water wagon project, giving clean water to those in need. 
Go to car washes that recycle their water. 
Turn the tap off while brushing your teeth.  
Reduce your water consummation and energy by getting a “Green Plumber”  
Hold fundraising days for world water day. 
Conserve and think of ways to reuse leftover water.  
For example, don’t dump watered ice use it to water plant. 
Always try to fix leaks as quickly as possible.","As part of World Water Day, here are some ways you can help conserve water.", 세계 물의 날의 일환으로 다음은 물 절약을 도울 수 있는 몇 가지 방법입니다.,6,2
1643,캐나다,Carleton,Carleton University offers several locations that operate the E-waste Recycling Program which provides environmentally friendly and secure disposal of e-waste free of charge. See the following list of Carleton’s accepted e-waste items list.,"E-waste, also known as electronic waste, is the collection and recycling of computer and other electronic equipment.", 전자 폐기물이라고도 하는 전자 폐기물은 컴퓨터 및 기타 전자 장비를 수거하고 재활용하는 것입니다.,14,2
1972,영국,East Anglia,We are dedicated to supporting sustainable fishing and maximise the use of fish on the Marine Conservation Society’s ‘fish to eat’ list – meaning that fish at most risk of extinction are not caught to prevent overfishing.,All of our fish comes from sustainable sources., 우리의 모든 물고기는 지속 가능한 출처에서 나옵니다.,14,2
605,뉴질랜드,Cantebury,"Robotic Farming Looking After the Land / Robots could soon be helping farmers manage arable land in a cleaner, greener way. UC students won a Callaghan Innovation prize in 2020 for their robotic farming system, which would support planting multiple species rather than one type of crop over a large area. The students say their “approach was to completely rethink arable crop production to enable a more regenerative type of agriculture. We’re hoping to mitigate the impacts of industrial agriculture on climate change by reducing carbon loss that happens during tilling of topsoil. We want to help farmers be good custodians for the soil and also run a profitable farm.”","University of Cambridge students have won a Callaghan Innovation prize for their robotic farming system, which would support planting multiple species rather than one type of crop over a large area.", 케임브리지 대학 학생들은 넓은 지역에 한 가지 유형의 작물이 아닌 여러 종을 심는 것을 지원하는 로봇 농업 시스템으로 캘러한 혁신 상을 수상했습니다.,15,2
667,영국,Oxford,"We will be a leader in the development and operation of energy efficient, low-carbon buildings.","We will be a leader in the development and operation of energy efficient, low-carbon buildings.", 에너지 효율이 높은 저탄소 건축물의 개발과 운영에 앞장서겠습니다.,13,2
261,캐나다,Concordia,"COMMUNITY AND QUANTITATIVE
ECOLOGY RESEARCH
The Laboratory of Community and Quantitative Ecology,
under the leadership of Professor Pedro Peres-Neto, is
focused on spatial patterns of biodiversity. The lab’s research
interests lie at the interface of community and aquatic
ecology, incorporating principles from a diverse suite of areas
including fish ecology, quantitative ecology, landscape ecology,
ecomorphology and evolution.",The Department of Ecology and Evolutionary Biology is part of the University of Bristol., 생태 및 진화 생물학과는 브리스톨 대학교의 일부입니다.,14,2
1653,캐나다,Carleton,"utdoor Space Master Plan
Carleton University has developed an Outdoor Space Master Plan (2020) to help us better plan and develop the outdoor spaces on the campus. This document will help the university identify and prioritize outdoor improvements to the campus such as:

Sidewalks, paths and trails across the campus to enhance safety and access for pedestrians and cyclists
Future open space projects to develop green space
Renovations to existing open spaces to make them more welcoming and multi-seasonal
Develop a standard for street furniture and lighting
Indigenous-focused elements
New pedestrian bridge connection to Vincent Massey Park",The Outdoor Space Master Plan will help the university identify and prioritize outdoor improvements to the campus such as:, 야외 공간 마스터 플랜은 대학이 다음과 같은 캠퍼스의 야외 개선 사항을 식별하고 우선 순위를 지정하는 데 도움이 됩니다.,15,2
1381,캐나다,Manitoba,"Forests cover 30 per cent of the earth’s surface and in addition to providing food security and shelter, forests
are key to combating climate change and protecting biodiversity. The University of Manitoba is working to
protect, restore and promote sustainable use of land on its campuses and around the world through the
following projects:","The University of Manitoba is working to protect, restore and promote sustainable use of land on its campuses and around the world through the following projects:"," 매니토바 대학교는 다음 프로젝트를 통해 캠퍼스와 전 세계에서 토지의 지속 가능한 사용을 보호, 복원 및 촉진하기 위해 노력하고 있습니다.",15,2
971,말레이시아,Sunway,"Mining Public Opinion on Plastic
Usage and Reduction from
Tweets Using Sentiment Analysis
& Sequential Mining Approach
This internal grant has a funding
of RM9,000 to explore publication
perceptions on motivation and
topic discussions relating to the
idea of plastic pollution. The
intention is to understand society's
view on going plastic-free. This
project is conducted under the wing
of the School of Engineering
and Technology",The aim of this project is to explore public opinion on plastic usage and reduction from tweets using sentiment analysis and Sequential Mining Approach.,이 프로젝트의 목표는 감성 분석 및 순차 채굴 접근 방식을 사용하여 트윗에서 플라스틱 사용 및 감소에 대한 여론을 탐색하는 것입니다.,14,2
1019,영국,Essex,"Two years ago, we switched our electricity
contract to a provider which produces
100% certified carbon neutral energy. This
covers all three of our campuses – in
Colchester, Southend and Loughton – and
supports our efforts to continually reduce
our carbon emissions.",We are committed to reducing our carbon footprint.,우리는 탄소 발자국을 줄이기 위해 최선을 다하고 있습니다.,13,2
1726,덴마크,Aalborg,"CLIMATE-FRIENDLY AIRCRAFT FUEL
Aviation accounts for approximately three percent of Europe’s
total greenhouse gas emissions. But emissions are
increasing, and flying to and from one of the world’s great
destinations even once can represent up to half of the annual
footprint of an average European. The Department of Energy
Technology, in conjunction with companies such as Steeper
Energy ApS, is building a new plant to convert sewage sludge,
wood residue and organic household waste into crude oil.",A new waste-to-energy plant is being built in the Netherlands to reduce the environmental impact of Amsterdam’s Schiphol Airport.,암스테르담 스키폴 공항의 환경적 영향을 줄이기 위해 새로운 폐기물 에너지화 공장이 네덜란드에 건설되고 있습니다.,13,2
1583,핀란드,Eastern Finland,"The amounts of waste produced,
recycling rate and emissions from
waste are reported annually. In
2020, a total of 460 tons of waste
was produced, with a recycling rate
of 49 %.",The waste management department of the Ministry of the Environment in the Czech Republic reports waste produced and recycled in the country., 체코 환경부의 폐기물 관리 부서는 체코에서 생산 및 재활용된 폐기물을 보고합니다.,12,2
511,뉴질랜드,Auckland,"Interrupting biofouling / University of Auckland bioengineers have developed an innovative wayto get rid of the underwater biofouling that creates such a headache formarinas, boat owners and aqua farmers. Electroclear, a new spin-outcompany based at the Auckland Bioengineering Institute (ABI), is usingelectric fields to disrupt small organisms’ ability to live on selectedunderwater surfaces. Christopher Walker and fellow doctoral studentand company partner Patrin Illenberger, brought their bioengineeringtraining to bear on the problem. It is a permanent, non-toxic solutionthat can be applied to a wide range of geometries. They discoveredthat if they set up two separate electrodes underwater and created afully encapsulated electric field, they could target and disrupt certainorganisms. “As an island nation with such strong ties to our ocean, wehave a real chance here to lead the world in anti-fouling and biosecurity,”says Christopher. Electroclear won funding and mentor support throughthe University’s Entrepreneurship programme, Velocity, and is talking withresearch institutions and commercial partners to develop applications forboth marine infrastructure and aqua farms.",Biofouling is a major problem for New Zealand’s marine environment., 생물 오손은 뉴질랜드 해양 환경의 주요 문제입니다.,6,2
47,캐나다,Waterloo,"Shift: Neutral Climate Action Plan Shift: Neutral is the University of Waterloo’s climate action plan. Its goal is to reach carbon neutrality by 2050 and the long-term plan maps out the changes needed achieve this, with short and medium-term goals to build momentum. Its roadmap includes efforts to improve energy efficiency, integrate low carbon energy sources, and mitigate indirect emissions.",The University of Waterloo has released its long-term climate action plan., 워털루 대학교는 장기 기후 행동 계획을 발표했습니다.,13,2
833,태국,Chulalongkorn,"In addition, Chulalongkorn University hasconstructed and maintain artificial ponds all over thecampus. They are not just for landscaping purposesbut also collect rainwater and retain treatedwastewater from surrounding buildings. The ponds aremeant to promote effective use of recycled water andreduce the volume of runoff released to neighboringcommunities. In the long term, the university plans toincrease the number of ponds to boost its waterstorage capacity and make more efficient use of highwater volume during the rainy season",A university in Bangkok has become the first in the country to set up a rainwater harvesting system., 방콕의 한 대학이 국내 최초로 빗물 집수 시스템을 구축했습니다.,6,2
749,영국,Oxford,We’ll work with one of our preferred furniture suppliers to identify sustainable opportunities such as using recycled packaging and using sustainably-sourced biodiesel to reduce carbon emissions from transportation of goods and services,"As part of our commitment to reducing our carbon footprint, we’re launching a new initiative to help us source our furniture more sustainably.",탄소 발자국을 줄이기 위한 노력의 일환으로 우리는 가구를 보다 지속 가능하게 조달할 수 있도록 새로운 계획을 시작합니다.,12,2
1372,캐나다,Manitoba,"This department brings together nine academic
areas, including logistics, management science,
operations management, and transportation.
Academics in this area work with the Transport
Institute under our joint mandate to develop a
Centre of Excellence in Transportation, Logistics,
and Supply Chain Management at the University
of Manitoba. Within the department, several
researchers focus on sustainable supply chain
management.",The Department of Logistics and Supply Chain Management is part of the School of Management at the University of Manitoba., 물류 및 공급망 관리학과는 매니토바 대학교 경영대학원의 일부입니다.,12,2
1447,홍콩,Hong Kong,"Despite having access to a reliable supply of quality water all year round, Hong Kong is inherently a water-short city. Its dependence on the import of freshwater from the nearby Dong River makes it vulnerable to potential water shortage amidst the competition driven by the rapid socio-economic growth of the Pearl River Delta region. In 2017, HKU launched the Jockey Club Water Initiative on Sustainability and Engagement (JC-WISE), a 3-year, multi-million dollar project to raise public awareness on water consumption habits and the importance of water conservation.",Hong Kong is one of the most densely populated cities in the world., 홍콩은 세계에서 가장 인구 밀도가 높은 도시 중 하나입니다.,6,2
1921,홍콩,CUHK,"Urbanization has proved to be both a blessing and a curse.  It has brought economic development to some areas and provided income to workers.  However, it has also degraded the natural environment and resulted in a loss of biodiversity.  CUHK does not turn a blind eye to these environmental problems, but actively protects species on campus and organizes programmes to foster a sustainable city growth.",Hong Kong is one of the most densely populated cities in the world., 홍콩은 세계에서 가장 인구 밀도가 높은 도시 중 하나입니다.,15,2
1926,홍콩,CUHK,"Educational programme on ecosystems
Hong Kong may be synonymous with skyscrapers, yet over 1.7 million trees have been planted in the urban areas.  Urban forestry plays an important role in fostering the sustainable management of forests.  An SDG forum entitled ‘The Sound of Trees – Urban Forestry and Sustainable Development’ was co-organized by the Office of University General Education and the Hong Kong Chapter of the United Nations’ Sustainable Development Solutions Network in December 2021.  This forum highlighted the relationship between tree management and SDGs and gave examples of best practice to maintain sustainable urban forest management.",Hong Kong is one of the most densely populated cities in the world., 홍콩은 세계에서 가장 인구 밀도가 높은 도시 중 하나입니다.,15,2
1039,영국,Essex,"Another of our priorities is to minimise the carbon
and environmental impact of our travel and
transport activities. We encourage a greater use
of sustainable forms of transport where travel is
necessary, and champion sustainable travel and
transport to and from our campuses, contributing
to the reduction of our indirect emissions.",We are committed to reducing our environmental impact through our use of renewable energy and energy efficiency measures., 우리는 재생 에너지 사용과 에너지 효율성 조치를 통해 환경에 미치는 영향을 줄이기 위해 최선을 다하고 있습니다.,15,2
715,영국,Oxford,"SCOPE 1 = direct carbon emissions from University-owned vehicles, boilers and Combined Heat and Power (CHP) systems SCOPE 2 = carbon emissions from off-site grid electricity used by the University SCOPE 3 = embodied carbon emissions from production and transportation of goods purchased by the University, travel, waste and water",Details of the University's carbon footprint,대학의 탄소 발자국에 대한 세부 정보,13,2
32,이탈리아,Bologna,"The University of Bologna is one of the founder of BIG (Blue ItalianGrowth), a new national technology cluster dealing with research,innovation and training, linked to the sustainable development ofboth traditional and emerging sectors of the marine economy.","The University of Bologna is one of the founders of BIG (Blue ItalianGrowth), a new national technology cluster dealing with research and training, linked to the sustainable development of the marine economy.", 볼로냐 대학은 해양 경제의 지속 가능한 발전과 관련된 연구 및 훈련을 다루는 새로운 국가 기술 클러스터인 BIG(Blue ItalianGrowth)의 설립자 중 하나입니다.,14,2
465,영국,Bournemouth,"Cultural EcologyEcology and environments are corefeatures of courses within our departmentof Archaeology & Anthropology.Units include Environmental Archaeology,Geographic Information Systems, Animals& Society and Emergence & Extinctionprovide students with the skills andknowledge to explore past and currentenvironments in order to manageour future environments effectivelyand sustainably.Philosophical and cultural factorsare integrated through exploring ourbiological and social evolution asspecies, as well as the adaptations ofhuman populations to their respectivehabitat which always embrace culturalstrategies and biological conditions. Byconsidering an ecosystems and holisticapproach, the courses provide an insightinto the diversity and correspondenceof biocultural solutions, which humanpopulations have developed to coordinate these two sides of their lifesupport system. ",The aim of the courses in Cultural Ecology is to provide students with the skills and knowledge to explore past and current environments in order to manage their future environments effectively and sustainably.,문화 생태학 과정의 목표는 학생들에게 미래 환경을 효과적이고 지속 가능하게 관리하기 위해 과거 및 현재 환경을 탐색하는 기술과 지식을 제공하는 것입니다.,15,2
