,국가,대학교명,내용,요약,요약번역,분류,5분류
201,영국,Glasgow,"Addressing inequalities is a key factor of reducing poverty and one of our six Glasgow Research Beacons, which represent areas of research excellence and significant investment for the University. The College of Social Sciences leads on research to help address the drivers of inequality, deprivation and marginalisation, including showcasing inequality-related research at themed UN International days. A recent University exhibition, Beyond Development: Local Visions of Global Poverty, brings poverty into focus and explores it from the perspectives of marginalised communities around the world. Academics at the University are also leading work to support refugees and asylum seekers as part of the New Scots partnership between the Scottish Government, the Convention of Scottish Local Authorities (COSLA) and the Scottish Refugee Council. The partnership helps support the integration of refugees and asylum seekers in their new Scottish communities.",The University of Glasgow is at the forefront of research into poverty and inequality., 글래스고 대학교는 빈곤과 불평등에 대한 연구의 최전선에 있습니다.,1,1
1769,덴마크,Aalborg,"STUDY AND WORK ENVIRONMENT
Physical work and study environment: At AAU, continuous
assessment of the quality of both work and study environments
is key to providing the optimal physical conditions for
research, teaching and learning. At Campus Service, attention
is given to safe use of equipment and chemicals in laboratories,
as well as the overall work and study environment,
including ergonomic furniture, proper lighting and ventilation
etc.",The aim of Campus Service is to provide a safe and healthy work and study environment for students and staff., 캠퍼스 서비스의 목표는 학생과 교직원에게 안전하고 건강한 작업 및 학습 환경을 제공하는 것입니다.,3,1
1714,남아프리카 공화국,Cape Town,"The initiative aims to increase the number of black women researchers in areas where they are scarce and in fields focused on research that benefits women. One of the winning projects was Ocean Womxn, which provides scholarships and resources to black women and transgender researchers in ocean science.",The Smithsonian's National Museum of African American History and Culture has launched the Black Women in Science initiative., 스미스소니언의 국립 아프리카계 미국인 역사 및 문화 박물관은 과학 분야의 흑인 여성 이니셔티브를 시작했습니다.,5,1
607,뉴질랜드,Auckland,"Period poverty /Research led by Associate Professor Terryann Clark (School of Nursing)from the University of Auckland and Dr Terry Fleming from VictoriaUniversity of Wellington, surveyed nearly 4,000 students about theirexperiences of period poverty. It was among the first in the world toinvestigate period poverty in a scientifically rigorous, randomly selectedsample. Free period products are now available in partnership with theAuckland University Students’ Association (AUSA) and in first-year hallsof residence, AUSA reception, and the University Health and CounsellingService. Products are available in areas where students can collect thembut not have to interact with staff. The issue of period poverty is anongoing one, worsened by the economic effects of the pandemic. Thisinitiative, partly funded by staff giving, aims to reduce inequalities forstudents facing cost barriers to obtaining sanitary products.",Students at the University of Auckland now have free sanitary products to use during their first year., 오클랜드 대학교의 학생들은 이제 첫 해에 사용할 수 있는 무료 위생 용품을 갖게 되었습니다.,5,1
593,뉴질랜드,Auckland,"Quality Education Hub /The University of Auckland is one of only 17 universities worldwide to bemade a hub for the Sustainability Development Goals (SDGs) in the UnitedNations Academic Impact (UNAI) group, being assigned SDG 4: QualityEducation. Auckland will lead a group of 1,300 UNAI member institutionsin more than 130 countries to develop new ideas for achieving the SDGs.",The University of Auckland has been chosen to lead a global effort to improve the quality of education., 오클랜드 대학교는 교육의 질을 향상시키기 위한 세계적인 노력을 이끌기로 선정되었습니다.,4,1
618,뉴질랜드,Auckland,"HARDSHIP SUPPORT AND AUSA HARDSHIPGRANTThe University provides various grants under its ‘hardship support’ initiativefor students enrolled for more than two weeks. It supports students facedwith financial difficulties that may be affecting their studies. The AucklandUniversity Students’ Association (AUSA) Hardship Grant helps studentsin hardship with basic necessities of life under the categories of food,accommodation, travel and medical.",The University of Auckland has a number of financial support schemes for its students., 오클랜드 대학교에는 학생들을 위한 다양한 재정 지원 제도가 있습니다.,1,1
1467,호주,Griffith,"PROVIDING STUDENTS WITH FRESH FRUIT AND VEGETABLES.In 2021, the Student Representative Council, in partnership with the Fruit Box Group provided Griffith students with fresh, low-cost fruit and vegetables. Introduced in response to the COVID-19 pandemic, the program recognises increased financial pressures on students.",Griffith University has become the first Australian university to introduce a student-run food bank., 그리피스 대학교는 학생이 운영하는 푸드 뱅크를 도입한 최초의 호주 대학교가 되었습니다.,2,1
1281,호주,Victoria,"Australia’s Gender Health Tracker
report card 2020 , highlights
differences in gender based health
needs and risks, and highlighted
that current policy, funding and service
models are failing women, with serious
social and economic impacts.","Health inequalities between men and women in Australia are on the rise, according to a new report.", 새로운 보고서에 따르면 호주에서 남성과 여성 사이의 건강 불평등이 증가하고 있습니다.,5,1
586,뉴질랜드,Auckland,"Crazy’ idea /Bronwen Connor, a pharmacologist at the University of Auckland, hasspent more than 20 years working on brain disorders. Much of whatshe and other researchers knew about the impact of neurodegenerativediseases relies on the investigation of donated post-mortem tissue.This means the donated tissues are at later stages of the disease andresearchers are looking at the cells that remain. Bronwen wanted whatshe calls ‘cells in their teenage stage’ which still hadn’t made all theirconnections and were responsive to cues and signals. She and her teamresorted to a simple gene therapy technique where the researchersopen an adult skin cell and physically ‘pump’ in the desired genes totransform them into precursor neuron cells. This allowed researchersto see the progression of the disease as the brain cells develop. Thisground-breaking method allowed the trial of new drugs in a Petri dish and avoided the ethical issues that come with human embryonic stemcell research. The human skin cells were transformed into precursorbrain cells, and the laboratory can now produce a broad range of specificneuron types. The initial gene transfer technique has been perfectedso almost 100 percent of the cells reprogrammed will survive. Theregenerated cells were successfully transplanted into the brains of ratswith Parkinson’s and Huntington’s disease, where the cells survived andformed new mature replacement cells. The process is patented by theUniversity’s commercial arm – UniServices.",A New Zealand scientist has developed a method to regrow brain cells from human skin., 뉴질랜드 과학자가 인간 피부에서 뇌 세포를 재생하는 방법을 개발했습니다.,3,1
1700,남아프리카 공화국,Cape Town,"This gives African researchers a pressing need to address diseases of poverty, an area in which UCT has developed world-leading expertise in research and policy.",More than half the world's population lives in sub-Saharan Africa., 세계 인구의 절반 이상이 사하라 사막 이남의 아프리카에 살고 있습니다.,3,1
1471,호주,Griffith,"WORLD-LEADING VACCINE RESEARCH In 2021, Griffith researchers at the Institute for Glycomics finalised the development of a broad-spectrum vaccine against malaria. The vaccine can be freeze-dried, making it suitable for deployment in malaria-endemic countries. With existing malaria control strategies becoming increasingly less effective due to growing resistance against insecticides and anti-malaria drugs, this breakthrough is a significant advancement in the fight against the disease",Scientists at Griffith University have developed the world's first freeze-dried vaccine against malaria., 그리피스 대학의 과학자들은 말라리아에 대한 세계 최초의 동결 건조 백신을 개발했습니다.,3,1
1319,미국,Texas at Dallas,"Graduate students from the Naveen Jindal School of Management led a data analytics project for the Child Poverty Action Lab in 2019. The students partnered with Alan Cohen, Executive Director of the Child Poverty Action Lab, and Robert Mundinger, who runs TheMap.net. Their research focused on accessibility to public transportation to jobs that pay a living wage. They found that 35% of jobs with living wages in Dallas are accessible via public transportation within 30 minutes, and 69% within one hour. As a result of their research, the students recommended increased accessibility to ride-share and electric scooter options in lower income communities. The project is just one example of extensive student involvement in research at UT Dallas to benefit social action causes.",Students from the Naveen Jindal School of Management at the University of Texas at Dallas are helping to improve the lives of children in Dallas.,댈러스에 있는 텍사스 대학교의 나빈 진달 경영대학원 학생들이 댈러스 어린이들의 삶의 질 향상을 돕고 있습니다.,1,1
754,영국,Oxford,We will incorporate world class features and amenities in our buildings that support the success of our customers and help them live healthy and active lives.,We are committed to providing our customers with the best possible service., 우리는 고객에게 최상의 서비스를 제공하기 위해 최선을 다하고 있습니다.,3,1
610,뉴질랜드,Auckland,"Gender analysis and good governance / Professor Jennifer Curtin is undertaking research to design genderanalysis training modules and a gender responsive budgeting initiativefor New Zealand. It is funded by a grant from the Ministry of Business,Innovation and Employment Smart Ideas Fund. The project drawstogether quantitative data disaggregated by gender, ethnicity and age, aswell as insights from diverse groups of women in communities, and frompolicy advisers in central and local government. With additional inputfrom her network of international experts from the UK, Australia, Canadaand the wider OECD, Jennifer’s objective is to identify new practices toensure gender and other factors are taken into account at all stages ofthe policymaking process, from design to implementation, and to buildthe capability of policy advisers and advocacy groups whose expertiseis essential for embedding gender analysis. The focus on the budgetprocess will help to ensure that the future development and delivery ofgovernment programmes and services are better able to address theinequalities faced by diverse groups of women in New Zealand. ",The aim of this project is to improve the capacity of policy-makers in New Zealand to address gender and other inequalities in the delivery of public services., 이 프로젝트의 목표는 뉴질랜드의 정책 입안자들이 공공 서비스 제공에서 성별 및 기타 불평등을 다룰 수 있는 능력을 향상시키는 것입니다.,5,1
1254,호주,Victoria,"Factors influencing self-management
of depression in older adults: a
qualitative study involving Terry
McAinch, looked at developing
strategies for older adults to
successfully self manage depression",A new study has found that older people are more likely to be able to manage their depression themselves.,새로운 연구에 따르면 노인들은 우울증을 스스로 관리할 수 있는 가능성이 더 높습니다.,3,1
478,영국,Manchester,"Promoting good mental healthin schoolsOur Institute of Education is leadinga study on how schools createenvironments that identify, assessand monitor mental health needs andsupport. This research has helpedaround 200 schools across England toassess young people’s mental health andimprove their services. It’s also changedthe way local authorities identify youngpeople in need. For example, Simon Munk,Newham’s Children and Young People’sMental Health Lead, said that ourevaluation of intervention programmesprovide “a really considerablecontribution to improving the outcomesof adolescents with mental healthdifficulties and ensuring that societyunderstands what interventions work”.","As part of World Mental Health Day, we look at how schools and local authorities are helping young people with mental health needs.",세계 정신 건강의 날의 일환으로 학교와 지역 당국이 정신 건강이 필요한 청소년을 어떻게 돕고 있는지 살펴봅니다.,4,1
377,호주,RMIT,"6. A new study reveals why flu can
be devastating for pregnant women
New research, led by RMIT in collaboration with researchers
and clinicians from across Ireland and Australia, helps explain
why flu can lead to life-threatening complications during
pregnancy, suggesting the virus does not stay in the lungs but
spreads throughout the mother’s body. The pre-clinical study has
overturned current scientific thinking surrounding the reasons
why flu infections affect pregnant women and their babies so
severely.
The findings could also help researchers working to understand
the fundamental biology of how COVID-19, another respiratory
disease, spreads from the lungs into the body. Research in
animal models showed that during pregnancy flu spreads from
the lungs through the blood vessels into the circulatory system,
triggering a damaging hyperactive immune response. Lead
author Dr Stella Liong said the research suggests the vascular
system is at the heart of potentially devastating complications
caused by influenza during pregnancy. She also stated that
conventional thinking blamed the suppressed immune system
that occurs in pregnancy, but the research found the opposite
effect – flu infection leads to a drastically heightened immune
response.",A new study reveals why flu can be devastating for pregnant women., 독감이 임산부에게 치명적일 수 있는 이유가 새로운 연구에서 밝혀졌습니다.,3,1
2046,홍콩,CUHK,"Advocating gender equality
To promote gender equality and women’s human rights, the Gender Studies Programme co-organized two international conferences.  The conference ‘Gender and (Im)mobility in Uncertain Times’ was organized in March 2021 with the Diversity and Inclusion Office, and the ‘International Conference on Gender: Moving Towards Gender Equality and A Sustainable Society’ was organized in December 2021 with the Hong Kong Federation of Women’s Centre.  The first conference presented the findings of recent research on workplace dynamics, family relations and gender norms across societies during the pandemic, while the second conference illustrated the development of women’s services in a diversified manner through keynote speeches, learning groups and experiential workshops.",Two international conferences were held at the University of Hong Kong to promote gender equality and women’s human rights.,성평등과 여성인권 증진을 위해 홍콩대학교에서 두 차례의 국제회의가 열렸다.,5,1
985,영국,Essex,Researchers at Essex are showing how human rights approaches are helping policy makers improve services and tackle key issues such as homelessness and housing.,The UK's first national human rights strategy is being launched., 영국 최초의 국가 인권 전략이 시작되고 있습니다.,1,1
1461,호주,Griffith,SUPPORTING STUDENTSTHROUGH SCHOLARSHIPS. Griffith provides more than600 scholarships to facilitatepathways to university andremove some of the financialpressures associated withtertiary study. In 2021 theFinancial Planning Association(FPA) Women in Financeand Economics Scholarshipssupported 27 Griffith studentsto pursue their finance studies,Griffith University is one of Australia's leading higher education institutions., 그리피스 대학교는 호주 최고의 고등 교육 기관 중 하나입니다.,1,1
1717,남아프리카 공화국,Cape Town,"Although accurate statistics are hard to come by, South Africa clearly suffers from high levels of gender-based violence, which disproportionately affects women. The Gender Health and Justice Research Unit (GHJRU) works to improve service provision to victims of crime, violence and human rights violations, facilitate violence prevention, and promote access to justice in Southern and Eastern Africa through interdisciplinary research, advocacy and education.",Violence against women and children is a major problem in South Africa.,여성과 아동에 대한 폭력은 남아프리카 공화국의 주요 문제입니다.,5,1
742,영국,Oxford,We will incorporate world-class features and amenities in our buildings that support the success of our customers and help them live healthy and active lives.,We are committed to providing our customers with a world-class experience., 우리는 고객에게 세계적 수준의 경험을 제공하기 위해 최선을 다하고 있습니다.,3,1
752,영국,Oxford,we will incorporate world-class features and amenities in our buildings that support the success of our customers and help them live healthy and active lives.,We are committed to providing our customers with a world-class experience., 우리는 고객에게 세계적 수준의 경험을 제공하기 위해 최선을 다하고 있습니다.,3,1
982,호주,Sydney,"Gender equality is fundamental to our sustainable future. Despite many advances, gender inequality and
gender-based discrimination still holds back sustainable development. In a 2016 gender gap report by the
World Economic Forum, Australia ranked 46th, demonstrating there is much work to be done locally.
The University of Sydney is committed to gender equality and improving workplace culture and, globally,
was one of the first universities to admit women on the same basis as men. The University supports women in
leadership, and recently shared advice from prominent female academics on what makes a good leader. Our
Sydney Ideas program runs regular events to share our work on gender, equality and diversity.
The Faculty of Science runs a Women in Science (WISCI) project to progress gender equity in the faculty.
Read about some of the scientific breakthroughs by Sydney Science women. The Faculty of Engineering offers a
range of scholarships for women to encourage more female participation in engineering.","On International Women's Day, the University of Sydney celebrates the achievements of women around the world.", 세계 여성의 날에 시드니 대학교는 전 세계 여성의 업적을 기립니다.,5,1
161,호주,Newcastle,"FROM RESEARCH TO PRACTICE
The International Network on Gender, Social Justice and Praxis (the Network) is a cross-trajectory, interdisciplinary, and geographically diverse network. The Network brings together leading scholars and practitioners who are prepared to take intellectual risks to respond to the significant challenge
of translating research into practice in order to develop innovative approaches that impact on the educational inequalities that exist around the globe. In the long term, the Network aims to be a global think tank that provides scholarly input into an international agenda focused on gender and social justice within education.","The International Network on Gender, Social Justice and Praxis aims to be a global think tank that provides scholarly input into an international agenda focused on gender and social justice within education."," 젠더, 사회 정의 및 실천에 관한 국제 네트워크는 교육 내의 젠더 및 사회 정의에 초점을 맞춘 국제 의제에 학술적 의견을 제공하는 글로벌 싱크 탱크가 되는 것을 목표로 합니다.",5,1
5,영국,Leicester,Three members of the Business School wrote the Government Equalities Office report ‘The effects of menopause transition on women’s economic participation in the UK’. This resulted in Leicester becoming the first university in the UK to have a menopause policy.,A group of students from the Business School at the University of Leicester have made history by being the first in the UK to have a menopause policy., 레스터 대학교 경영대학원 학생들이 영국에서 최초로 폐경 정책을 시행함으로써 역사를 만들었습니다.,5,1
1994,영국,Sheffield,"Key facts
Home of  the globally recognised Institute for Sustainable food 
Through our Community Fridge Scheme, we have donated over 40 tonnes of food that has been to be used by students and the local community
Feeding the world with climate-ready rice research
Unique partnerships with local food providers including Our Cow Molly",The University of Bristol is home to one of the world's leading sustainable food research centres.,브리스톨 대학교는 세계 최고의 지속 가능한 식품 연구 센터 중 하나의 본거지입니다.,2,1
528,영국,Bournemouth,"Gender pay gapOur Gender Pay Gap report measuresdifferences between the average (meanand median) earnings of men and womenwho work at our University and it is BU’saim to eliminate the gender pay gap by2025. We remain confident that membersof the BU community are paid the same fordoing the same work from the 2020 equalpay review. However, we know that there isCase study: Alumni spotlightAlice has built her skills and career in aglobal context, firstly on a placement yearin China and then with a move to Ugandato join AFRIpads.This social business manufacturesreusable sanitary pads for refugees andwomen in rural Africa, while providingsustainable employment for women in avillage in Uganda.Since joining AFRIpads, Alice has gone onto build and lead a design team and nowmanages the company’s R&D department.She has driven investigations in consumerexperience through to manufactureand marketing. As well as having theopportunity to explore and launch newproducts, Alice reflects that her greatestjob satisfaction is knowing that thecompany’s work is positively impactingthe lives of millions of women andgirls in Africa.Alice Parlett,BA (Hons)Industrial Designan uneven distribution of men and womenacross the pay and grading structure. Whenthe results of the 2020 and 2021 genderpay reports are compared several resultshave improved as follows:• The mean base pay gap has reducedsignificantly from 20.1% to 16.0%.• The median base pay gaphas reduced to 18.4%.Inclusivity is a core value that underpinsthe University’s BU2025 strategic plan andwe will continue to work and report onthe action we are taking to address gapsand challenges in equality and diversity inorder to support development, progressionand achievement for all",The gender pay gap is one of the biggest challenges facing higher education today., 성별 임금 격차는 오늘날 고등 교육이 직면한 가장 큰 문제 중 하나입니다.,5,1
438,호주,Western Sydney,"VINEYARD CREEK CULTURAL ECOLOGY Separated from the main Parramatta South campus by a rail corridor, Vineyard Creek is an area of significant natural and cultural heritage. A series of transitional ecological communities from the mangroves of the edge of Parramatta River upstream support a range of native species, including Burramatta eels. Elders have been observed on the spring tides returning up into the creek, completing a lifecycle out to the Coral Sea and back. The area may have had significant use by the local aboriginal groups, though disturbances have included quarrying for sandstone in the colonial era, and subsequent impacts of rail development. Dr Maryella Hatfield and a group of students from the School of Humanities and Communication Arts have undertaken videography sessions, with discussion of related issues and opportunities. Dr Brenda Dobia has also taken groups of education students out on site. Bush regeneration efforts are ongoing, in a manner consistent with a Bushland Management Strategy","The University of Sydney's Parramatta South campus is located on the banks of Vineyard Creek, a tributary of the Parramatta River.",시드니 대학교의 파라마타 사우스 캠퍼스는 파라마타 강의 지류인 빈야드 크릭 유역에 위치하고 있습니다.,4,1
726,호주,Western Sydney,"VINEYARD CREEK CULTURAL ECOLOGY Separated from the main Parramatta South campus by a rail corridor, Vineyard Creek is an area of significant natural and cultural heritage. A series of transitional ecological communities from the mangroves of the edge of Parramatta River upstream support a range of native species, including Burramatta eels. Elders have been observed on the spring tides returning up into the creek, completing a lifecycle out to the Coral Sea and back. The area may have had significant use by the local aboriginal groups, though disturbances have included quarrying for sandstone in the colonial era, and subsequent impacts of rail development. Dr Maryella Hatfield and a group of students from the School of Humanities and Communication Arts have undertaken videography sessions, with discussion of related issues and opportunities. Dr Brenda Dobia has also taken groups of education students out on site. Bush regeneration efforts are ongoing, in a manner consistent with a Bushland Management Strategy","The University of Sydney's Parramatta South campus is located on the banks of Vineyard Creek, a tributary of the Parramatta River.",시드니 대학교의 파라마타 사우스 캠퍼스는 파라마타 강의 지류인 빈야드 크릭 유역에 위치하고 있습니다.,4,1
1451,캐나다,Manitoba,"The University of Manitoba’s strategic plan, Taking Our Place, outlines priorities of the University, such as Inspiring Minds.
This strategic priority ensures the University is committed to ensuring that undergraduate and graduate students have
an outstanding educational experience. Students engage with their courses and programs in learning and related
environments that best contribute to their success. Here are examples of how the University is creating inclusive,
equitable quality education and lifelong learning opportunities for all:",The University of Manitoba is committed to ensuring that all students have an outstanding educational experience., 매니토바 대학교는 모든 학생들이 뛰어난 교육 경험을 가질 수 있도록 최선을 다하고 있습니다.,4,1
471,영국,Manchester,"Britain BreathingBritain Breathing is a project that aimsto engage the UK population to act as‘citizen sensors’ to help scientists betterunderstand seasonal allergies like hayfever and asthma and their triggers. Inpartnership with the British Society forImmunology and the Royal Society ofBiology, our School of Biological Sciencesand Department of Computer Sciencehave developed a free app that allows thepublic to record their allergy symptoms,and where they occur geographically, andsafely share that data with the projectteam. This data set can then becombined with other publicly availabledata (such as weather, pollen or pollutionstatistics) to build a better understandingat a national and personal level of allergiesand allergy triggers. ",An app that allows allergy sufferers to record their symptoms and share that data with scientists has been developed by Cardiff University., 알레르기 환자가 자신의 증상을 기록하고 그 데이터를 과학자들과 공유할 수 있는 앱은 카디프 대학에서 개발했습니다.,3,1
1687,남아프리카 공화국,Cape Town,"Those who live in extreme poverty not only face immense deprivation but also are the most vulnerable to many other stressors, including climate change, violent conflict and natural disasters.","More than half the world's population lives in extreme poverty, according to the United Nations.", 유엔에 따르면 세계 인구의 절반 이상이 극심한 빈곤 속에 살고 있습니다.,1,1
430,호주,Western Sydney,45% of our senior academic staff and more than half of our students are women,More than half of our senior academic staff and more than half of our students are women, 고위 교직원의 절반 이상과 학생의 절반 이상이 여성입니다.,5,1
718,호주,Western Sydney,45% of our senior academic staff and more than half of our students are women,More than half of our senior academic staff and more than half of our students are women, 고위 교직원의 절반 이상과 학생의 절반 이상이 여성입니다.,5,1
2059,영국,East Anglia,"Research - 451 publications in SciVal 2016 - 2021
A new UK centre of excellence for food security
The yields of major staple foods such as grains, fruits and vegetables are expected to decrease by 3 - 10 % with every degree of global warming. In collaboration with our partners on the Norwich Research Park, the new Norwich Institute for Sustainable Development works to mitigate these stark predictions and improve global food security. Their work focuses on combating the threats from ever more extreme and unpredictable weather events, working with farmers all over the world to develop solutions to make agriculture more resilient",Climate change is one of the greatest threats to global food security., 기후 변화는 세계 식량 안보에 대한 가장 큰 위협 중 하나입니다.,2,1
1989,캐나다,Brock,"Initiatives in the Niagara Region
NIAGARA REGION FORMS WOMEN’S ADVISORY COMMITTEE  
A unanimous vote supported the formation of a women’s advisory committee, to advocate for gender equity and gender-based resolutions. The committee is an opportunity to show leadership in Niagara for all women.  ",A new women’s advisory committee has been formed to advocate for gender equity and gender-based resolutions., 젠더 평등과 젠더 기반 결의안을 옹호하기 위해 새로운 여성 자문 위원회가 구성되었습니다.,5,1
609,뉴질랜드,Auckland,"Gender issues in software engineering / Code review, where software code contributions are examined byothers, is a common practice on software teams. While it bringssignificant advantages such as improved code quality and knowledgesharing, software developers report that it can also create toxic, unsupportive environments. Yet, many software developers argue it ismore important to maintain software quality than to worry about thefeelings of developers who receive harsh feedback. This attitude couldbe a contributing factor to the low gender diversity on software teams.A project headed by Kelly Blincoe from the Department of Electrical,Computer and Software Engineering is investigating software developers’attitudes towards negative feedback in code review, with a lens on genderdifferences. The project is funded by a Google Faculty Research Award. ",The lack of women in software development could be a contributing factor to the low gender diversity on software teams., 소프트웨어 개발에 여성이 부족한 것은 소프트웨어 팀의 성별 다양성이 낮은 원인이 될 수 있습니다.,5,1
2031,홍콩,CUHK,"In collaboration with AXA Hong Kong and Oxford VR, the ‘Yes I Can’ initiative, a ground-breaking immersive mental health therapy programme was launched to treat people that suffer from anxious social avoidance.  Based on a cognitive therapy approach, people gain more confidence to cope with those situations they may usually avoid in real life through completing a series of graded tasks in virtual reality environment coached by a virtual therapist.",A new virtual reality therapy programme has been launched in Hong Kong to help people overcome social anxiety., 사람들이 사회적 불안을 극복하도록 돕기 위해 새로운 가상 현실 치료 프로그램이 홍콩에서 시작되었습니다.,3,1
1334,미국,Texas at Dallas,"Learn More
Check out SDG Academy to take interactive educational courses pertaining to SDG 2: Zero Hunger
Learn more about the targets and indicators at the UN Global Goals website
Check out the Comet Cupboard to donate or receive needed resources
Visit the North Texas Food Bank to learn about food insecurity in the greater Dallas community",Find out more about the United Nations Global Goals and how you can help., 유엔 글로벌 목표와 귀하가 도울 수 있는 방법에 대해 자세히 알아보십시오.,2,1
1272,호주,Victoria,"The Centre for International Research
into Education Systems (CIRES)
released the Evaluation of the Fair
Education Program In New South
Wales report on a major initiative
by the Vincent Fairfax Family
Foundation and Australian Schools
Plus to support schools in
disadvantaged areas.",A new report has found that Australia's education system is failing some of its most disadvantaged children., 새로운 보고서에 따르면 호주의 교육 시스템은 가장 불리한 환경의 어린이들에게 낙제되어 있습니다.,4,1
1408,인도네시아,IPB,"Alzheimer's may be familiar to our
ears. Alzheimer's is a brain disease that
results in decline in memory, the ability to
think, speak and change of behavior
gradually. Experts have not been able to
determine the exact cause of Alzheimer's.
Our lecturer, from Division of
P h a r m a c o l o g y a n d T o x i c o l o g y ,
Department of Anatomy, Physiology and
Pharmacology, Faculty of Veterinary
Medicine, Dr drh Huda S Darusman, is
developing a kit that can diagnose the
emergence of Alzheimer's disease. The
d e v e l o p m e n t o f a n E l i s a - b a s e d
Alzheimer's diagnostic kit in the country
has the potential to provide benefits both
scientifically and economically. Amyloid
beta 42 (Aβ42) protein as an ingredient
for the manufacture of a diagnostic tool
for Alzheimer's disease in humans is a
strategic effort to be developed as a
support in the form of screening tests",A kit that can diagnose the emergence of Alzheimer's disease has the potential to provide benefits both scientifically and economically., 알츠하이머병의 발병을 진단할 수 있는 키트는 과학적으로나 경제적으로나 이점을 제공할 가능성이 있습니다.,3,1
690,이탈리아,Bologna,"“Avrò cura di te”: psychological support servicefor the care of children and family membersThis service offers psychological support for thecaring role that adults can experience as parentsof preschool/school-age children and adolescents,and as relatives of the sick or elderly.• supporting parenting in the development of independence in preschool age• support for parenting for a conscious use of technologies• support for the acquisition of the caring role",The aim of this project is to develop a psychological support service for the care of children and family members., 이 프로젝트의 목표는 아동과 가족을 돌볼 수 있는 심리적 지원 서비스를 개발하는 것입니다.,3,1
977,호주,Sydney,"At least 292 units of study focus on ‘health’,
‘wellbeing’ and other units of study across all
seven faculties support the topic
– Example units of study:
OLET1616 The Science of Health and Wellbeing
MUSC1604 Music, Health and Wellbeing
LAWS6920 Global Health Law",The School of Health and Wellbeing at the University of Sydney has a strong focus on health and wellbeing., 시드니 대학교의 건강 및 웰빙 학교는 건강과 웰빙에 중점을 두고 있습니다.,3,1
1457,캐나다,Manitoba,"This program explores a wide range of womencentred
social, political and cultural issues. As a
dynamic and interdisciplinary program, students
study diverse theoretical and practical approaches,
including popular culture and consumption,
violence against women, lesbian/gay/queer
studies, women in science and technology, human
geography, Indigenous feminism, masculinity
studies, and history.",This master's degree in women's studies is designed to prepare students for graduate study in a variety of fields., 이 여성학 석사 학위는 학생들이 다양한 분야의 대학원 과정을 준비할 수 있도록 설계되었습니다.,5,1
570,뉴질랜드,Auckland,"The Faculty of Arts hosted the 'Choose to Challeng' event incelebration of International Women’s Day. The event includedseminars on a range of topics by University academics, as well as abreak-out session facilitated by the Campus Feminist Collective. Theevent gave students the opportunity to consider issues of power,activism, and gender in politics.",Students at the University of Cape Town have been given the opportunity to consider the role of women in politics., 케이프타운 대학의 학생들은 정치에서 여성의 역할에 대해 생각할 기회를 얻었습니다.,5,1
1763,덴마크,Aalborg,"COVID-19 ACTIONS
During the COVID-19 pandemic, AAU initiated several projects
to support Danish and international efforts in understanding
and managing this pandemic. Examples:",The Danish Ministry of Foreign Affairs has been involved in a number of international projects on climate change., 덴마크 외무부는 기후 변화에 관한 여러 국제 프로젝트에 참여했습니다.,3,1
1956,캐나다,Brock,"The Student Health and Wellness HUB – A space where students can drop in to chat with a Peer Health Educator about ways to improve their overall health and wellness. Students can retrieve information on various student health related topics such as substance use, nutrition, sleep, sexual health, mental health and wellness. ",Student Health and Wellness is a space where students can drop in to chat with a Peer Health about ways to improve their overall health and wellness., 학생 건강 및 웰빙은 학생들이 전반적인 건강과 웰빙을 개선하는 방법에 대해 동료 건강과 대화를 나눌 수 있는 공간입니다.,3,1
1448,캐나다,Manitoba,"Ensuring healthy lives and promoting well-being for all ages at the University of Manitoba is evident
through the initiatives and programming offered by the Recreation Services Health Promotion. In addition,
the Success Through Wellness mental health strategy is a call to action for campus members to view the
promotion and support of mental health as a collective responsibility. The strategy focuses equally on
students, staff and faculty members, examining all aspects of the university and identifies ways in which the
community can be committed, caring, healthy, responsive, supportive and resourceful. The University also
promotes the following initiatives related to healthy lives and well-being:
",The University of Manitoba is committed to the promotion and support of mental health as a collective responsibility., 매니토바 대학교는 집단적 책임으로서 정신 건강의 증진 및 지원에 전념하고 있습니다.,3,1
