,국가,대학교명,내용,요약,요약번역,분류,5분류
1225,영국,Northampton,"The drive for gender equality globally remains an
ongoing battle and is an area that the University of
Northampton is fully committed to supporting. Our
work in this area encompasses supporting females
being taught in compulsory education and in higher
education, as well as equity for women in the
workplace. We are also committed to preventing
violence against women, and other forms of
exploitation and harm. We are proud of our work
to ensure that we promote gender equality and
actively support women in their lives and careers","As part of International Women's Day, the University of Northampton would like to take this opportunity to highlight our commitment to gender equality.", 세계 여성의 날의 일환으로 노샘프턴 대학교는 이 기회를 통해 성평등에 대한 우리의 약속을 강조하고자 합니다.,5,1
1243,호주,Victoria,"Vasileios Stavropoulos worked with
Turkish and UK researchers to develop
a new food addiction scale for the
measurement, prevalence and
psychological risk factors associated
with addictive food consumption.",A researcher at the University of Athens has developed a new scale for measuring food addiction., 아테네 대학의 연구원이 음식 중독을 측정하는 새로운 척도를 개발했습니다.,2,1
1283,호주,Victoria,"The United Nations Population Fund,
Avenir Health, John Hopkins University
and VISES researchers collaborated
on assessing the impact of COVID 19
on family planning and ending gender
based violence .",A new study suggests that the use of contraceptives is linked to a reduction in violence against women., 새로운 연구는 피임약의 사용이 여성에 대한 폭력의 감소와 관련이 있음을 시사합니다.,5,1
1991,캐나다,Brock,"Individual Actions
If you wish to help by volunteering, there are some great opportunities where you can help make a change such as:  

Big Brothers/Big Sisters mentoring program provides girls and young women with a role model to talk to and share the experiences of growing up with.  
Canadian Federation of University Women, a local, provincial, national, and international organization of women. A non-profit group who are committed to the: pursuit of knowledge, promotion of education, and the improvement of the status of women and their human rights. 
Encourage gender training and education at your company. 
Represent gender equality in your home. 
Look to and support women leaders. 
Stand up for woman rights. 
Let media outlets know it is not alright to portray women as inferior, less intelligent or incompetent compared to males.  
Increase female leadership roles in the workplace. 
Encourage scholarships for girls to attend school, especially those in science, technology, and engineering. 
Set a good example to youth and ensure you use equal decision making skills. ","As part of International Women's Day, here are some ways you can help.", 세계 여성의 날의 일환으로 여러분이 도울 수 있는 몇 가지 방법이 있습니다.,5,1
531,뉴질랜드,Auckland,"Dr Louise Humpage, from the University of Auckland’s School ofSocial Science, conducted research examining the experiencesof income-support recipients during the national lockdown in2020. She drew attention to the fact thatexisting policies and clawbacks largelyeliminated the benefit increase thatoccurred in April of that year, andthat many participants reportedfeelings of stress and stigma inaccessing their entitlements. Shehopes to encourage governmentto ensure that adequate andequitable levels of support areavailable to everyone who needs it.","New Zealand’s income-support system is not fit for purpose, according to a new study.", 새로운 연구에 따르면 뉴질랜드의 소득 지원 시스템은 목적에 적합하지 않습니다.,1,1
1217,영국,Northampton,"The Activity Quarter
and our Active Campus
The University leads on the
Activity Quarter Project. Local
partners include Public Health,
Northamptonshire Sport, West
Northamptonshire Council and
Delapré Abbey. This work promotes
a physical activity and supports
social prescribing in a large
geographical area of Northampton
town. Our Active Campus project
(led by our Sport and Physical
Activity Group) promotes physical
activity for staff and students.
Our Sports Dome and all-weather
pitches are used by local groups,
seven days a week. Northampton
Town FC and Northampton Saints
Rugby Club use our outstanding
facilities for training purposes.
We worked specifically with
Table Tennis England to bring
Ping! and table tennis tables to
campus for community use. We
have since expanded the amount
of sport equipment on campus,
purchasing table football tables,
table tennis tables and badminton
equipment as part of “Play, don’t
Pay” to encourage free, recreational
sport participation. Similarly,
the Residential Life team have
expanded their free sport offer
to students to other activities
including fitness classes, netball
and racket sports.
The Sport and Physical Activity
Group have evaluated walking
activity and stair use in the post
Covid-19 campus, and have had
approval to start a Waterside
Campus Park Run. We are also
opening an open access community
Sport Injury Clinic run by students.
Our Student Information Desk
provides a range of services for
students to support health
and wellbeing.",The University of Northampton promotes physical activity in the local community., 노샘프턴 대학교는 지역 사회에서 신체 활동을 장려합니다.,3,1
673,뉴질랜드,Cantebury,"Gender Pay Gap inAcademia / UC’s Associate Professors Ann Browerand Alex James analysed Performancebased Research Fund (PBRF) scoresand academic ranks of all academicsin New Zealand for their researchpaper on gender pay in New ZealandUniversities. Their finding of a ‘genderperformance pay gap’ is a world-first.It was made possible by measuringthe research performance scores ofall New Zealand university academicstaff from 2003 - 2012 – nearly 6000individuals. Their finding shows that,when women and men perform at thesame productivity level, women stillearn less.",Women academics in New Zealand are paid less than their male counterparts for doing the same job., 뉴질랜드의 여성 학자들은 같은 일을 해도 남성보다 적은 급여를 받습니다.,5,1
67,이탈리아,Bologna,"The University of Bologna applies the national policy against any formof gender pay gap as stated in the Italian Constitutional Chart, art. 37,where it is written: “Working women are entitled to equal rights and,for comparable jobs, equal pay as men”. Thus, at a specific academicposition corresponds a specific pay equal for both genders.To monitor the application of this national policy and the eliminationof the gender pay gap, the University provides its data per year in itsGender Equality Annual Report, where it is included also the indicator“University Gender Inequality Index (UGII)”.",The gender pay gap is defined as the difference between the pay of men and women working in the same job., 성별 임금격차는 같은 직업에 종사하는 남녀의 임금차이로 정의된다.,5,1
1574,영국,LSE,A case study from the Department of Accounting (Dr Pik Liew) has been accepted for showcase by Advance HE – a sector-wide organisation that looks at learning and teaching.,A Swansea University department has been chosen to showcase its work at a national conference., 스완지 대학교의 한 부서가 전국 회의에서 자신의 작업을 선보이도록 선택되었습니다.,4,1
1769,덴마크,Aalborg,"STUDY AND WORK ENVIRONMENT
Physical work and study environment: At AAU, continuous
assessment of the quality of both work and study environments
is key to providing the optimal physical conditions for
research, teaching and learning. At Campus Service, attention
is given to safe use of equipment and chemicals in laboratories,
as well as the overall work and study environment,
including ergonomic furniture, proper lighting and ventilation
etc.",The aim of Campus Service is to provide a safe and healthy work and study environment for students and staff., 캠퍼스 서비스의 목표는 학생과 교직원에게 안전하고 건강한 작업 및 학습 환경을 제공하는 것입니다.,3,1
1965,캐나다,Brock,"If you notice someone close to you such as a friend, family member or coworkers is acting differently reach out to them to make sure they are okay, offer them some help with tasks that might be draining and ensure they have someone to talk. ",If you are worried about someone you know is having a difficult time contact your local mental health service., 아는 사람이 어려운 시간을 보내고 있는 것이 걱정된다면 지역 정신 건강 서비스에 연락하십시오.,3,1
1229,영국,Northampton,"Research
The University also conducts a
wide-variety of research into issues
related to gender equality. These
projects include: the Understanding
Agency and Resistance Strategies
exploring children’s experiences
of coping with domestic violence;
promoting gender equality in public
services; and using education to
promote gender equality in Turkey.",The Department of Women’s and Gender Equality at the University of Oxford conducts research on issues relating to women’s and gender’s rights., 옥스퍼드 대학교 여성 및 성평등학과는 여성 및 젠더의 권리와 관련된 문제에 대한 연구를 수행합니다.,5,1
1239,호주,Victoria,"Victoria University research into
sustainable agriculture on the water
footprint of food exports found
Australia loses about 35,000 gigalitres
of freshwater a year embedded in
agricultural exports. That is roughly
equivalent to all Australia’s stored
reservoir water. As Australia has
volatile water resources, measuring
the water footprint of products is
critical for national policy. The study
found 65% of the nation’s agricultural
products are exported for relatively
low benefit, when water is factored
into the cost. The report was coauthored
by Dr Muhammad Tariq and
Dr Nitin Muttil and two Bachelor of
Civil Engineering students Riley
Damnics and Zohreh Rajabi, along
with Muhammad Laiq Ur Rahman
Shahid from the University of
Engineering and Technology Taxila.
Dr Tariq and Dr Muttil mentored the
students in after-class sessions
toward a goal of publication.","Australia loses billions of litres of water a year to agriculture exports, according to a new study.", 새로운 연구에 따르면 호주는 농업 수출로 인해 연간 수십억 리터의 물을 잃습니다.,2,1
469,영국,Manchester,"Helping more women survivebreast cancerResearch in our Division of CancerSciences has revolutionised breastcancer treatment worldwide. In the1970s, we developed a breakthroughtherapy using tamoxifen, a drug thatblocked oestrogen receptors in tumours,causing the cancer to grow more slowlyor stop growing altogether. Since thenwe developed anastrozole, whichhas replaced tamoxifen as the majorendocrine therapy for breast cancer –a development that has benefited1.5 million women globally. Throughthis and other groundbreaking researchmore women with early breast cancerare cured, while remission in advancedstages of the disease lasts longer.",Breast cancer is the second most common cancer in women in the UK., 유방암은 영국에서 여성에게 두 번째로 흔한 암입니다.,3,1
1,영국,Leicester,"Efforts to improve sustainable crop development are being spearheaded by a collaboration between the University of Leicester, the Royal Botanic Gardens, Kew, and the University of Addis Ababa. Professor Pat Heslop-Harrison is leading an interdisciplinary project “Modelling and genomics resources to enhance exploitation of the sustainable and diverse Ethiopian starch crop Enset” where researchers are helping to enhance crop diversity for vulnerable populations. Their research focuses on the Ethiopian banana in order to better understand the crop species and its genetics. The crop has great potential for improving food security in Ethiopia and other parts of Africa, especially in areas affected by drought.  ",Researchers at the University of Leicester are working with scientists in Ethiopia to improve crop diversity and food security., 레스터 대학의 연구원들은 에티오피아의 과학자들과 협력하여 작물 다양성과 식량 안보를 개선하고 있습니다.,2,1
981,호주,Sydney,"Publications
29
More than 76 researchers research the education
of children and adults across at least three faculties
and schools.
– The Sydney Policy Lab offers LabClass, which is
training that aims to develop strategic
collaborations across the University.
– The University has an alliance with the Taronga
Conservation Society Australia to provide
transformative wildlife conservation education.
– Economists have found global inequities in financial
returns of a university degree.",The University of Sydney is one of the largest higher education institutions in Australia., 시드니 대학교는 호주에서 가장 큰 고등 교육 기관 중 하나입니다.,4,1
207,영국,Glasgow,"Researchers from our School of Education and the charity Food Train have published research on food access and risk of malnutrition for older people. The research shows that barriers such as loneliness and the changing nature of the high street are leading to a lack of access to healthy and nutritious food to the detriment of physical health. The research calls for a rethink of food insecurity, particularly in older adults, as access to food is not simply down to financial means. Academics within the Adam Smith Business School are also researching how derelict land and community gardens demonstrate how growing initiatives can improve healthy consumption and sustainable food production. ","Researchers at Cardiff University are calling for a rethink of food insecurity, particularly in older adults, as access to food is not simply down to financial means.", 카디프 대학의 연구원들은 식량에 대한 접근이 단순히 재정적 수단에 국한되지 않기 때문에 특히 노인의 식량 불안정에 대해 재고할 것을 촉구하고 있습니다.,2,1
195,스위스,ETHzurich,"A year later, there are 90 percent fewer students on campus. Some changes may become long-term or permanent, though naturally everyone is hoping for a resumption of
normal operations. But while the pandemic lasts,
it will be up to students and staff to protect their
own health and that of others.","When the first cases of swine flu were confirmed at the University of California, Los Angeles, the campus was shut down.", 캘리포니아 대학 로스앤젤레스에서 돼지 독감의 첫 사례가 확인되었을 때 캠퍼스가 폐쇄되었습니다.,4,1
964,말레이시아,Sunway,"Star’t Pitching Sunway Business
Competition is an intervarsityscaled business pitching
competition organised by
Sunway Business School Student
Concilium in collaboration with
CPA Australia. Students from a
total of 12 universities within
Malaysia have participated
in the competition.","This year’s Star’s Pitching Sunway Business Competition has been held in Kuala Lumpur, Malaysia.", 올해 스타의 피칭썬웨이 비즈니스 대회가 말레이시아 쿠알라룸푸르에서 개최되었습니다.,4,1
1006,영국,Essex,"Our Green Exercise Research Team includes
specialists in physiology, health and wellbeing,
environmental sustainability, community
engagement and behaviour change. They have
worked on a wide range of research projects
from international-level reviews through to
individual project analysis.",The aim of our research is to improve the health and wellbeing of people living and working in green spaces., 우리 연구의 목표는 녹지 공간에서 생활하고 일하는 사람들의 건강과 웰빙을 개선하는 것입니다.,3,1
1812,미국,UC Davis,"UC Davis is home to more than 60 centers and institutes that conduct research on topics related to agriculture or food systems. Among faculty who completed the SDG survey instruments, 81 indicated that they perform research related to SDG 2. Roughly the same number of faculty indicated that they teach (48) or engage in service activities (49) related to SDG 2, and a handful (6) responded that they are involved in campus operations that touch upon SDG 2.","Researchers at the University of California, Davis, are increasingly involved in campus operations that touch upon agriculture or food systems, according to a new survey.", 새로운 설문 조사에 따르면 캘리포니아 대학교 데이비스의 연구원들은 농업이나 식품 시스템을 다루는 캠퍼스 운영에 점점 더 많이 관여하고 있습니다.,2,1
1475,호주,Griffith,"GRIFFITH TRANSFORMING MENTAL HEALTHOver the next five years, Griffith is part of a in new, nationalmental health initiative prioritising people with lived experience ofmental illness at the forefront of research. Launched by the federalgovernment in 2021, the National Academy of LIVed-Experience(ALIVE) will transform Australia’s mental health care system byoperating as a virtual network across 14 university partners,government bodies and community organisations from all statesand territories, working with more than 2200 members with livedexperience of mental illness and carers. Griffith’s Professor AmandaWheeler, co-lead of the Menzies Health Institute QueenslandChanging Health Systems, is one of the project’s chief investigators.",Griffith University has been named one of Australia’s top universities for research into mental health., 그리피스 대학교는 정신 건강 연구 분야에서 호주 최고의 대학교 중 하나로 선정되었습니다.,3,1
2093,영국,East Anglia,"School governor network
We are keen to support the development of our local schools by encouraging our staff to become school governors. Our outreach team advertise vacancies to UEA staff, and to support those that choose to become governors, we set up the Governors Network – where there are regular meet ups to share best practice, ideas and undertake relevant training.",School governor network We are keen to support the development of our local schools by encouraging our staff to become school governors., 학교 총재 네트워크 우리는 직원들이 학교 총재가 되도록 장려함으로써 지역 학교의 발전을 지원하고자 합니다.,4,1
1994,영국,Sheffield,"Key facts
Home of  the globally recognised Institute for Sustainable food 
Through our Community Fridge Scheme, we have donated over 40 tonnes of food that has been to be used by students and the local community
Feeding the world with climate-ready rice research
Unique partnerships with local food providers including Our Cow Molly",The University of Bristol is home to one of the world's leading sustainable food research centres.,브리스톨 대학교는 세계 최고의 지속 가능한 식품 연구 센터 중 하나의 본거지입니다.,2,1
502,영국,Bournemouth,"MSc Hotel & FoodServices ManagementThis conversion course aims to providestudents with the knowledge and skills tomanage a rapidly changing hospitality andfood services sector with consideration ofsupply chain and global issues.Units including Global Food & Drinkand Food Production & InnovationManagement provide an in-depthunderstanding of the nature ofour relationship with food socially,economically, politically, environmentallyas well as covering global issues regardingfood production and consumer behaviourfor nutrition.",MSc Hotel & FoodServices Management, 석사 호텔 및 식품 서비스 관리,2,1
2171,대만,Tunghai,"No-Smoking Policy
In 2017, THU declared itself a smoke-free campus
and initiated a series of measures to enforce the
no-smoking policy on campus. The university has
also made the conscious decision to not designate
smoking areas on campus. As the THU campus is
large and expansive, the Campus Tobacco Hazard
Prevention Team was established at the urging of
faculty and students to help progress necessary tasks
such as fostering a supportive environment, raising
awareness for personal health, reinforcing community
action, repositioning health services, diverse creative
marketing, etc.","The Tobacco Hazard Prevention Team was established at the urging of faculty and students to help progress necessary tasks such as promoting a supportive environment, raising awareness for personal health, reinforcing community action, repositioning health services, diverse creative marketing, etc."," 담배 위험 예방 팀은 지원 환경 조성, 개인 건강에 대한 인식 제고, 지역 사회 행동 강화, 의료 서비스 포지셔닝, 다양한 크리에이티브 마케팅 등과 같은 필요한 작업을 진행하는 데 필요한 작업을 진행하는 데 도움이 되도록 교수 및 학생의 촉구로 설립되었습니다.",3,1
1607,영국,LSE,"Students developing their dissertation proposals were invited to apply for funding to help boost their dissertation projects along suggested sustainability themes. Six applications were received and four were awarded funding. For example, Hannah Lindsell MSc Environmental Policy and Regulation 2018/19 undertook research into how individuals understand and make decisions about their single-use plastic consumption. The study looked
at students’ perspectives, understanding, and norms
surrounding single use plastics and produced a final
report to inform and influence pro-environmental behaviour. This gives student research life outside the classroom and empowers students to create impact from their work.",MSc Environmental Policy and Regulation students have received funding from the Landfill Communities Fund to help fund their dissertation projects., 석사 환경 정책 및 규정 학생들은 논문 프로젝트 자금을 지원하기 위해 매립지 커뮤니티 기금으로부터 자금을 받았습니다.,4,1
1191,캐나다,Western,"Research Facilities
52 academic departments at Western areresearching sustainability. Faculties engagewith almost 350 different researchersacross Ontario in varying disciplines withthe hopes of emphasizing interdisciplinarycollaboration to help address many of thesustainability issues the world faces today","Western University in London, Ont.", 온타리오주 런던에 있는 웨스턴 대학교,4,1
543,뉴질랜드,Auckland,"As part of the Growing Up in New Zealand study, Professor Clare Walland her colleagues (Dr Teresa de Castro and Dr Sarah Gerritsen) havebeen analysing data to describe what children are eating in the first1,000 days of life and to understand what factors are associated withthe risk of being an overweight or obese child in New Zealand. NewZealand has some of the highest rates of childhood obesity in the world.The research considers a range of factors, including what is eaten, whyand how it is eaten, and the sociodemographic and environmentalfactors that influence access to food. Professor Wall hopes thisresearch will inform practice and policy to help reverse this trend, andto safeguard the long-term health of New Zealand’s children.",The University of Auckland’s School of Public Health is conducting research into childhood obesity in New Zealand.,오클랜드 대학교의 공중 보건 학교는 뉴질랜드의 아동 비만에 대한 연구를 수행하고 있습니다.,2,1
586,뉴질랜드,Auckland,"Crazy’ idea /Bronwen Connor, a pharmacologist at the University of Auckland, hasspent more than 20 years working on brain disorders. Much of whatshe and other researchers knew about the impact of neurodegenerativediseases relies on the investigation of donated post-mortem tissue.This means the donated tissues are at later stages of the disease andresearchers are looking at the cells that remain. Bronwen wanted whatshe calls ‘cells in their teenage stage’ which still hadn’t made all theirconnections and were responsive to cues and signals. She and her teamresorted to a simple gene therapy technique where the researchersopen an adult skin cell and physically ‘pump’ in the desired genes totransform them into precursor neuron cells. This allowed researchersto see the progression of the disease as the brain cells develop. Thisground-breaking method allowed the trial of new drugs in a Petri dish and avoided the ethical issues that come with human embryonic stemcell research. The human skin cells were transformed into precursorbrain cells, and the laboratory can now produce a broad range of specificneuron types. The initial gene transfer technique has been perfectedso almost 100 percent of the cells reprogrammed will survive. Theregenerated cells were successfully transplanted into the brains of ratswith Parkinson’s and Huntington’s disease, where the cells survived andformed new mature replacement cells. The process is patented by theUniversity’s commercial arm – UniServices.",A New Zealand scientist has developed a method to regrow brain cells from human skin., 뉴질랜드 과학자가 인간 피부에서 뇌 세포를 재생하는 방법을 개발했습니다.,3,1
780,호주,Wollongong,"This research supports the development of an integrated approach to address under-nutrition in children and overnutrition (obesity) in adults by positioning food security as the central drive for sustainably managing coastal fisheries in the Pacific islands. The research informs the development of more effective and integrated interventions to reduce household food insecurity, strengthen fisheries and coastal management, and further prevent non-communicable diseases across the Pacific region which currently account for 60–80% of deaths.",Food security and coastal management in the Pacific region have been identified as key drivers of malnutrition and non-communicable diseases in the region., 태평양 지역의 식량 안보와 연안 관리는 이 지역의 영양실조와 비전염성 질병의 주요 동인으로 확인되었습니다.,2,1
1955,캐나다,Brock," Student Health Services – On-campus medical clinic for students, where they can meet with a nurse or doctor and address health concerns. Services include but are not limited to, mental health concerns, alcohol/drug concerns, Immunizations/injections, and STI treatment.   ",The Student Health Services department offers a variety of services for students., 학생 건강 서비스 부서는 학생들을 위한 다양한 서비스를 제공합니다.,3,1
2031,홍콩,CUHK,"In collaboration with AXA Hong Kong and Oxford VR, the ‘Yes I Can’ initiative, a ground-breaking immersive mental health therapy programme was launched to treat people that suffer from anxious social avoidance.  Based on a cognitive therapy approach, people gain more confidence to cope with those situations they may usually avoid in real life through completing a series of graded tasks in virtual reality environment coached by a virtual therapist.",A new virtual reality therapy programme has been launched in Hong Kong to help people overcome social anxiety., 사람들이 사회적 불안을 극복하도록 돕기 위해 새로운 가상 현실 치료 프로그램이 홍콩에서 시작되었습니다.,3,1
607,뉴질랜드,Auckland,"Period poverty /Research led by Associate Professor Terryann Clark (School of Nursing)from the University of Auckland and Dr Terry Fleming from VictoriaUniversity of Wellington, surveyed nearly 4,000 students about theirexperiences of period poverty. It was among the first in the world toinvestigate period poverty in a scientifically rigorous, randomly selectedsample. Free period products are now available in partnership with theAuckland University Students’ Association (AUSA) and in first-year hallsof residence, AUSA reception, and the University Health and CounsellingService. Products are available in areas where students can collect thembut not have to interact with staff. The issue of period poverty is anongoing one, worsened by the economic effects of the pandemic. Thisinitiative, partly funded by staff giving, aims to reduce inequalities forstudents facing cost barriers to obtaining sanitary products.",Students at the University of Auckland now have free sanitary products to use during their first year., 오클랜드 대학교의 학생들은 이제 첫 해에 사용할 수 있는 무료 위생 용품을 갖게 되었습니다.,5,1
50,이탈리아,Bologna,"Students have free access to sports facilitiesmanaged by the Bologna University SportsCenter (CUSB). Local schools can also accessto the facilities at no charge during the freeevents/projects dedicated to them. The localcommunity can also benefit from the gardenand the refreshment areas are free of charge.Facilities, sports courses and servicesorganized by CUSB are open to both studentsand employees of the University of Bolognaas well as to the local community (citizens -sports clubs - associations) with discounts for CUSB-members.","The University of Bologna offers free access to its sports facilities to students, employees and the local community."," 볼로냐 대학교는 학생, 직원 및 지역 사회에 스포츠 시설을 무료로 제공합니다.",3,1
1989,캐나다,Brock,"Initiatives in the Niagara Region
NIAGARA REGION FORMS WOMEN’S ADVISORY COMMITTEE  
A unanimous vote supported the formation of a women’s advisory committee, to advocate for gender equity and gender-based resolutions. The committee is an opportunity to show leadership in Niagara for all women.  ",A new women’s advisory committee has been formed to advocate for gender equity and gender-based resolutions., 젠더 평등과 젠더 기반 결의안을 옹호하기 위해 새로운 여성 자문 위원회가 구성되었습니다.,5,1
252,캐나다,York,"Charles Hopkins holds the UNESCO Chair in Reorienting Education towards
Sustainability. He coordinated the #Indigenous ESD participatory research project
2017-2020. #IndigenousESD is the first international network of researchers
focusing on improving the education of Indigenous Peoples around the world in
light of the 2030 Agenda, in particular SDG targets 4.5 and 4.7. The first research
project of our network is entitled “Reorienting Education and Training Systems to
Improve the Lives of Indigenous Youth” (2017-2020). It is designed to serve the 2030
Agenda for Sustainable Development with the Sustainable Development Goals (SDGs),
in particular SDGEducation 2030 Agenda of SDG 4.
https://unescochair.info.yorku.ca/research-and-expertise/
• Gillian Parekh, Tier 2 Canada Research Chair in Inclusion, Disability and
Education (as of July 1, 2019) is an assistant professor in the Faculty of Education.
She explores institutional and structural barriers related to equitable access to
education, particularly for students with disabilities. She conducts both quantitative
and qualitative research investigating demographic, programmatic and experiential
trends between public and post-secondary education. With a focus on special
education and academic streaming, her work explores how schools construct and
respond to disability. Her research addresses current issues in education and will
make a difference in the lives of young people in the GTA and beyond.
https://edu.yorku.ca/edu-profiles/index.php?mid=732857
• Kate Tilleczek is a Professor in the Faculty of Education and a Tier 1 CRC in
Young Lives, Education and Global Good. Tilleczek’s research examines how
education can better assist more young people and provides unique national and
international data on critical risk and protective situations encountered by
contemporary youth. Her work documents how marginal youth are affected by
shifting global and local contexts such as digital technology and mental health
challenges. It unearths the positive and resilient aspects of young lives and provides
longitudinal and cross-cultural comparisons in Canada and beyond. Her research is
mobilized to the academy, communities, and decision makers who are in positions
to better support youth. The Chair also builds new global youth partnerships,
linking young people across countries and cultures to develop social innovations for
the greatest challenges they face.
https://edu.yorku.ca/edu-profiles/index.php?mid=1459246
• Osgoode Hall Law School offers an Exam Preparation Program for
internationally trained lawyers who are looking to take their National Committee on
Accreditation (NCA) exams. https://www.osgoodepd.ca/graduate-programs-andcourses/
internationally-trained-lawyers/online-nca-exam-prep/
• York University Libraries hosted a virtual panel discussion on ‘Honouring
Indigenous Ways of Knowing’ in October 2020, which discussed how, in a time of
open research, research communities can navigate and balance openness while
respecting indigenous knowledge and cultural expressions
https://yfile.news.yorku.ca/2020/10/13/libraries-hosts-panel-discussion-onhonouring-
indigenous-ways-of-knowing/
• York University Libraries hosted the Shades of our Sisters exhibit in March
2020, which challenged visitors to understand the breadth and depth of the loss of
Indigenous women, girls, Trans and Two-Spirited Peoples in Canada:
https://yfile.news.yorku.ca/2020/03/10/shades-of-our-sisters-exhibit-comes-tothe-
keele-campus/
• Faculty of Science’s annual public lecture series in 2019, Feasting at the Table
of Elements presented how the elements were discovered and how they affect our
daily lives, including the chemical elements in tattoos, the air we breathe, and how
they affect making beer. This series was free and open to everyone at Toronto Public
Library branches across the city. https://yfile.news.yorku.ca/2019/09/16/facultyof-
science-presents-feasting-at-the-table-of-elements-lecture-series-at-torontopublic-
library/
• SimXSpace – Eva Peisachovich, Lora Appel, Celina Da Silva – Virtual Reality,
Simulated Person Methodology (SPM) and Serious Gaming into an online resource
to transform online learning. The mission is to establish a space which drives
innovation and provides research opportunities to modernize and humanize
curriculum; build capacity within and outside the university community; facilitate
the translation of knowledge to improve experiential education through simulation
across sectors; and provide products and services to strengthen experiential
education outcomes. https://yfile.news.yorku.ca/2020/06/07/simulations-offerimportant-
advantage-in-remote-learning/","Charles Hopkins, Gillian Parekh, Kate Tilleczek"," 찰스 홉킨스, 질리언 파렉, 케이트 틸렉첵",4,1
1687,남아프리카 공화국,Cape Town,"Those who live in extreme poverty not only face immense deprivation but also are the most vulnerable to many other stressors, including climate change, violent conflict and natural disasters.","More than half the world's population lives in extreme poverty, according to the United Nations.", 유엔에 따르면 세계 인구의 절반 이상이 극심한 빈곤 속에 살고 있습니다.,1,1
1964,캐나다,Brock,"In addition to your own practice, it is important to help others who may be struggling and support them through their hardships. ","If you would like to learn more about how you can help those in need, please contact us.", 도움이 필요한 사람들을 도울 수 있는 방법에 대해 자세히 알아보려면 저희에게 연락하십시오.,3,1
1005,영국,Essex,"It is a concept which has also generated
interest from people around the globe as a
solution to improve mental wellbeing for
all ages.",The world's first self-help book for children has been launched in the UK.,영국에서 세계 최초로 어린이를 위한 자기계발서가 출간되었습니다.,3,1
609,뉴질랜드,Auckland,"Gender issues in software engineering / Code review, where software code contributions are examined byothers, is a common practice on software teams. While it bringssignificant advantages such as improved code quality and knowledgesharing, software developers report that it can also create toxic, unsupportive environments. Yet, many software developers argue it ismore important to maintain software quality than to worry about thefeelings of developers who receive harsh feedback. This attitude couldbe a contributing factor to the low gender diversity on software teams.A project headed by Kelly Blincoe from the Department of Electrical,Computer and Software Engineering is investigating software developers’attitudes towards negative feedback in code review, with a lens on genderdifferences. The project is funded by a Google Faculty Research Award. ",The lack of women in software development could be a contributing factor to the low gender diversity on software teams., 소프트웨어 개발에 여성이 부족한 것은 소프트웨어 팀의 성별 다양성이 낮은 원인이 될 수 있습니다.,5,1
201,영국,Glasgow,"Addressing inequalities is a key factor of reducing poverty and one of our six Glasgow Research Beacons, which represent areas of research excellence and significant investment for the University. The College of Social Sciences leads on research to help address the drivers of inequality, deprivation and marginalisation, including showcasing inequality-related research at themed UN International days. A recent University exhibition, Beyond Development: Local Visions of Global Poverty, brings poverty into focus and explores it from the perspectives of marginalised communities around the world. Academics at the University are also leading work to support refugees and asylum seekers as part of the New Scots partnership between the Scottish Government, the Convention of Scottish Local Authorities (COSLA) and the Scottish Refugee Council. The partnership helps support the integration of refugees and asylum seekers in their new Scottish communities.",The University of Glasgow is at the forefront of research into poverty and inequality., 글래스고 대학교는 빈곤과 불평등에 대한 연구의 최전선에 있습니다.,1,1
796,호주,Wollongong,"Recovery Camp’s mission is for students and people with lived experience of mental illness realise their personal strengths and their contribution to the mental health and recovery of others. The research program combines professional experience placement for health students, with a recovery-oriented experience for those living with a mental illness. The program also provides support for carers of people with a mental illness and continuing professional development opportunities for practicing health professionals. Recovery Camp has provided over 65,000 hours of clinical placement to over 800 health students.",Recovery Camp is a professional development and research program for health students and people with lived experience of mental illness., 회복 캠프는 정신 질환의 경험이 있는 건강 학생과 사람들을 위한 전문 개발 및 연구 프로그램입니다.,3,1
1467,호주,Griffith,"PROVIDING STUDENTS WITH FRESH FRUIT AND VEGETABLES.In 2021, the Student Representative Council, in partnership with the Fruit Box Group provided Griffith students with fresh, low-cost fruit and vegetables. Introduced in response to the COVID-19 pandemic, the program recognises increased financial pressures on students.",Griffith University has become the first Australian university to introduce a student-run food bank., 그리피스 대학교는 학생이 운영하는 푸드 뱅크를 도입한 최초의 호주 대학교가 되었습니다.,2,1
2059,영국,East Anglia,"Research - 451 publications in SciVal 2016 - 2021
A new UK centre of excellence for food security
The yields of major staple foods such as grains, fruits and vegetables are expected to decrease by 3 - 10 % with every degree of global warming. In collaboration with our partners on the Norwich Research Park, the new Norwich Institute for Sustainable Development works to mitigate these stark predictions and improve global food security. Their work focuses on combating the threats from ever more extreme and unpredictable weather events, working with farmers all over the world to develop solutions to make agriculture more resilient",Climate change is one of the greatest threats to global food security., 기후 변화는 세계 식량 안보에 대한 가장 큰 위협 중 하나입니다.,2,1
55,이탈리아,Bologna,"Students can have a free access to the “SexuallyTransmitted Disease Center” of the Universityhospital. They are provided with specialist visitsand treatment of sexually transmitted diseasesand genital localization diseases, information,education, prevention and counselling (alsopsychological)",Students at the University of Groningen are offered free medical treatment for sexually transmitted diseases.,흐로닝언 대학교의 학생들은 성병에 대한 무료 치료를 받습니다.,3,1
