,제목,내용
332,"춘천 전기전자공학과-엠코테크놀로지코리아㈜, 「상호협력 업무협약」 체결","IT대학 전기전자공학과（학과장 황희용）는 앰코테크놀로지코리아㈜（회장 김주진）와 11월 3일（수） 공과대학 1호관 309호에서 취업연계 프로그램 관련 「상호협력 업무협약」을 체결했다.이번 협약의 주요 내용은 산학공동 주문식 교육과정 개발 및 전문기술인력 공동양성 현장실습 및 인턴십을 통한 학업우수 졸업생 취업 연계 상호지원 전문기술인력 확보를 위한 공동사업 추진 산학공동연구개발 프로그램 운영 인력 및 기술·산업 정보 등의 상호제공 등이다.앰코테크놀로지코리아㈜는 1968년 ‘아남산업’으로 창립하여 한국 기업 최초로 반도체 사업을 시작했으며, 현재 매출 5조원 수준의 국내 1위, 세계 2위의 반도체 후공정 기업으로 자리매김하였다.황희용 전기전자공학과장은 “이번 협약을 계기로 산학 연계 프로그램을 통한 전문기술 인력을 양성하고, 나아가 전기전자공학과 졸업생의 취업률 향상을 기대한다”고 밝혔다."
333,"춘천 교육인문협력학과 BK21 FOUR 교육연구단, ｢지역협력·인문케어 전문가 역량 강화 랜선 해외연수｣ 실시","일반대학원 교육인문협력학과에서 운영하는 BK21 FOUR 교육연구단（단장 김진영）은 11월 5일（금）부터 12월 3일（금）까지 온라인 비대면 방식으로 ｢지역협력·인문케어 전문가 역량 강화를 위한 랜선 해외연수｣를 실시한다.이번 프로그램은 코로나19 장기화로 해외연수가 어려운 대학원생에게 국제적 감각을 제고할 수 있는 기회를 제공하기 위한 취지로 마련됐다.이번 프로그램에서는 매주 금요일 5차례에 걸쳐 지역재생과 아동교육 지역재생과 실천활동 지역재생과 전통문화 지역재생과 갈등조정 지역재생과 노년문제를 주제로, 5명의 중국 대학교수가 강연을 진행한다.김진영 BK21 FOUR 교육연구단장은 “이번 사업을 시작으로 미국·일본·대만과의 연구 교류도 순차적으로 확대해 나갈 예정”이라며 “앞으로도 대학원생의 연구역량을 강화할 뿐만 아니라 지역 공동체에 실질적으로 기여할 수 있는 인재 양성을 위해 힘쓰겠다”고 밝혔다."
334,"전체 김헌영 총장, 「약속 챌린지」 동참","김헌영 총장은 11월 3일（수） 다양한 가족에 대한 포용적 인식을 확산하기 위한 「약속 챌린지」 캠페인에 참여했다.‘약속 챌린지’ 캠페인은 여성가족부가 시작한 국민참여형 캠페인으로, 다양한 가족의 모습을 있는 그대로 인정하고 존중하겠다는 약속을 하자는 의미를 담아 ‘약속’을 뜻하는 수어를 SNS에 올리는 방식으로 진행된다.김헌영 총장은 한국과학창의재단 조율래 이사장의 지명으로 이번 캠페인에 참여했으며, 다음 릴레이 주자로 이돈섭 대한적십자사 강원도지사 회장을 지목했다.김헌영 총장은 “‘약속 캠페인’을 계기로 모든 가족 구성원에 대한 존중이 널리 확산되길 바란다”며 “다양한 모습의 가족이 함께 어우러질 수 있는 사회를 만드는데 강원대학교도 적극 노력하겠다”고 말했다."
335,"춘천 교육인문협력학과 BK21 FOUR 교육연구단, ｢제1회 BK21 교육인문협력학과 국제학술대회｣ 개최","일반대학원 교육인문협력학과에서 운영하는 BK21 FOUR 교육연구단（단장 김진영）은 10월 23일（토） 온라인으로 ｢2021 제1회 BK21 교육인문협력학과 국제학술대회｣를 개최했다.이번 국제학술대회는 교육연구단의 연구주제인 ‘지역재생’에 대한 국제적 학문 동향을 이해하고, 새로운 이론과 사례를 수렴하기 위한 목적으로 마련됐으며, 우리나라를 비롯해 미국 터키 우크라이나 중국 등 5개국의 연구자가 참여해 3개의 세션에서 10건의 구두발표를 진행했다.특히, 이번 학술대회에서는 교육인문협력학과 석사과정에 재학 중인 이소정 대학원생이 ‘트라우마 기억과 그 회복 : 영화 ＜마담 프루스트의 비밀정원＞을 중심으로’를 발표하는 등 교육인문협력학과의 대학원생 3명이 발표자로 참가하여 학문적 기량을 펼쳤다.김진영 BK21 FOUR 교육연구단장은 “국제 네트워크 교류를 통해 대학원생의 국제적 역량을 강화하고, 지역사회에 기여할 수 있는 교육인문협력 전문가를 양성할 수 있도록 힘쓰겠다”고 밝혔다."
336,춘천 「사회과학대학 30주년 기념 세미나」 개최,"사회과학대학（학장 임의영）은 11월 2일（화） 오후 1시 30분부터 사회과학대학 1호관 001호에서 「2021 사회과학대학 30주년 기념 세미나 ‘강원도 지역혁신과 산업발전’」을 개최했다.이번 세미나는 사회과학대학과 사회과학연구원, 한국지역정책학회가 주최했으며, 코로나19 상황을 고려하여 참석인원을 최소화한 채 ZOOM을 활용한 온·오프라인 방식으로 진행됐다.이번 세미나는 김대건 사회과학연구원장의 개회사를 시작으로, 임의영 사회과학대학장의 기념사와 김헌영 총장의 축사가 각각 이어졌다.이날 세미나에서는 류종현 강원연구원 선임연구위원의 ‘강원지역혁신과 강소 메가시티 전략’ 이재수 부동산학과 교수의 ‘우리나라 도시재생산업과 강원도의 역할 및 과제’ 등 주제발표와 토론이 각각 펼쳐졌다.이어, 정성훈 지리교육과 교수가 ‘강원도 지역산업 정책에 대한 회고와 전망’ 박천수 강원도 기획조정실장이 ‘국가균형발전 정책변화에 따른 강원도 대응 전략’을 주제로 각각 발표를 진행했다.임의영 사회과학대학장은 “강원대학교 사회과학대학 30주년을 맞아 마련한 이번 세미나를 계기로 지역사회의 현안을 고민하는 토론의 장이 지속적으로 이어지기를 바란다”며 “앞으로도 신진 학자와 연구자들이 지역의 다양한 이슈에 관심을 두고 참여할 수 있도록 지역 학문공동체 네트워크를 확대·확충해 나가겠다”고 밝혔다."
337,"춘천 농업생명과학연구원 학술지‘농업생명환경연구’, 「한국연구재단 등재학술지」 선정","농업생명과학대학（학장 오덕환） 부속 농업생명과학연구원（원장 장철성）이 발행하는 학술지인 ‘농업생명환경연구’가 「2021년도 한국연구재단 등재학술지」로 선정됐다.‘농업생명환경연구’는 1984년 ‘농업과학연구’로 최초 발간된 이후, 현재 농업생명과 환경을 포괄하는 종합학술지로 지속적인 성장을 이어가고 있으며, 농업생명환경분야 관련 기술의 개발 및 응용연구 농업현장 수요해결형 기초 및 응용연구 농촌개발운동 학술연구 등에 대한 우수논문을 연 3회 발행하고 있다.한영지 편집위원장（환경융합학부 교수）은 “이번 한국연구재단 등재학술지 선정을 계기로 농업생명환경분야의 세계 최고 학술지로 발돋움하고, 농업 및 환경문제 해결에 해법을 제시할 수 있도록 연구활동에 더욱 힘쓰겠다”고 밝혔다."
338,춘천 「강원 산채 생산 및 산업화 전략 워크숍」 개최,"강원산채산학연협력단（단장 박경철）은 11월 1일（월） 오후 2시 신북읍 강원도농업기술원 신청사에서 「강원 산채 생산 및 산업화 전략 워크숍」을 개최한다.이날 워크숍은 오덕환 농업생명과학대학장, 최종태 강원도농업기술원장, 허준영 강원산채농업인연구회장을 비롯해 시·군 농업기술센터 및 산채재배농가, 강원도 산채 재배생산 및 제조가공 관련 산학연 유관기관 관계자 40여명이 참석할 예정이다.이날 행사는 최종태 강원도농업기술원장의 격려사와 오덕환 농업생명과학대학장의 축사를 시작으로, 박경철 강원산채산학연협력단장의 ‘강원대학교 산채산학연협려단 소개’ 박기진 산채연구소장의 ‘강원도 산채 재배 현황 및 연구방향’ 발표가 각각 진행된다.이어, 오덕환 농업생명과학대학장의 ‘미래 고부가가치 건강기능소재 : 산채의 현황과 산업화 방안’강호민 강원대 원예과학전공 교수의 ‘산채의 어린 잎 채소 상품화’ 최상근 강원산채농업인연구회 부회장의 ‘산채 재배 신기술 적용 사례’ 등의 주제 발표가 각각 진행된다.강원산채산학연협력단은 강원도농업기술원과의 다양한 협력사업을 통해 2024년까지 3년간 강원도 산채 재배농가들의 생산, 가공, 유통 관련 컨설팅 및 지역특산품 개발을 지원하고, 강원도 6차산업을 선도해 나갈 계획이다.박기진 산채연구소장은 “현재 강원도 산채는 생산규모와 브랜드 측면에서 전국 최고를 유지하고 있으나, 타 지역과의 경쟁이 심화되고 있다＂며 ＂강원도 고유 신품종 육성, 신작목 소득화사업, 연중생산 및 유통체계 안정화, 가공상품 개발로 부가가치 향상 등 현장애로 해결을 위한 연구를 강화할 계획 ”이라고 말했다.박경철 강원산채산학연협력단장은 “이번 워크숍이 강원도 산채 재배생산 효율 향상과 산채 산업화 발전에 기여하는 기회가 될 것으로 기대한다”며 “앞으로 지역내 산재산업 네트워크 구축을 통해 강원도 지역특화작목 생산 및 제품 가공산업에 이바지하겠다”고 밝혔다."
339,"춘천 누룩연구소-동문기업 ‘감자아일랜드’, 자체 개발 효모로 만든 「옥수수 수제맥주」 개발","누룩연구소（소장 김명동）가 우리대학 동문기업인 춘천지역 양조업체 ‘감자아일랜드（대표 김규현·안홍준）’와 함께 자체 개발 효모로 만든 「옥수수 수제맥주」를 개발했다.누룩연구소와 감자아일랜드, 춘천시는 11월 1일（월） 오후 6시 강원도 춘천시 우두동 소재의 감자아일랜드 양조장에서 ‘옥수수 수제맥주 시음회 및 간담회’를 개최한다.이날 행사에는 이재수 춘천시장을 비롯해, 신대용 산학협력단장, 김명동 누룩연구소장, 김규현（독어독문 13학번）·안홍준（독어독문 14학번） 감자아일랜드 대표 등이 참석할 예정이다.누룩연구소와 감자아일랜드는 최근 자체 개발한 효모 균주를 활용해 옥수수 함량 55％의 수제맥주 2종을 공동 개발했으며, 쌉쌀한 홉의 맛에 더해 옥수수 특유의 달콤한 맛을 가진 것이 특징이다.앞서, 우리대학은 지난해 2월 춘천시와 공동으로 춘천캠퍼스 집현관에 ‘누룩연구소’를 설립하고, 우수 종균 발굴 및 기술 지원사업을 진행하고 있으며, 식품·바이오 분야 기업들과 미생물산업 분야 공동연구 개발 및 상용화를 위한 다양한 협력사업을 펼치고 있다.‘감자아일랜드’는 강원대학교에서 독어독문학을 전공한 김규현, 안홍준 동문이 독일의 맥주문화와 강원도의 특산물을 접목해 설립한 지역 양조업체로, 교내 창업동아리로 시작해 2021년 5월 춘천에 양조장과 펍（Pub）을 개장했으며, 10월 1일부터 31일까지 서울 용산구에 팝업스토어를 운영했다.김명동 누룩연구소장은 “강원도 대표작물 가운데 하나인 옥수수를 맥주의 주원료로 사용해 지역경제를 활성화하는데 기여할 것으로 기대한다”며 “대학의 우수한 인적·물적자원과 지자체의 전폭적인 지원으로 탄생한 누룩연구소를 통해 식품을 넘어 바이오 사업에서도 세계적인 경쟁력을 갖춘 선도적인 산학협력 모델을 만들어 나가겠다”고 밝혔다."
340,춘천 산림환경과학대학·산림과학연구소 주최「2021 International Symposium of Institute of Forest Science」개최,"산림환경과학대학（학장 이승환）과 산림과학연구소는 10월 22일（금） 산림대 1호관에서 「2021 International Symposium of Institute of Forest Science」를 개최했다.이번 국제심포지엄에는 미국, 일본, 중국, 인도네시아, 인도, 핀란드 등 각국 연구자 150여명이 참가했으며, 7개의 세션에서 41건의 구두발표와 8건의 포스터 발표가 진행됐다.특히, 산림과학연구소는 세션 3에서 「이공계 대학중점연구소 지원사업」의 연구내용을 중심으로 ‘Research achievement on nanocellulose and its applications in the Key Research Institute Program of the Institute of Forest Science’라는 주제의 구두발표 6건을 진행했다.산림과학연구소는 2018년 한국연구재단 「이공계 대학중점연구소 지원사업」에 선정되어, 9년간 총 52억원의 연구비를 지원받고 있으며, 현재 2단계 사업을 수행하고 있다.이승환 산림환경과학대학장（산림과학연구소장）은 “이번 국제심포지엄을 계기로 국내외 연구자들이 다양한 연구 성과를 공유하고, 연구자간 교류·소통의 장을 제공하고, 기초연구 활성화를 도모하는데 노력하겠다”고 밝혔다."
341,전체 「강원대학교 출신 석·박사 신입생 학업장려금」 신설,"우리대학이 대학원 과정 활성화 및 교육·연구 경쟁력 제고를 위해 「석·박사 과정 신입생 학업장려금」을 신설했다.‘석·박사 과정 신입생 학업장려금’은 우리대학 학·석사 출신의 일반대학원 석·박사과정 정원내 전일제 신입생에게 지원되는 장학금이다.우리대학은 대학 자체예산을 재원으로, 2021학년도 일반대학원 박사과정 신입생 72명（춘천 71명, 삼척 1명）에게 1인당 250만원씩, 석사과정 신입생 254명（춘천 232명, 삼척 22명）에게 1인당 47만원씩 총 3억원의 장학금을 지급했다.이 밖에도, 우리대학은 대학원생의 안정적인 학업과 연구 장려를 위해 BK21 장학금 생계곤란자 및 학습소수자 지원금 여성 석·박사 육아지원금 BEST-KNU（외국인우수대학원생） 장학금 등 약 56억원 규모의 장학금을 지원하고 있다.김헌영 총장은 “대학원 신입생 장학금을 통해 학부생의 대학원 진학 및 우수인재 유출 방지 등 대학과 지역사회 발전에 큰 도움이 될 것으로 기대한다”며 “앞으로도 지역사회 및 국가의 혁신과 발전을 선도하는 ‘융합대학원 중심의 글로벌 연구중심대학’이 될 수 있도록 지속적으로 지원을 확대해 나가겠다”고 밝혔다.한편, 우리대학은 지속적 장학운영 및 안정적인 장학재원 마련을 위해 각종 국가재정지원사업 예산 마련을 검토할 예정이며, 이를 통해 본교 출신 학생의 소속감 증대 및 일반대학원생의 학교생활 만족도도 제고될 것으로 기대하고 있다."
342,"춘천 강원국제개발협력센터, 「찾아가는 KOICA 해외봉사단 온라인 설명회」개최","강원국제개발협력센터（센터장 김인）는 10월 28일（목） 오전 11시부터 온라인 비대면 방식으로 「찾아가는 KOICA 해외봉사단 모집설명회」를 개최한다.이번 모집설명회는 국제개발협력 분야에 관심 있는 청년들에게 해외봉사활동의 기회를 제공하기 위해 마련됐으며, 한국국제협력단（KOICA）에서 파견하는 현장파견형 원격활동 단원 모집일정 안내 및 활동 경험 소개로 진행될 예정이다.특히, ‘KOICA 현장파견형 원격활동’은 코로나19로부터 해외봉사자의 안전을 확보하고, 협력국 내 해외봉사 수요에 대응하기 위해 현장 파견을 전제로 국내 원격활동을 우선 수행하는 신규 봉사 프로그램이다.또한, 이번 설명회에서는 KOICA 해외봉사단 모집담당자가 모집 시기, 지원 자격 및 항공료와 체재비 등의 지원 범위에 대해 상세히 설명하고, 해외봉사단의 활동 경험을 소개한다.김인 강원국제개발협력센터장은 “이번 설명회는 코로나19 장기화로 국제개발협력 사업에 관심을 가진 청년들에게 유용한 정보를 제공하는 기회가 될 것으로 기대한다”고 말했다.한편, 강원국제개발협력센터는 강원지역의 공적개발원조（ODA） 사업 참여기반 확대를 통한 국제화에 기여하기 위하여 강원도·한국국제협력단（KOICA）·강원대학교간 업무협조 약정에 의해 우리대학 내 조직으로 설립 및 운영되고 있으며 설립목적 달성을 위하여 ODA 교육 및 홍보 ODA 조달 참여 강원지역 내 ODA 사업 관련 상담·자문·평가 및 모니터링 해외봉사단 모집설명회 등 다양한 사업을 수행하고 있다."
343,춘천 「지속가능한 대학 발전을 위한 핵심부서 릴레이 간담회」 개최,"우리대학은 10월 21일（목） 대학본부 410호 대회의실에서 「지속가능한 대학 발전을 위한 핵심부서 릴레이 간담회」를 개최했다.이날 간담회에는 김헌영 총장을 비롯해 송영훈 기획처장, 안세현 교육혁신본부장, 구연희 사무국장, 김준겸 총학생회장 등 10여명이 참석했다.이번 간담회는 지속가능혁신센터（센터장 안세현）가 주관했으며, 그린 캠퍼스 구축과 대학 구성원 복지 개선을 위한 대학 부서 및 구성원 간 소통의 장으로 마련됐다.앞으로 우리대학은 에너지 소비량 감소, 환경문제 해결을 위한 ‘그린 캠퍼스 구축’을 추진하고, 학내 구성원을 대상으로 ‘일회용품 및 플라스틱 사용 최소화 캠페인’을 실시할 계획이다.우리대학은 지난 7월 전국 국립대 최초로 유엔의 지속가능발전목표（SDGs, Sustainable Development Goals） 실천을 위한 ‘지속가능혁신센터’를 설립했으며, 대학의 교육·연구·봉사를 통해 지역사회 기여 및 지구적 난제 해결을 위한 다양한 사업을 펼치고 있다.안세현 지속가능혁신센터장（교육혁신본부장）은 “이번 간담회를 시작으로 강원대가 그린 캠퍼스를 구축하고, 복지와 교육, 인권과 평등, 사회공헌 분야에서 사회적 책무를 이행할 수 있는 기관이 되도록 역량을 집중하겠다”고 밝혔다."
344,춘천 「제1회 강원대학교 드론 페스티벌」 개최,"우리대학은 10월 22일（금）부터 23일（토）까지 이틀간 KNU 스타트업 큐브 일대에서 「제1회 강원대학교 드론 페스티벌」을 개최했다.이번 행사는 산학협력단, 메이커스페이스사업단, 공학교육혁신센터, 생활과학교실이 공동으로 주최 주관하고, 대한드론축구협회, 강원도드론스포츠협회, 디스이즈엔지니어링㈜가 후원했다.올해 처음 개최되는 이번 행사는 차세대 핵심 신산업인 드론에 대한 지역주민 학생들의 참여와 관심을 유도하고, 4차 산업혁명의 주역인 학생들이 드론 체험을 통해 창조적인 꿈과 미래지향적 직업가치관을 형성할 수 있는 기회를 제공하기 위한 취지로 마련됐다.드론 페스티벌에서는 드론 메이커 경진대회 드론 축구대회를 비롯해 드론체험 및 전시 시연 메이커체험（석고방향제머그컵 만들기） 생활과학교실 체험 AR VR체험 등 다채로운 행사를 진행했다. 체험 참가자에게는 경품 즉석뽑기 이벤트를 통해 기념품을 제공했다.김헌영 총장은 “드론 페스티벌은 대학과 지역이 함께하는 4차 산업혁명 기술에 대한 행사로 학생들과 지역주민 등 다양한 연령층이 함께 공감하고 즐길 수 있을 것으로 기대한다”며 “코로나19의 장기화로 지친 일상을 보내고 있는 지역주민과 학생들에게 위로의 시간이 되길 바란다”고 밝혔다."
345,춘천 노던애리조나대학교와 「학술·연구 협력 MOU」 체결,"우리대학은 10월 20일（수） 미국 노던애리조나대학교（Northern Arizona University, 총장 José Luis Cruz Rivera）와 「학술 및 연구 협력을 위한 양해각서（MOU）」를 체결했다.김헌영 총장은 이날 우리대학을 방문한 노던애리조나대학교 산림대학 한한섭 교수·김연수 교수 등 대표단과 양 대학의 우의 증진과 학문 및 연구 관련 협력방안을 논의하고, 상호교류 협정을 체결했다.구체적인 협력 범위는 공동연구과제 개발 및 자금 조달 학술정보, 자료 및 시설의 교환 학생 교류 교직원 교류 합동 심포지엄·세미나·컨퍼런스·워크숍 등의 구성 및 참여 자매결연·공동 프로그램 개발 및 기관·학생 참여 등이다.김헌영 총장은 “양 대학의 상호협력을 통해 학생들의 글로벌 역량 강화 및 국제교류 프로그램을 확대하고, 공동 연구와 교육의 질 향상에 크게 기여할 것으로 기대한다”며 “코로나19로 국제교류가 크게 위축된 상황에서 양 대학의 긴밀한 협력을 바탕으로 양국의 인적·문화 교류활동을 활성화하는 계기가 되기를 바란다”고 밝혔다.노던애리조나대학교는 1899년 설립된 주립대학교로 미국 애리조나주의 플래그스태프（Flagstaff）에 위치하고 있으며, 학생 약 25,230명과 교직원 1,150명을 보유한 대학으로, ‘2021년 U.S. News & World Report 세계대학평가’에서 288위에 선정됐다."
346,"춘천 교육연구소 생활과학교실, 「온라인 강사 양성과정」 수강생 모집","교육연구소（소장 남수경） 산하 과학교육센터（운영책임자 윤희숙）가 운영하는 생활과학교실이 10월 21일（목）부터 「온라인 강사 양성과정」 수강생을 모집한다.모집인원은 20명을 선착순으로 접수하며, 수강료는 6만원이다. 모집 대상은 춘천·원주·홍천·화천·횡성·철원 지역에 거주하는 경력단절 여성, 과학전공자, 미취업자 청년 등이다.교육과정은 11월 8일（월）부터 19일（금）까지 총 30시간 동안 ZOOM（줌）을 활용한 온라인 비대면 수업 방식으로 진행되며, 과학교수법 실험탐구 팀별 발표 SW코딩 기초과학（물리, 화학, 생물, 지구과학, 수학） 등의 강좌를 진행한다.자세한 사항은 생활과학교실（（033）250-7224）로 문의하거나 다음 카페 게시판（http://cafe.daum.net/chuncheonlifescience）을 확인하면 된다."
347,"춘천 정치외교학과, 「2021 춘천평화캠프」 개최","사회과학대학 정치외교학과（학과장 임유진）는 춘천시와 공동으로 10월 15일（금）부터 16일（토）까지 이틀간 온라인 방식으로 「2021 춘천평화캠프」를 개최했다.이번 캠프는 글로벌 인재 육성을 위한 국제교류사업의 일환으로 마련됐으며, 우리대학 재학생（춘천） 및 중국 선양, 러시아 하바롭스크, 몽골 울란바토르 지역의 대학생들이 참여해 참가도시 소개 발표, 토론회 등을 진행했다.임찬우 춘천시 대외협력담당관은 “이번 춘천평화캠프를 통해 해외 지역정부와의 네트워크 구축 및 협력사업이 활성화되기를 기대한다”며 “나아가 춘천시가 북방지역 거점도시의 역할을 할 수 있도록 더욱 노력하겠다”고 말했다.정구연 정치외교학과 교수는 “정치외교학과는 지난 3년간 수행한 한국국제교류재단（KF） 공공외교역량강화대학사업과 춘천시와의 협력을 통해 우리대학 학생들에게 실질적인 공공외교 실습 경험의 기회를 제공하고 있다”며 “앞으로도 학생들의 국제적 감각 제고 및 해외 현장실습을 위한 다양한 프로그램을 확대해 나가겠다”고 밝혔다."
348,"춘천 아시아·태평양&아프리카협력아카데미, 「2021년 IYLEP TED Contest」 개최","아시아·태평양&아프리카협력아카데미（apaca, 원장 김진영）는 9월 6일（월）부터 16일（목）까지 온·오프라인 혼합 방식으로 「2021년 국제청소년리더 교류지원사업（IYLEP） TED Contest」를 개최했다.국제청소년리더 교류지원사업（International Youth Leader Exchange Program）은 여성가족부가 주최하고 한국청소년활동진흥원이 주관하는 국제교류 프로그램으로, 다국적 대학생들 간의 교류활동 지원을 통해 글로벌 역량을 강화하기 위한 사업이다.올해 행사는 ‘정의의 관점에서 빈곤·사회적 차별·환경문제 톺아보기（Looking through the Lens of Justice : Poverty, Social Cultural and Environmental Problems）’라는 주제에 대해 빈곤 사회문화 환경 총 3개의 세션으로 나눠 세미나, 그룹 토의, 주제발표 등을 진행했으며, 심사위원 3인（김경태·유강하·박시원 교수）의 평가와 재학생 대상 온라인 투표를 거쳐 최종 수상팀을 선발했다.최우수상은 ‘사회에 내재된 차별’에 대해 발표한 켄자 벤칼도운（Kenza Benkaldoun, 모로코, 정치외교학 석사과정） 외 4명이 수상의 영예를 안았다.우수상은 ‘빈곤’의 원인과 해결방안을 제시한 슬라마 오마이마（Slama Oumaima, 튀니지, 국제무역학 석사과정） 외 4명, 장려상은 ‘환경정의’에 대해 발표한 김도영（에너지자원공학과） 외 4명이 각각 수상했다.탁월한 스피치 실력을 선보인 학생 3명에게 수여되는 ‘Best Speaker상’은 켄자 벤칼도운 （Kenza Benkaldoun, 모로코, 정치외교학）, 아칸샤 티야기（Akanksha Tyagi, 인도, 식품생명공학）, 무골리 조세린（Mugoli Joceline, 콩고민주공화국, 농업자원경제학） 학생이 각각 수상자로 선정됐다.김진영 아시아·태평양&아프리카협력아카데미 원장은 “코로나19로 인해 부의 양극화와 자국 우선주의가 심화하고 있는 가운데 다양한 국적의 학생들이 정의의 관점에서 인류의 미래에 대해 생각하는 뜻깊은 시간이 되었다”고 밝혔다."
349,"춘천 강원국제개발협력센터, 「세계 빈곤퇴치의 날 기념 국제개발협력 사진전」 개최","강원국제개발협력센터（센터장 김인）는 10월 18일（월）부터 22일（금）까지 5일간 남춘천역 1층 하부공간에서 「2021년 세계 빈곤퇴치의 날 기념 국제개발협력 사진전」을 개최한다.‘세계 빈곤퇴치의 날’은 유엔（UN）이 1992년 10월 17일 제정한 세계 기념일로, 빈곤 인구의 비율을 반으로 줄이고, 기아로 인해 고통받는 어린이들에게 초등교육을 제공하는 것을 목표로 제정됐다.강원국제개발협력센터는 ‘한국의 ODA 과거와 현재’라는 주제로 해외원조사업에 관한 사진전을 매년 개최해 왔으며, 이번 사진전에는 한국의 ODA 역사와 KOICA 해외봉사활동 사진 20여점이 전시될 예정이다.김인 강원국제개발협력센터장은 “코로나19 사태로 국제사회 내 빈곤 인구가 증가하고 그 어려움이 가중되고 있다”며 “이번 사진전을 통해 빈곤퇴치를 위한 국제사회의 노력이 담긴 공적개발원조（ODA） 사업에 대한 관심을 제고하는 계기가 되기를 기대한다”고 말했다.한편, 강원국제개발협력센터는 강원지역의 공적개발원조（ODA） 사업 참여기반 확대를 통한 국제화에 기여하기 위하여 강원도·한국국제협력단（KOICA）·강원대학교간 업무협조 약정에 의해 우리대학 내 조직으로 설립 및 운영되고 있으며, 공적개발원조（ODA） 교육 및 홍보 ODA 조달 참여 강원지역 내 ODA사업 관련 상담·자문·평가 및 모니터링 해외봉사단 모집설명회 등의 사업을 수행하고 있다."
350,"춘천 누룩연구소-㈜래디안, 「우수 미생물자원의 산업화를 위한 연구협력」협약","누룩연구소（소장 김명동）와 ㈜래디안（대표이사 이성은）은 10월 12일（화） 집현관 누룩연구소에서 「우수 미생물자원의 산업화를 위한 연구협력」을 위한 협약을 체결했다.이번 협약식에는 김명동 누룩연구소 소장과 이성은 ㈜래디안 대표이사 등 양 기관 관계자 10명이 참석했으며, 앞으로 양 기관은 종균 및 미생물산업 활성화를 위한 다양한 협력사업을 펼쳐나갈 계획이다.이번 협약의 주요 내용은 누룩 및 발효종균 확보 및 유전체 해석 미생물자원의 산업적 활용 미생물 전장유전체 분석장비 및 분석기술 교육 미생물산업 관련 우수 인재 양성 및 국가 미생물산업 활성화를 위한 협력사업 추진 등이다.앞서, 우리대학은 작년 2월 춘천시와 공동으로 춘천캠퍼스 집현관에 ‘누룩연구소’를 설립하고, 우수 종균 발굴 및 기술 지원 사업을 진행하고 있다.㈜래디안은 2002년 5월 춘천에 설립된 천연물 기반 화장품 소재 개발 기업으로, 2015년 중국 상해에 법인을 설립하고 2017년 상해 2공장을 준공하여 국내외에 화장품 원료를 공급하고 있다.특히, 바이오기술, 천연물과학, 피부과학 분야에 축적된 기술을 기반으로 다양한 천연물로부터 화장품과 의약품 기능성 원료를 개발하고 있으며, 최근 피부재생, 미백, 상처치유 효능이 있는 피부케어 소재 및 피부 마이크로바이옴 조절 등 기능성 코스메슈티컬 소재 개발에 앞장서고 있다.이성은 ㈜래디안 대표이사는 “양 기관의 원활한 산학협력을 통해 상호 간의 실질적인 성장에 크게 도움이 될 것으로 기대한다”며 “우수한 미생물 자원의 산업화를 통한 지역경제의 활성화와 일자리 창출에 기여할 수 있도록 최선을 다하겠다”고 밝혔다.김명동 소장은 “이번 협약을 계기로 미생물산업 발전을 위한 지역대학과 기업 간 협력의 모범사례가 되어 강원도 미생물산업이 더욱 발전할 수 있도록 노력하겠다”고 말했다."
351,삼척 대학-지역 상생협력을 통한 도시재생 뉴딜사업 추진 업무협약 체결,"우리대학 삼척산학협력단（단장 김병식）과 정선군 고한읍 도시재생현장지원센터（센터장 박훈）는 지난 9월 30일（목）에 고한읍 도시재생현장지원센터에서 ‘정선군 고한읍 야생화마을 도시재생 뉴딜사업 활성화 추진을 위한 업무협약’을 체결하였다.양 기관은 강원지역 사회·산업구조의 현실과 지역에 특화된 도시재생전략의 필요성을 공유하고, 대학과 지역 간 도시재생 교육협업의 필요성에 공감하였다. 이를 위하여 도시재생 자원·정보·전문인력의 교류와 협력을 바탕으로 관련 연구와 실천을 진흥하고 지역공동체의 활성화를 위하여 상호 노력하기로 하였다.이번 행사를 위하여 강원대학교에서는 김주환 삼척산학협력단 교수와 강윤식 KNU지역재생센터장이 참석하였고, 정선군에서는 박훈 센터장 등 다수의 관계자들이 참석하였다."
352,"춘천 과학영재교육원, 「2022학년도 영재교육」 대상자 모집","과학영재교육원（원장 서승현）은 10월 18일（월）부터 22일（금）까지 「2022학년도 영재교육」 대상자를 모집한다.2022학년도 영재교육 대상자 모집정원은 총 140명으로, 승급인원을 제외한 68명 내외를 신규 선발하며, 강원도 및 경기도 일원에 거주하는 초등학교 4학년부터 중학교 2학년 학생이 대상이다.각 과정별 선발예정인원은 초등과학심화 1과정 24명 초등과학심화 2과정 10명 중등수학심화 4명 내외 중등과학심화 18명 내외 중등사사（수학/물리/화학/생물/지구/정보） 12명 내외이다.이번에 선발된 신입생들은 앞으로 우리대학 교수 및 전문가들로 구성된 강사진에게 교육을 받으며, 1년간 총 100시간（심화）, 80시간（사사）의 영재교육 프로그램에 참여하게 된다.수업방식은 코로나19 확산 정도에 따라 월 2회 토요일 대면수업 또는 온라인 대체수업으로 진행된다.자세한 사항은 과학영재교육원 홈페이지（http://gifted.kangwon.ac.kr）를 참고하거나 전화（033-250-7090~1）로 문의하면 된다."
